COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
Otitis media,6,Alabama,1,00_04,84
SSTIs,6,Alabama,1,00_04,11
Strep pharyngitis,6,Alabama,1,00_04,13
UTIs,6,Alabama,1,00_04,2
Acute sinusitis,7,Alabama,1,00_04,16
Bacterial pneumonia,7,Alabama,1,00_04,1
GI infections,7,Alabama,1,00_04,1
Other pharyngitis,7,Alabama,1,00_04,45
Other/None,7,Alabama,1,00_04,2979
Otitis media,7,Alabama,1,00_04,49
SSTIs,7,Alabama,1,00_04,13
Strep pharyngitis,7,Alabama,1,00_04,7
UTIs,7,Alabama,1,00_04,1
Acute sinusitis,8,Alabama,1,00_04,28
Bacterial pneumonia,8,Alabama,1,00_04,2
GI infections,8,Alabama,1,00_04,3
Influenza,8,Alabama,1,00_04,2
Other pharyngitis,8,Alabama,1,00_04,65
Other/None,8,Alabama,1,00_04,3493
Otitis media,8,Alabama,1,00_04,77
SSTIs,8,Alabama,1,00_04,13
Strep pharyngitis,8,Alabama,1,00_04,7
Acute sinusitis,9,Alabama,1,00_04,34
Bacterial pneumonia,9,Alabama,1,00_04,2
GI infections,9,Alabama,1,00_04,1
Other pharyngitis,9,Alabama,1,00_04,75
Other/None,9,Alabama,1,00_04,3473
Otitis media,9,Alabama,1,00_04,76
SSTIs,9,Alabama,1,00_04,16
Strep pharyngitis,9,Alabama,1,00_04,18
Acute sinusitis,10,Alabama,1,00_04,40
Bacterial pneumonia,10,Alabama,1,00_04,2
GI infections,10,Alabama,1,00_04,4
Influenza,10,Alabama,1,00_04,1
Other pharyngitis,10,Alabama,1,00_04,68
Other/None,10,Alabama,1,00_04,3804
Otitis media,10,Alabama,1,00_04,67
SSTIs,10,Alabama,1,00_04,12
Strep pharyngitis,10,Alabama,1,00_04,14
Acute sinusitis,11,Alabama,1,00_04,44
Bacterial pneumonia,11,Alabama,1,00_04,12
GI infections,11,Alabama,1,00_04,3
Influenza,11,Alabama,1,00_04,4
Other pharyngitis,11,Alabama,1,00_04,66
Other/None,11,Alabama,1,00_04,3635
Otitis media,11,Alabama,1,00_04,86
SSTIs,11,Alabama,1,00_04,13
Strep pharyngitis,11,Alabama,1,00_04,22
UTIs,11,Alabama,1,00_04,1
Viral pneumonia,11,Alabama,1,00_04,1
Acute sinusitis,12,Alabama,1,00_04,48
Bacterial pneumonia,12,Alabama,1,00_04,13
GI infections,12,Alabama,1,00_04,6
Influenza,12,Alabama,1,00_04,6
Other pharyngitis,12,Alabama,1,00_04,76
Other/None,12,Alabama,1,00_04,3423
Otitis media,12,Alabama,1,00_04,121
SSTIs,12,Alabama,1,00_04,11
Strep pharyngitis,12,Alabama,1,00_04,22
UTIs,12,Alabama,1,00_04,2
Acute sinusitis,1,Alabama,2,00_04,44
Bacterial pneumonia,1,Alabama,2,00_04,12
GI infections,1,Alabama,2,00_04,3
Other pharyngitis,1,Alabama,2,00_04,65
Other/None,1,Alabama,2,00_04,3982
Otitis media,1,Alabama,2,00_04,137
SSTIs,1,Alabama,2,00_04,2
Strep pharyngitis,1,Alabama,2,00_04,17
UTIs,1,Alabama,2,00_04,6
Acute sinusitis,2,Alabama,2,00_04,38
Bacterial pneumonia,2,Alabama,2,00_04,4
GI infections,2,Alabama,2,00_04,4
Influenza,2,Alabama,2,00_04,9
Other pharyngitis,2,Alabama,2,00_04,100
Other/None,2,Alabama,2,00_04,3863
Otitis media,2,Alabama,2,00_04,161
SSTIs,2,Alabama,2,00_04,11
Strep pharyngitis,2,Alabama,2,00_04,14
UTIs,2,Alabama,2,00_04,5
Viral pneumonia,2,Alabama,2,00_04,1
Acute sinusitis,3,Alabama,2,00_04,35
Bacterial pneumonia,3,Alabama,2,00_04,5
GI infections,3,Alabama,2,00_04,3
Influenza,3,Alabama,2,00_04,21
Other pharyngitis,3,Alabama,2,00_04,95
Other/None,3,Alabama,2,00_04,3787
Otitis media,3,Alabama,2,00_04,124
SSTIs,3,Alabama,2,00_04,10
Strep pharyngitis,3,Alabama,2,00_04,12
UTIs,3,Alabama,2,00_04,9
Viral pneumonia,3,Alabama,2,00_04,1
Acute sinusitis,4,Alabama,2,00_04,33
Bacterial pneumonia,4,Alabama,2,00_04,7
GI infections,4,Alabama,2,00_04,6
Influenza,4,Alabama,2,00_04,4
Other pharyngitis,4,Alabama,2,00_04,80
Other/None,4,Alabama,2,00_04,3373
Otitis media,4,Alabama,2,00_04,106
SSTIs,4,Alabama,2,00_04,5
Strep pharyngitis,4,Alabama,2,00_04,10
UTIs,4,Alabama,2,00_04,6
Viral pneumonia,4,Alabama,2,00_04,1
Acute sinusitis,5,Alabama,2,00_04,25
Bacterial pneumonia,5,Alabama,2,00_04,3
GI infections,5,Alabama,2,00_04,1
Other pharyngitis,5,Alabama,2,00_04,73
Other/None,5,Alabama,2,00_04,3224
Otitis media,5,Alabama,2,00_04,83
SSTIs,5,Alabama,2,00_04,12
Strep pharyngitis,5,Alabama,2,00_04,14
UTIs,5,Alabama,2,00_04,7
Acute sinusitis,6,Alabama,2,00_04,20
Bacterial pneumonia,6,Alabama,2,00_04,3
GI infections,6,Alabama,2,00_04,2
Other pharyngitis,6,Alabama,2,00_04,59
Other/None,6,Alabama,2,00_04,2955
Otitis media,6,Alabama,2,00_04,75
SSTIs,6,Alabama,2,00_04,14
Strep pharyngitis,6,Alabama,2,00_04,10
UTIs,6,Alabama,2,00_04,4
Acute sinusitis,7,Alabama,2,00_04,14
Bacterial pneumonia,7,Alabama,2,00_04,1
GI infections,7,Alabama,2,00_04,2
Influenza,7,Alabama,2,00_04,1
Other pharyngitis,7,Alabama,2,00_04,48
Other/None,7,Alabama,2,00_04,2660
Otitis media,7,Alabama,2,00_04,43
SSTIs,7,Alabama,2,00_04,4
Strep pharyngitis,7,Alabama,2,00_04,8
UTIs,7,Alabama,2,00_04,5
Acute sinusitis,8,Alabama,2,00_04,26
Bacterial pneumonia,8,Alabama,2,00_04,1
GI infections,8,Alabama,2,00_04,3
Influenza,8,Alabama,2,00_04,1
Other pharyngitis,8,Alabama,2,00_04,68
Other/None,8,Alabama,2,00_04,3097
Otitis media,8,Alabama,2,00_04,77
SSTIs,8,Alabama,2,00_04,19
Strep pharyngitis,8,Alabama,2,00_04,8
UTIs,8,Alabama,2,00_04,6
Acute sinusitis,9,Alabama,2,00_04,40
Bacterial pneumonia,9,Alabama,2,00_04,3
GI infections,9,Alabama,2,00_04,9
Other pharyngitis,9,Alabama,2,00_04,70
Other/None,9,Alabama,2,00_04,3064
Otitis media,9,Alabama,2,00_04,71
SSTIs,9,Alabama,2,00_04,10
Strep pharyngitis,9,Alabama,2,00_04,15
UTIs,9,Alabama,2,00_04,3
Acute sinusitis,10,Alabama,2,00_04,36
Bacterial pneumonia,10,Alabama,2,00_04,3
GI infections,10,Alabama,2,00_04,3
Influenza,10,Alabama,2,00_04,2
Other pharyngitis,10,Alabama,2,00_04,71
Other/None,10,Alabama,2,00_04,3367
Otitis media,10,Alabama,2,00_04,78
SSTIs,10,Alabama,2,00_04,12
Strep pharyngitis,10,Alabama,2,00_04,12
UTIs,10,Alabama,2,00_04,6
Acute sinusitis,11,Alabama,2,00_04,42
Bacterial pneumonia,11,Alabama,2,00_04,3
GI infections,11,Alabama,2,00_04,1
Influenza,11,Alabama,2,00_04,4
Other pharyngitis,11,Alabama,2,00_04,86
Other/None,11,Alabama,2,00_04,3249
Otitis media,11,Alabama,2,00_04,107
SSTIs,11,Alabama,2,00_04,9
Strep pharyngitis,11,Alabama,2,00_04,18
UTIs,11,Alabama,2,00_04,5
Acute sinusitis,12,Alabama,2,00_04,50
Bacterial pneumonia,12,Alabama,2,00_04,10
GI infections,12,Alabama,2,00_04,5
Influenza,12,Alabama,2,00_04,9
Other pharyngitis,12,Alabama,2,00_04,93
Other/None,12,Alabama,2,00_04,3171
Otitis media,12,Alabama,2,00_04,117
SSTIs,12,Alabama,2,00_04,13
Strep pharyngitis,12,Alabama,2,00_04,28
UTIs,12,Alabama,2,00_04,5
Acute sinusitis,1,Alabama,1,05_09,42
Bacterial pneumonia,1,Alabama,1,05_09,5
GI infections,1,Alabama,1,05_09,2
Other pharyngitis,1,Alabama,1,05_09,65
Other/None,1,Alabama,1,05_09,2796
Otitis media,1,Alabama,1,05_09,30
SSTIs,1,Alabama,1,05_09,8
Strep pharyngitis,1,Alabama,1,05_09,19
Viral pneumonia,1,Alabama,1,05_09,1
Acute sinusitis,2,Alabama,1,05_09,50
Bacterial pneumonia,2,Alabama,1,05_09,8
GI infections,2,Alabama,1,05_09,1
Influenza,2,Alabama,1,05_09,9
Other pharyngitis,2,Alabama,1,05_09,90
Other/None,2,Alabama,1,05_09,3161
Otitis media,2,Alabama,1,05_09,56
SSTIs,2,Alabama,1,05_09,6
Strep pharyngitis,2,Alabama,1,05_09,17
Acute sinusitis,3,Alabama,1,05_09,37
Bacterial pneumonia,3,Alabama,1,05_09,8
Fungal pneumonia,3,Alabama,1,05_09,4
GI infections,3,Alabama,1,05_09,2
Influenza,3,Alabama,1,05_09,10
Other pharyngitis,3,Alabama,1,05_09,82
Other/None,3,Alabama,1,05_09,3344
Otitis media,3,Alabama,1,05_09,42
SSTIs,3,Alabama,1,05_09,4
Strep pharyngitis,3,Alabama,1,05_09,28
Viral pneumonia,3,Alabama,1,05_09,1
Acute sinusitis,4,Alabama,1,05_09,36
Bacterial pneumonia,4,Alabama,1,05_09,10
Fungal pneumonia,4,Alabama,1,05_09,5
GI infections,4,Alabama,1,05_09,3
Influenza,4,Alabama,1,05_09,6
Other pharyngitis,4,Alabama,1,05_09,69
Other/None,4,Alabama,1,05_09,2852
Otitis media,4,Alabama,1,05_09,34
SSTIs,4,Alabama,1,05_09,10
Strep pharyngitis,4,Alabama,1,05_09,27
UTIs,4,Alabama,1,05_09,1
Acute sinusitis,5,Alabama,1,05_09,25
Bacterial pneumonia,5,Alabama,1,05_09,4
Fungal pneumonia,5,Alabama,1,05_09,1
GI infections,5,Alabama,1,05_09,5
Influenza,5,Alabama,1,05_09,1
Other pharyngitis,5,Alabama,1,05_09,51
Other/None,5,Alabama,1,05_09,2864
Otitis media,5,Alabama,1,05_09,21
SSTIs,5,Alabama,1,05_09,6
Strep pharyngitis,5,Alabama,1,05_09,16
Viral pneumonia,5,Alabama,1,05_09,3
Acute sinusitis,6,Alabama,1,05_09,8
Bacterial pneumonia,6,Alabama,1,05_09,2
Fungal pneumonia,6,Alabama,1,05_09,2
GI infections,6,Alabama,1,05_09,2
Influenza,6,Alabama,1,05_09,1
Other pharyngitis,6,Alabama,1,05_09,28
Other/None,6,Alabama,1,05_09,2618
Otitis media,6,Alabama,1,05_09,23
SSTIs,6,Alabama,1,05_09,18
Strep pharyngitis,6,Alabama,1,05_09,5
Acute sinusitis,7,Alabama,1,05_09,14
Bacterial pneumonia,7,Alabama,1,05_09,2
Fungal pneumonia,7,Alabama,1,05_09,1
Other pharyngitis,7,Alabama,1,05_09,19
Other/None,7,Alabama,1,05_09,2493
Otitis media,7,Alabama,1,05_09,11
SSTIs,7,Alabama,1,05_09,9
Strep pharyngitis,7,Alabama,1,05_09,8
Acute sinusitis,8,Alabama,1,05_09,27
Bacterial pneumonia,8,Alabama,1,05_09,3
Fungal pneumonia,8,Alabama,1,05_09,1
GI infections,8,Alabama,1,05_09,4
Other pharyngitis,8,Alabama,1,05_09,67
Other/None,8,Alabama,1,05_09,3270
Otitis media,8,Alabama,1,05_09,31
SSTIs,8,Alabama,1,05_09,19
Strep pharyngitis,8,Alabama,1,05_09,11
UTIs,8,Alabama,1,05_09,2
Acute sinusitis,9,Alabama,1,05_09,28
Bacterial pneumonia,9,Alabama,1,05_09,4
GI infections,9,Alabama,1,05_09,2
Other pharyngitis,9,Alabama,1,05_09,58
Other/None,9,Alabama,1,05_09,3244
Otitis media,9,Alabama,1,05_09,21
SSTIs,9,Alabama,1,05_09,19
Strep pharyngitis,9,Alabama,1,05_09,18
Viral pneumonia,9,Alabama,1,05_09,1
Acute sinusitis,10,Alabama,1,05_09,41
Bacterial pneumonia,10,Alabama,1,05_09,1
GI infections,10,Alabama,1,05_09,2
Other pharyngitis,10,Alabama,1,05_09,68
Other/None,10,Alabama,1,05_09,3521
Otitis media,10,Alabama,1,05_09,17
SSTIs,10,Alabama,1,05_09,15
Strep pharyngitis,10,Alabama,1,05_09,16
Acute sinusitis,11,Alabama,1,05_09,42
Bacterial pneumonia,11,Alabama,1,05_09,2
GI infections,11,Alabama,1,05_09,4
Influenza,11,Alabama,1,05_09,6
Other pharyngitis,11,Alabama,1,05_09,86
Other/None,11,Alabama,1,05_09,3222
Otitis media,11,Alabama,1,05_09,23
SSTIs,11,Alabama,1,05_09,16
Strep pharyngitis,11,Alabama,1,05_09,17
Acute sinusitis,12,Alabama,1,05_09,33
Bacterial pneumonia,12,Alabama,1,05_09,3
GI infections,12,Alabama,1,05_09,3
Influenza,12,Alabama,1,05_09,6
Other pharyngitis,12,Alabama,1,05_09,74
Other/None,12,Alabama,1,05_09,2676
Otitis media,12,Alabama,1,05_09,30
SSTIs,12,Alabama,1,05_09,9
Strep pharyngitis,12,Alabama,1,05_09,28
Acute sinusitis,1,Alabama,2,05_09,30
Bacterial pneumonia,1,Alabama,2,05_09,4
GI infections,1,Alabama,2,05_09,2
Other pharyngitis,1,Alabama,2,05_09,74
Other/None,1,Alabama,2,05_09,2605
Otitis media,1,Alabama,2,05_09,36
SSTIs,1,Alabama,2,05_09,12
Strep pharyngitis,1,Alabama,2,05_09,20
UTIs,1,Alabama,2,05_09,5
Acute sinusitis,2,Alabama,2,05_09,51
Bacterial pneumonia,2,Alabama,2,05_09,5
GI infections,2,Alabama,2,05_09,1
Influenza,2,Alabama,2,05_09,8
Other pharyngitis,2,Alabama,2,05_09,113
Other/None,2,Alabama,2,05_09,2955
Otitis media,2,Alabama,2,05_09,44
SSTIs,2,Alabama,2,05_09,6
Strep pharyngitis,2,Alabama,2,05_09,35
UTIs,2,Alabama,2,05_09,4
Acute sinusitis,3,Alabama,2,05_09,24
Bacterial pneumonia,3,Alabama,2,05_09,3
GI infections,3,Alabama,2,05_09,7
Influenza,3,Alabama,2,05_09,17
Other pharyngitis,3,Alabama,2,05_09,78
Other/None,3,Alabama,2,05_09,2889
Otitis media,3,Alabama,2,05_09,36
SSTIs,3,Alabama,2,05_09,9
Strep pharyngitis,3,Alabama,2,05_09,23
UTIs,3,Alabama,2,05_09,9
Acute sinusitis,4,Alabama,2,05_09,26
Bacterial pneumonia,4,Alabama,2,05_09,2
GI infections,4,Alabama,2,05_09,2
Influenza,4,Alabama,2,05_09,5
Other pharyngitis,4,Alabama,2,05_09,61
Other/None,4,Alabama,2,05_09,2544
Otitis media,4,Alabama,2,05_09,21
SSTIs,4,Alabama,2,05_09,13
Strep pharyngitis,4,Alabama,2,05_09,21
UTIs,4,Alabama,2,05_09,6
Acute sinusitis,5,Alabama,2,05_09,16
Bacterial pneumonia,5,Alabama,2,05_09,5
GI infections,5,Alabama,2,05_09,1
Influenza,5,Alabama,2,05_09,1
Other pharyngitis,5,Alabama,2,05_09,49
Other/None,5,Alabama,2,05_09,2449
Otitis media,5,Alabama,2,05_09,24
SSTIs,5,Alabama,2,05_09,8
Strep pharyngitis,5,Alabama,2,05_09,26
UTIs,5,Alabama,2,05_09,7
Acute sinusitis,6,Alabama,2,05_09,12
Bacterial pneumonia,6,Alabama,2,05_09,4
Other pharyngitis,6,Alabama,2,05_09,27
Other/None,6,Alabama,2,05_09,2208
Otitis media,6,Alabama,2,05_09,23
SSTIs,6,Alabama,2,05_09,5
Strep pharyngitis,6,Alabama,2,05_09,10
UTIs,6,Alabama,2,05_09,8
Acute sinusitis,7,Alabama,2,05_09,7
Bacterial pneumonia,7,Alabama,2,05_09,3
GI infections,7,Alabama,2,05_09,1
Other pharyngitis,7,Alabama,2,05_09,24
Other/None,7,Alabama,2,05_09,2160
Otitis media,7,Alabama,2,05_09,18
SSTIs,7,Alabama,2,05_09,8
Strep pharyngitis,7,Alabama,2,05_09,7
UTIs,7,Alabama,2,05_09,2
Acute sinusitis,8,Alabama,2,05_09,24
Bacterial pneumonia,8,Alabama,2,05_09,2
GI infections,8,Alabama,2,05_09,2
Other pharyngitis,8,Alabama,2,05_09,62
Other/None,8,Alabama,2,05_09,2700
Otitis media,8,Alabama,2,05_09,19
SSTIs,8,Alabama,2,05_09,12
Strep pharyngitis,8,Alabama,2,05_09,10
UTIs,8,Alabama,2,05_09,4
Acute sinusitis,9,Alabama,2,05_09,23
Bacterial pneumonia,9,Alabama,2,05_09,3
GI infections,9,Alabama,2,05_09,4
Influenza,9,Alabama,2,05_09,2
Other pharyngitis,9,Alabama,2,05_09,60
Other/None,9,Alabama,2,05_09,2858
Otitis media,9,Alabama,2,05_09,23
SSTIs,9,Alabama,2,05_09,17
Strep pharyngitis,9,Alabama,2,05_09,11
UTIs,9,Alabama,2,05_09,3
Acute sinusitis,10,Alabama,2,05_09,26
GI infections,10,Alabama,2,05_09,5
Influenza,10,Alabama,2,05_09,1
Other pharyngitis,10,Alabama,2,05_09,61
Other/None,10,Alabama,2,05_09,3148
Otitis media,10,Alabama,2,05_09,18
SSTIs,10,Alabama,2,05_09,8
Strep pharyngitis,10,Alabama,2,05_09,23
UTIs,10,Alabama,2,05_09,9
Acute sinusitis,11,Alabama,2,05_09,30
Bacterial pneumonia,11,Alabama,2,05_09,3
GI infections,11,Alabama,2,05_09,1
Influenza,11,Alabama,2,05_09,4
Other pharyngitis,11,Alabama,2,05_09,80
Other/None,11,Alabama,2,05_09,2952
Otitis media,11,Alabama,2,05_09,36
SSTIs,11,Alabama,2,05_09,10
Strep pharyngitis,11,Alabama,2,05_09,21
UTIs,11,Alabama,2,05_09,11
Acute sinusitis,12,Alabama,2,05_09,39
Bacterial pneumonia,12,Alabama,2,05_09,3
GI infections,12,Alabama,2,05_09,2
Influenza,12,Alabama,2,05_09,11
Other pharyngitis,12,Alabama,2,05_09,79
Other/None,12,Alabama,2,05_09,2508
Otitis media,12,Alabama,2,05_09,25
SSTIs,12,Alabama,2,05_09,11
Strep pharyngitis,12,Alabama,2,05_09,21
UTIs,12,Alabama,2,05_09,7
Acute sinusitis,1,Alabama,1,10_19,94
Bacterial pneumonia,1,Alabama,1,10_19,10
GI infections,1,Alabama,1,10_19,3
Influenza,1,Alabama,1,10_19,3
Other pharyngitis,1,Alabama,1,10_19,111
Other/None,1,Alabama,1,10_19,6903
Otitis media,1,Alabama,1,10_19,23
SSTIs,1,Alabama,1,10_19,17
Strep pharyngitis,1,Alabama,1,10_19,12
Acute sinusitis,2,Alabama,1,10_19,105
Bacterial pneumonia,2,Alabama,1,10_19,4
GI infections,2,Alabama,1,10_19,4
Influenza,2,Alabama,1,10_19,10
Other pharyngitis,2,Alabama,1,10_19,165
Other/None,2,Alabama,1,10_19,7453
Otitis media,2,Alabama,1,10_19,35
SSTIs,2,Alabama,1,10_19,15
Strep pharyngitis,2,Alabama,1,10_19,14
UTIs,2,Alabama,1,10_19,1
Acute sinusitis,3,Alabama,1,10_19,90
Bacterial pneumonia,3,Alabama,1,10_19,2
GI infections,3,Alabama,1,10_19,7
Influenza,3,Alabama,1,10_19,15
Other pharyngitis,3,Alabama,1,10_19,132
Other/None,3,Alabama,1,10_19,7640
Otitis media,3,Alabama,1,10_19,28
SSTIs,3,Alabama,1,10_19,25
Strep pharyngitis,3,Alabama,1,10_19,16
UTIs,3,Alabama,1,10_19,2
Acute sinusitis,4,Alabama,1,10_19,89
Bacterial pneumonia,4,Alabama,1,10_19,6
GI infections,4,Alabama,1,10_19,5
Influenza,4,Alabama,1,10_19,4
Other pharyngitis,4,Alabama,1,10_19,104
Other/None,4,Alabama,1,10_19,7169
Otitis media,4,Alabama,1,10_19,27
SSTIs,4,Alabama,1,10_19,22
Strep pharyngitis,4,Alabama,1,10_19,5
Acute sinusitis,5,Alabama,1,10_19,54
Bacterial pneumonia,5,Alabama,1,10_19,3
GI infections,5,Alabama,1,10_19,3
Influenza,5,Alabama,1,10_19,1
Other pharyngitis,5,Alabama,1,10_19,63
Other/None,5,Alabama,1,10_19,6986
Otitis media,5,Alabama,1,10_19,13
SSTIs,5,Alabama,1,10_19,14
Strep pharyngitis,5,Alabama,1,10_19,10
UTIs,5,Alabama,1,10_19,2
Acute sinusitis,6,Alabama,1,10_19,21
Bacterial pneumonia,6,Alabama,1,10_19,5
Influenza,6,Alabama,1,10_19,2
Other pharyngitis,6,Alabama,1,10_19,32
Other/None,6,Alabama,1,10_19,6654
Otitis media,6,Alabama,1,10_19,23
SSTIs,6,Alabama,1,10_19,20
Strep pharyngitis,6,Alabama,1,10_19,2
UTIs,6,Alabama,1,10_19,1
Acute sinusitis,7,Alabama,1,10_19,20
Bacterial pneumonia,7,Alabama,1,10_19,2
GI infections,7,Alabama,1,10_19,2
Influenza,7,Alabama,1,10_19,2
Other pharyngitis,7,Alabama,1,10_19,28
Other/None,7,Alabama,1,10_19,6266
Otitis media,7,Alabama,1,10_19,24
SSTIs,7,Alabama,1,10_19,27
Strep pharyngitis,7,Alabama,1,10_19,2
Acute sinusitis,8,Alabama,1,10_19,73
Bacterial pneumonia,8,Alabama,1,10_19,2
GI infections,8,Alabama,1,10_19,2
Influenza,8,Alabama,1,10_19,1
Other pharyngitis,8,Alabama,1,10_19,89
Other/None,8,Alabama,1,10_19,8334
Otitis media,8,Alabama,1,10_19,31
SSTIs,8,Alabama,1,10_19,31
Strep pharyngitis,8,Alabama,1,10_19,9
Acute sinusitis,9,Alabama,1,10_19,73
Bacterial pneumonia,9,Alabama,1,10_19,3
GI infections,9,Alabama,1,10_19,6
Other pharyngitis,9,Alabama,1,10_19,79
Other/None,9,Alabama,1,10_19,8000
Otitis media,9,Alabama,1,10_19,24
SSTIs,9,Alabama,1,10_19,36
Strep pharyngitis,9,Alabama,1,10_19,5
UTIs,9,Alabama,1,10_19,1
Acute sinusitis,10,Alabama,1,10_19,66
Bacterial pneumonia,10,Alabama,1,10_19,4
GI infections,10,Alabama,1,10_19,5
Influenza,10,Alabama,1,10_19,2
Other pharyngitis,10,Alabama,1,10_19,69
Other/None,10,Alabama,1,10_19,8515
Otitis media,10,Alabama,1,10_19,20
SSTIs,10,Alabama,1,10_19,27
Strep pharyngitis,10,Alabama,1,10_19,13
UTIs,10,Alabama,1,10_19,1
Acute sinusitis,11,Alabama,1,10_19,73
Bacterial pneumonia,11,Alabama,1,10_19,2
GI infections,11,Alabama,1,10_19,4
Influenza,11,Alabama,1,10_19,4
Other pharyngitis,11,Alabama,1,10_19,108
Other/None,11,Alabama,1,10_19,7473
Otitis media,11,Alabama,1,10_19,23
SSTIs,11,Alabama,1,10_19,21
Strep pharyngitis,11,Alabama,1,10_19,6
UTIs,11,Alabama,1,10_19,1
Acute sinusitis,12,Alabama,1,10_19,78
Bacterial pneumonia,12,Alabama,1,10_19,1
GI infections,12,Alabama,1,10_19,8
Influenza,12,Alabama,1,10_19,17
Other pharyngitis,12,Alabama,1,10_19,81
Other/None,12,Alabama,1,10_19,6493
Otitis media,12,Alabama,1,10_19,27
SSTIs,12,Alabama,1,10_19,17
Strep pharyngitis,12,Alabama,1,10_19,20
Viral pneumonia,12,Alabama,1,10_19,1
Acute sinusitis,1,Alabama,2,10_19,112
Bacterial pneumonia,1,Alabama,2,10_19,4
GI infections,1,Alabama,2,10_19,8
Influenza,1,Alabama,2,10_19,4
Other pharyngitis,1,Alabama,2,10_19,133
Other/None,1,Alabama,2,10_19,8164
Otitis media,1,Alabama,2,10_19,41
SSTIs,1,Alabama,2,10_19,11
Strep pharyngitis,1,Alabama,2,10_19,10
UTIs,1,Alabama,2,10_19,18
Acute sinusitis,2,Alabama,2,10_19,116
Bacterial pneumonia,2,Alabama,2,10_19,7
GI infections,2,Alabama,2,10_19,5
Influenza,2,Alabama,2,10_19,15
Other pharyngitis,2,Alabama,2,10_19,181
Other/None,2,Alabama,2,10_19,8825
Otitis media,2,Alabama,2,10_19,39
SSTIs,2,Alabama,2,10_19,15
Strep pharyngitis,2,Alabama,2,10_19,12
UTIs,2,Alabama,2,10_19,7
Acute sinusitis,3,Alabama,2,10_19,84
Bacterial pneumonia,3,Alabama,2,10_19,6
GI infections,3,Alabama,2,10_19,7
Influenza,3,Alabama,2,10_19,17
Other pharyngitis,3,Alabama,2,10_19,157
Other/None,3,Alabama,2,10_19,9053
Otitis media,3,Alabama,2,10_19,25
SSTIs,3,Alabama,2,10_19,18
Strep pharyngitis,3,Alabama,2,10_19,16
UTIs,3,Alabama,2,10_19,25
Viral pneumonia,3,Alabama,2,10_19,1
Acute sinusitis,4,Alabama,2,10_19,87
Bacterial pneumonia,4,Alabama,2,10_19,4
GI infections,4,Alabama,2,10_19,10
Influenza,4,Alabama,2,10_19,5
Other pharyngitis,4,Alabama,2,10_19,149
Other/None,4,Alabama,2,10_19,8458
Otitis media,4,Alabama,2,10_19,20
SSTIs,4,Alabama,2,10_19,18
Strep pharyngitis,4,Alabama,2,10_19,14
UTIs,4,Alabama,2,10_19,16
Acute sinusitis,5,Alabama,2,10_19,41
Bacterial pneumonia,5,Alabama,2,10_19,1
GI infections,5,Alabama,2,10_19,1
Other pharyngitis,5,Alabama,2,10_19,91
