COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
Influenza,3,Alabama,2,00_04,8
Other pharyngitis,3,Alabama,2,00_04,48
Other/None,3,Alabama,2,00_04,5558
Otitis media,3,Alabama,2,00_04,95
SSTIs,3,Alabama,2,00_04,3
UTIs,3,Alabama,2,00_04,4
Viral pneumonia,3,Alabama,2,00_04,2
Acute sinusitis,4,Alabama,2,00_04,5
Bacterial pneumonia,4,Alabama,2,00_04,3
Influenza,4,Alabama,2,00_04,1
Other pharyngitis,4,Alabama,2,00_04,32
Other/None,4,Alabama,2,00_04,4693
Otitis media,4,Alabama,2,00_04,75
SSTIs,4,Alabama,2,00_04,3
UTIs,4,Alabama,2,00_04,6
Acute sinusitis,5,Alabama,2,00_04,19
Bacterial pneumonia,5,Alabama,2,00_04,2
Influenza,5,Alabama,2,00_04,1
Other pharyngitis,5,Alabama,2,00_04,29
Other/None,5,Alabama,2,00_04,4583
Otitis media,5,Alabama,2,00_04,42
SSTIs,5,Alabama,2,00_04,4
UTIs,5,Alabama,2,00_04,4
Viral pneumonia,5,Alabama,2,00_04,1
Acute sinusitis,6,Alabama,2,00_04,11
Other pharyngitis,6,Alabama,2,00_04,26
Other/None,6,Alabama,2,00_04,3983
Otitis media,6,Alabama,2,00_04,30
SSTIs,6,Alabama,2,00_04,5
UTIs,6,Alabama,2,00_04,5
Acute sinusitis,7,Alabama,2,00_04,9
Bacterial pneumonia,7,Alabama,2,00_04,1
Other pharyngitis,7,Alabama,2,00_04,16
Other/None,7,Alabama,2,00_04,3682
Otitis media,7,Alabama,2,00_04,21
SSTIs,7,Alabama,2,00_04,8
UTIs,7,Alabama,2,00_04,5
Acute sinusitis,8,Alabama,2,00_04,15
Other pharyngitis,8,Alabama,2,00_04,24
Other/None,8,Alabama,2,00_04,4391
Otitis media,8,Alabama,2,00_04,33
SSTIs,8,Alabama,2,00_04,6
UTIs,8,Alabama,2,00_04,4
Viral pneumonia,8,Alabama,2,00_04,1
Acute sinusitis,9,Alabama,2,00_04,16
Bacterial pneumonia,9,Alabama,2,00_04,3
Other pharyngitis,9,Alabama,2,00_04,41
Other/None,9,Alabama,2,00_04,4412
Otitis media,9,Alabama,2,00_04,31
SSTIs,9,Alabama,2,00_04,6
UTIs,9,Alabama,2,00_04,3
Acute sinusitis,10,Alabama,2,00_04,21
Bacterial pneumonia,10,Alabama,2,00_04,3
Other pharyngitis,10,Alabama,2,00_04,34
Other/None,10,Alabama,2,00_04,5097
Otitis media,10,Alabama,2,00_04,43
SSTIs,10,Alabama,2,00_04,4
UTIs,10,Alabama,2,00_04,5
Acute sinusitis,11,Alabama,2,00_04,25
Other pharyngitis,11,Alabama,2,00_04,35
Other/None,11,Alabama,2,00_04,4749
Otitis media,11,Alabama,2,00_04,49
SSTIs,11,Alabama,2,00_04,3
UTIs,11,Alabama,2,00_04,1
Acute sinusitis,12,Alabama,2,00_04,28
Bacterial pneumonia,12,Alabama,2,00_04,4
Influenza,12,Alabama,2,00_04,1
Other pharyngitis,12,Alabama,2,00_04,54
Other/None,12,Alabama,2,00_04,4450
Otitis media,12,Alabama,2,00_04,58
SSTIs,12,Alabama,2,00_04,3
UTIs,12,Alabama,2,00_04,3
Acute sinusitis,1,Alabama,1,05_09,25
Bacterial pneumonia,1,Alabama,1,05_09,5
Influenza,1,Alabama,1,05_09,19
Other pharyngitis,1,Alabama,1,05_09,46
Other/None,1,Alabama,1,05_09,4293
Otitis media,1,Alabama,1,05_09,18
SSTIs,1,Alabama,1,05_09,3
Acute sinusitis,2,Alabama,1,05_09,42
Bacterial pneumonia,2,Alabama,1,05_09,2
Influenza,2,Alabama,1,05_09,20
Other pharyngitis,2,Alabama,1,05_09,83
Other/None,2,Alabama,1,05_09,4926
Otitis media,2,Alabama,1,05_09,31
SSTIs,2,Alabama,1,05_09,5
Acute sinusitis,3,Alabama,1,05_09,43
Bacterial pneumonia,3,Alabama,1,05_09,1
Influenza,3,Alabama,1,05_09,4
Other pharyngitis,3,Alabama,1,05_09,45
Other/None,3,Alabama,1,05_09,4514
Otitis media,3,Alabama,1,05_09,27
SSTIs,3,Alabama,1,05_09,3
UTIs,3,Alabama,1,05_09,2
Acute sinusitis,4,Alabama,1,05_09,15
Bacterial pneumonia,4,Alabama,1,05_09,3
Influenza,4,Alabama,1,05_09,1
Other pharyngitis,4,Alabama,1,05_09,35
Other/None,4,Alabama,1,05_09,3982
Otitis media,4,Alabama,1,05_09,17
SSTIs,4,Alabama,1,05_09,4
UTIs,4,Alabama,1,05_09,3
Acute sinusitis,5,Alabama,1,05_09,27
Bacterial pneumonia,5,Alabama,1,05_09,1
Other pharyngitis,5,Alabama,1,05_09,40
Other/None,5,Alabama,1,05_09,3923
Otitis media,5,Alabama,1,05_09,17
SSTIs,5,Alabama,1,05_09,4
Acute sinusitis,6,Alabama,1,05_09,8
Bacterial pneumonia,6,Alabama,1,05_09,1
Other pharyngitis,6,Alabama,1,05_09,19
Other/None,6,Alabama,1,05_09,3588
Otitis media,6,Alabama,1,05_09,18
SSTIs,6,Alabama,1,05_09,3
UTIs,6,Alabama,1,05_09,1
Acute sinusitis,7,Alabama,1,05_09,8
Other pharyngitis,7,Alabama,1,05_09,13
Other/None,7,Alabama,1,05_09,3446
Otitis media,7,Alabama,1,05_09,13
SSTIs,7,Alabama,1,05_09,5
Acute sinusitis,8,Alabama,1,05_09,25
Bacterial pneumonia,8,Alabama,1,05_09,3
Other pharyngitis,8,Alabama,1,05_09,32
Other/None,8,Alabama,1,05_09,4592
Otitis media,8,Alabama,1,05_09,10
SSTIs,8,Alabama,1,05_09,5
UTIs,8,Alabama,1,05_09,1
Acute sinusitis,9,Alabama,1,05_09,18
Other pharyngitis,9,Alabama,1,05_09,32
Other/None,9,Alabama,1,05_09,4566
Otitis media,9,Alabama,1,05_09,5
SSTIs,9,Alabama,1,05_09,8
Acute sinusitis,10,Alabama,1,05_09,28
Bacterial pneumonia,10,Alabama,1,05_09,1
Influenza,10,Alabama,1,05_09,1
Other pharyngitis,10,Alabama,1,05_09,46
Other/None,10,Alabama,1,05_09,5204
Otitis media,10,Alabama,1,05_09,14
SSTIs,10,Alabama,1,05_09,6
Acute sinusitis,11,Alabama,1,05_09,24
Bacterial pneumonia,11,Alabama,1,05_09,2
Other pharyngitis,11,Alabama,1,05_09,35
Other/None,11,Alabama,1,05_09,4696
Otitis media,11,Alabama,1,05_09,12
SSTIs,11,Alabama,1,05_09,4
UTIs,11,Alabama,1,05_09,1
Acute sinusitis,12,Alabama,1,05_09,27
Bacterial pneumonia,12,Alabama,1,05_09,6
Other pharyngitis,12,Alabama,1,05_09,31
Other/None,12,Alabama,1,05_09,4031
Otitis media,12,Alabama,1,05_09,29
SSTIs,12,Alabama,1,05_09,6
UTIs,12,Alabama,1,05_09,1
Acute sinusitis,1,Alabama,2,05_09,20
Bacterial pneumonia,1,Alabama,2,05_09,1
Influenza,1,Alabama,2,05_09,18
Other pharyngitis,1,Alabama,2,05_09,52
Other/None,1,Alabama,2,05_09,3712
Otitis media,1,Alabama,2,05_09,15
SSTIs,1,Alabama,2,05_09,2
UTIs,1,Alabama,2,05_09,3
Acute sinusitis,2,Alabama,2,05_09,22
Bacterial pneumonia,2,Alabama,2,05_09,1
Influenza,2,Alabama,2,05_09,13
Other pharyngitis,2,Alabama,2,05_09,59
Other/None,2,Alabama,2,05_09,4477
Otitis media,2,Alabama,2,05_09,31
SSTIs,2,Alabama,2,05_09,2
UTIs,2,Alabama,2,05_09,2
Acute sinusitis,3,Alabama,2,05_09,20
Bacterial pneumonia,3,Alabama,2,05_09,2
Influenza,3,Alabama,2,05_09,5
Other pharyngitis,3,Alabama,2,05_09,42
Other/None,3,Alabama,2,05_09,4036
Otitis media,3,Alabama,2,05_09,26
SSTIs,3,Alabama,2,05_09,2
UTIs,3,Alabama,2,05_09,2
Acute sinusitis,4,Alabama,2,05_09,19
Bacterial pneumonia,4,Alabama,2,05_09,1
Other pharyngitis,4,Alabama,2,05_09,39
Other/None,4,Alabama,2,05_09,3518
Otitis media,4,Alabama,2,05_09,14
SSTIs,4,Alabama,2,05_09,6
UTIs,4,Alabama,2,05_09,4
Acute sinusitis,5,Alabama,2,05_09,11
Bacterial pneumonia,5,Alabama,2,05_09,1
Other pharyngitis,5,Alabama,2,05_09,32
Other/None,5,Alabama,2,05_09,3315
Otitis media,5,Alabama,2,05_09,9
SSTIs,5,Alabama,2,05_09,4
UTIs,5,Alabama,2,05_09,2
Acute sinusitis,6,Alabama,2,05_09,9
Bacterial pneumonia,6,Alabama,2,05_09,2
Other pharyngitis,6,Alabama,2,05_09,16
Other/None,6,Alabama,2,05_09,3199
Otitis media,6,Alabama,2,05_09,14
SSTIs,6,Alabama,2,05_09,6
Acute sinusitis,7,Alabama,2,05_09,8
Bacterial pneumonia,7,Alabama,2,05_09,1
Other pharyngitis,7,Alabama,2,05_09,18
Other/None,7,Alabama,2,05_09,2781
Otitis media,7,Alabama,2,05_09,14
SSTIs,7,Alabama,2,05_09,1
UTIs,7,Alabama,2,05_09,3
Acute sinusitis,8,Alabama,2,05_09,15
Other pharyngitis,8,Alabama,2,05_09,33
Other/None,8,Alabama,2,05_09,3732
Otitis media,8,Alabama,2,05_09,4
SSTIs,8,Alabama,2,05_09,4
UTIs,8,Alabama,2,05_09,2
Acute sinusitis,9,Alabama,2,05_09,12
Influenza,9,Alabama,2,05_09,1
Other pharyngitis,9,Alabama,2,05_09,36
Other/None,9,Alabama,2,05_09,3644
Otitis media,9,Alabama,2,05_09,6
SSTIs,9,Alabama,2,05_09,5
UTIs,9,Alabama,2,05_09,1
Acute sinusitis,10,Alabama,2,05_09,16
Influenza,10,Alabama,2,05_09,1
Other pharyngitis,10,Alabama,2,05_09,42
Other/None,10,Alabama,2,05_09,4325
Otitis media,10,Alabama,2,05_09,15
SSTIs,10,Alabama,2,05_09,2
UTIs,10,Alabama,2,05_09,3
Acute sinusitis,11,Alabama,2,05_09,24
Bacterial pneumonia,11,Alabama,2,05_09,1
Influenza,11,Alabama,2,05_09,1
Other pharyngitis,11,Alabama,2,05_09,36
Other/None,11,Alabama,2,05_09,4083
Otitis media,11,Alabama,2,05_09,13
SSTIs,11,Alabama,2,05_09,6
UTIs,11,Alabama,2,05_09,5
Acute sinusitis,12,Alabama,2,05_09,25
Influenza,12,Alabama,2,05_09,1
Other pharyngitis,12,Alabama,2,05_09,37
Other/None,12,Alabama,2,05_09,3503
Otitis media,12,Alabama,2,05_09,13
SSTIs,12,Alabama,2,05_09,6
UTIs,12,Alabama,2,05_09,4
Acute sinusitis,1,Alabama,1,10_19,48
Bacterial pneumonia,1,Alabama,1,10_19,4
Influenza,1,Alabama,1,10_19,12
Other pharyngitis,1,Alabama,1,10_19,62
Other/None,1,Alabama,1,10_19,9182
Otitis media,1,Alabama,1,10_19,8
SSTIs,1,Alabama,1,10_19,19
UTIs,1,Alabama,1,10_19,1
Acute sinusitis,2,Alabama,1,10_19,62
Bacterial pneumonia,2,Alabama,1,10_19,3
Influenza,2,Alabama,1,10_19,10
Other pharyngitis,2,Alabama,1,10_19,90
Other/None,2,Alabama,1,10_19,10327
Otitis media,2,Alabama,1,10_19,27
SSTIs,2,Alabama,1,10_19,13
UTIs,2,Alabama,1,10_19,1
Acute sinusitis,3,Alabama,1,10_19,45
Bacterial pneumonia,3,Alabama,1,10_19,2
Influenza,3,Alabama,1,10_19,4
Other pharyngitis,3,Alabama,1,10_19,76
Other/None,3,Alabama,1,10_19,10548
Otitis media,3,Alabama,1,10_19,27
SSTIs,3,Alabama,1,10_19,18
UTIs,3,Alabama,1,10_19,5
Acute sinusitis,4,Alabama,1,10_19,47
Bacterial pneumonia,4,Alabama,1,10_19,1
Other pharyngitis,4,Alabama,1,10_19,38
Other/None,4,Alabama,1,10_19,9452
Otitis media,4,Alabama,1,10_19,20
SSTIs,4,Alabama,1,10_19,8
UTIs,4,Alabama,1,10_19,3
Acute sinusitis,5,Alabama,1,10_19,36
Bacterial pneumonia,5,Alabama,1,10_19,1
Other pharyngitis,5,Alabama,1,10_19,35
Other/None,5,Alabama,1,10_19,9569
Otitis media,5,Alabama,1,10_19,5
SSTIs,5,Alabama,1,10_19,14
UTIs,5,Alabama,1,10_19,3
Acute sinusitis,6,Alabama,1,10_19,20
Other pharyngitis,6,Alabama,1,10_19,26
Other/None,6,Alabama,1,10_19,9410
Otitis media,6,Alabama,1,10_19,11
SSTIs,6,Alabama,1,10_19,25
UTIs,6,Alabama,1,10_19,3
Acute sinusitis,7,Alabama,1,10_19,12
Influenza,7,Alabama,1,10_19,1
Other pharyngitis,7,Alabama,1,10_19,27
Other/None,7,Alabama,1,10_19,8838
Otitis media,7,Alabama,1,10_19,7
SSTIs,7,Alabama,1,10_19,20
Acute sinusitis,8,Alabama,1,10_19,38
Bacterial pneumonia,8,Alabama,1,10_19,1
Other pharyngitis,8,Alabama,1,10_19,41
Other/None,8,Alabama,1,10_19,12104
Otitis media,8,Alabama,1,10_19,14
SSTIs,8,Alabama,1,10_19,17
UTIs,8,Alabama,1,10_19,1
Acute sinusitis,9,Alabama,1,10_19,44
Bacterial pneumonia,9,Alabama,1,10_19,3
Other pharyngitis,9,Alabama,1,10_19,46
Other/None,9,Alabama,1,10_19,11058
Otitis media,9,Alabama,1,10_19,5
SSTIs,9,Alabama,1,10_19,25
UTIs,9,Alabama,1,10_19,1
Viral pneumonia,9,Alabama,1,10_19,1
Acute sinusitis,10,Alabama,1,10_19,41
Bacterial pneumonia,10,Alabama,1,10_19,4
Influenza,10,Alabama,1,10_19,1
Other pharyngitis,10,Alabama,1,10_19,61
Other/None,10,Alabama,1,10_19,11602
Otitis media,10,Alabama,1,10_19,13
SSTIs,10,Alabama,1,10_19,15
UTIs,10,Alabama,1,10_19,3
Acute sinusitis,11,Alabama,1,10_19,48
Influenza,11,Alabama,1,10_19,3
Other pharyngitis,11,Alabama,1,10_19,59
Other/None,11,Alabama,1,10_19,10439
Otitis media,11,Alabama,1,10_19,17
SSTIs,11,Alabama,1,10_19,16
UTIs,11,Alabama,1,10_19,1
Acute sinusitis,12,Alabama,1,10_19,41
Other pharyngitis,12,Alabama,1,10_19,48
Other/None,12,Alabama,1,10_19,9131
Otitis media,12,Alabama,1,10_19,18
SSTIs,12,Alabama,1,10_19,10
UTIs,12,Alabama,1,10_19,2
Acute sinusitis,1,Alabama,2,10_19,55
Bacterial pneumonia,1,Alabama,2,10_19,1
Influenza,1,Alabama,2,10_19,19
Other pharyngitis,1,Alabama,2,10_19,74
Other/None,1,Alabama,2,10_19,11017
Otitis media,1,Alabama,2,10_19,12
SSTIs,1,Alabama,2,10_19,10
UTIs,1,Alabama,2,10_19,18
Acute sinusitis,2,Alabama,2,10_19,96
Bacterial pneumonia,2,Alabama,2,10_19,1
Influenza,2,Alabama,2,10_19,18
Other pharyngitis,2,Alabama,2,10_19,107
Other/None,2,Alabama,2,10_19,12200
Otitis media,2,Alabama,2,10_19,22
SSTIs,2,Alabama,2,10_19,22
UTIs,2,Alabama,2,10_19,12
Acute sinusitis,3,Alabama,2,10_19,60
Bacterial pneumonia,3,Alabama,2,10_19,2
Influenza,3,Alabama,2,10_19,2
Other pharyngitis,3,Alabama,2,10_19,73
Other/None,3,Alabama,2,10_19,12597
Otitis media,3,Alabama,2,10_19,20
SSTIs,3,Alabama,2,10_19,12
UTIs,3,Alabama,2,10_19,23
Acute sinusitis,4,Alabama,2,10_19,54
Other pharyngitis,4,Alabama,2,10_19,67
Other/None,4,Alabama,2,10_19,10934
Otitis media,4,Alabama,2,10_19,19
SSTIs,4,Alabama,2,10_19,16
UTIs,4,Alabama,2,10_19,10
Acute sinusitis,5,Alabama,2,10_19,37
Bacterial pneumonia,5,Alabama,2,10_19,1
Other pharyngitis,5,Alabama,2,10_19,50
Other/None,5,Alabama,2,10_19,11113
Otitis media,5,Alabama,2,10_19,11
SSTIs,5,Alabama,2,10_19,21
UTIs,5,Alabama,2,10_19,12
Acute sinusitis,6,Alabama,2,10_19,31
Bacterial pneumonia,6,Alabama,2,10_19,1
Other pharyngitis,6,Alabama,2,10_19,29
Other/None,6,Alabama,2,10_19,10980
Otitis media,6,Alabama,2,10_19,12
SSTIs,6,Alabama,2,10_19,21
UTIs,6,Alabama,2,10_19,11
Acute sinusitis,7,Alabama,2,10_19,16
Bacterial pneumonia,7,Alabama,2,10_19,1
Other pharyngitis,7,Alabama,2,10_19,27
Other/None,7,Alabama,2,10_19,10555
Otitis media,7,Alabama,2,10_19,5
SSTIs,7,Alabama,2,10_19,15
UTIs,7,Alabama,2,10_19,18
Acute sinusitis,8,Alabama,2,10_19,47
Bacterial pneumonia,8,Alabama,2,10_19,1
Other pharyngitis,8,Alabama,2,10_19,51
Other/None,8,Alabama,2,10_19,13516
Otitis media,8,Alabama,2,10_19,10
SSTIs,8,Alabama,2,10_19,20
UTIs,8,Alabama,2,10_19,16
Acute sinusitis,9,Alabama,2,10_19,51
Other pharyngitis,9,Alabama,2,10_19,76
Other/None,9,Alabama,2,10_19,12156
Otitis media,9,Alabama,2,10_19,15
SSTIs,9,Alabama,2,10_19,16
UTIs,9,Alabama,2,10_19,17
Acute sinusitis,10,Alabama,2,10_19,57
Influenza,10,Alabama,2,10_19,1
Other pharyngitis,10,Alabama,2,10_19,89
Other/None,10,Alabama,2,10_19,12688
Otitis media,10,Alabama,2,10_19,11
SSTIs,10,Alabama,2,10_19,17
UTIs,10,Alabama,2,10_19,16
Acute sinusitis,11,Alabama,2,10_19,60
Bacterial pneumonia,11,Alabama,2,10_19,4
Influenza,11,Alabama,2,10_19,1
Other pharyngitis,11,Alabama,2,10_19,86
Other/None,11,Alabama,2,10_19,12139
Otitis media,11,Alabama,2,10_19,19
SSTIs,11,Alabama,2,10_19,17
UTIs,11,Alabama,2,10_19,23
Acute sinusitis,12,Alabama,2,10_19,50
Bacterial pneumonia,12,Alabama,2,10_19,1
Other pharyngitis,12,Alabama,2,10_19,75
Other/None,12,Alabama,2,10_19,11303
Otitis media,12,Alabama,2,10_19,17
SSTIs,12,Alabama,2,10_19,7
UTIs,12,Alabama,2,10_19,20
Acute sinusitis,1,Alabama,1,20_29,43
Bacterial pneumonia,1,Alabama,1,20_29,2
Influenza,1,Alabama,1,20_29,10
Other pharyngitis,1,Alabama,1,20_29,47
Other/None,1,Alabama,1,20_29,6567
Otitis media,1,Alabama,1,20_29,5
SSTIs,1,Alabama,1,20_29,8
UTIs,1,Alabama,1,20_29,3
Acute sinusitis,2,Alabama,1,20_29,41
Influenza,2,Alabama,1,20_29,7
Other pharyngitis,2,Alabama,1,20_29,54
Other/None,2,Alabama,1,20_29,6819
Otitis media,2,Alabama,1,20_29,9
SSTIs,2,Alabama,1,20_29,13
UTIs,2,Alabama,1,20_29,2
Acute sinusitis,3,Alabama,1,20_29,58
Influenza,3,Alabama,1,20_29,7
Other pharyngitis,3,Alabama,1,20_29,41
Other/None,3,Alabama,1,20_29,7623
Otitis media,3,Alabama,1,20_29,5
SSTIs,3,Alabama,1,20_29,16
UTIs,3,Alabama,1,20_29,4
Acute sinusitis,4,Alabama,1,20_29,22
Influenza,4,Alabama,1,20_29,2
Other pharyngitis,4,Alabama,1,20_29,21
Other/None,4,Alabama,1,20_29,6710
Otitis media,4,Alabama,1,20_29,5
SSTIs,4,Alabama,1,20_29,14
Strep pharyngitis,4,Alabama,1,20_29,1
UTIs,4,Alabama,1,20_29,2
Acute sinusitis,5,Alabama,1,20_29,23
Other pharyngitis,5,Alabama,1,20_29,35
Other/None,5,Alabama,1,20_29,6919
Otitis media,5,Alabama,1,20_29,4
SSTIs,5,Alabama,1,20_29,16
UTIs,5,Alabama,1,20_29,2
Acute sinusitis,6,Alabama,1,20_29,22
Other pharyngitis,6,Alabama,1,20_29,15
Other/None,6,Alabama,1,20_29,7192
Otitis media,6,Alabama,1,20_29,6
SSTIs,6,Alabama,1,20_29,18
UTIs,6,Alabama,1,20_29,4
Acute sinusitis,7,Alabama,1,20_29,16
Influenza,7,Alabama,1,20_29,1
Other pharyngitis,7,Alabama,1,20_29,25
Other/None,7,Alabama,1,20_29,6671
Otitis media,7,Alabama,1,20_29,6
SSTIs,7,Alabama,1,20_29,19
UTIs,7,Alabama,1,20_29,3
Acute sinusitis,8,Alabama,1,20_29,27
Other pharyngitis,8,Alabama,1,20_29,19
Other/None,8,Alabama,1,20_29,7723
Otitis media,8,Alabama,1,20_29,5
SSTIs,8,Alabama,1,20_29,19
UTIs,8,Alabama,1,20_29,8
Acute sinusitis,9,Alabama,1,20_29,29
Bacterial pneumonia,9,Alabama,1,20_29,3
Other pharyngitis,9,Alabama,1,20_29,32
Other/None,9,Alabama,1,20_29,7168
Otitis media,9,Alabama,1,20_29,8
SSTIs,9,Alabama,1,20_29,9
Strep pharyngitis,9,Alabama,1,20_29,2
UTIs,9,Alabama,1,20_29,4
Acute sinusitis,10,Alabama,1,20_29,40
Other pharyngitis,10,Alabama,1,20_29,36
Other/None,10,Alabama,1,20_29,6955
Otitis media,10,Alabama,1,20_29,8
SSTIs,10,Alabama,1,20_29,23
UTIs,10,Alabama,1,20_29,3
Acute sinusitis,11,Alabama,1,20_29,37
Bacterial pneumonia,11,Alabama,1,20_29,2
Other pharyngitis,11,Alabama,1,20_29,44
Other/None,11,Alabama,1,20_29,6854
Otitis media,11,Alabama,1,20_29,10
SSTIs,11,Alabama,1,20_29,17
UTIs,11,Alabama,1,20_29,4
Acute sinusitis,12,Alabama,1,20_29,44
Bacterial pneumonia,12,Alabama,1,20_29,1
Influenza,12,Alabama,1,20_29,2
Other pharyngitis,12,Alabama,1,20_29,25
Other/None,12,Alabama,1,20_29,6701
Otitis media,12,Alabama,1,20_29,1
SSTIs,12,Alabama,1,20_29,16
UTIs,12,Alabama,1,20_29,2
Acute sinusitis,1,Alabama,2,20_29,61
Influenza,1,Alabama,2,20_29,17
Other pharyngitis,1,Alabama,2,20_29,60
Other/None,1,Alabama,2,20_29,14113
Otitis media,1,Alabama,2,20_29,15
SSTIs,1,Alabama,2,20_29,18
Strep pharyngitis,1,Alabama,2,20_29,2
UTIs,1,Alabama,2,20_29,28
Acute sinusitis,2,Alabama,2,20_29,74
Bacterial pneumonia,2,Alabama,2,20_29,2
Influenza,2,Alabama,2,20_29,10
Other pharyngitis,2,Alabama,2,20_29,92
Other/None,2,Alabama,2,20_29,14385
Otitis media,2,Alabama,2,20_29,16
SSTIs,2,Alabama,2,20_29,20
UTIs,2,Alabama,2,20_29,24
Acute sinusitis,3,Alabama,2,20_29,50
Bacterial pneumonia,3,Alabama,2,20_29,2
Fungal pneumonia,3,Alabama,2,20_29,1
Influenza,3,Alabama,2,20_29,6
Other pharyngitis,3,Alabama,2,20_29,41
Other/None,3,Alabama,2,20_29,15873
Otitis media,3,Alabama,2,20_29,11
SSTIs,3,Alabama,2,20_29,22
Strep pharyngitis,3,Alabama,2,20_29,2
UTIs,3,Alabama,2,20_29,25
Acute sinusitis,4,Alabama,2,20_29,44
Bacterial pneumonia,4,Alabama,2,20_29,1
Influenza,4,Alabama,2,20_29,1
Other pharyngitis,4,Alabama,2,20_29,38
Other/None,4,Alabama,2,20_29,13775
Otitis media,4,Alabama,2,20_29,10
SSTIs,4,Alabama,2,20_29,24
UTIs,4,Alabama,2,20_29,22
Acute sinusitis,5,Alabama,2,20_29,43
Bacterial pneumonia,5,Alabama,2,20_29,1
Other pharyngitis,5,Alabama,2,20_29,37
