COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
Other/None,12,Alabama,1,00_04,3912
Otitis media,12,Alabama,1,00_04,538
SSTIs,12,Alabama,1,00_04,56
UTIs,12,Alabama,1,00_04,1
Viral pneumonia,12,Alabama,1,00_04,3
Acute sinusitis,1,Alabama,2,00_04,125
Bacterial pneumonia,1,Alabama,2,00_04,42
Influenza,1,Alabama,2,00_04,208
Other pharyngitis,1,Alabama,2,00_04,223
Other/None,1,Alabama,2,00_04,4308
Otitis media,1,Alabama,2,00_04,538
SSTIs,1,Alabama,2,00_04,43
Strep pharyngitis,1,Alabama,2,00_04,1
UTIs,1,Alabama,2,00_04,74
Viral pneumonia,1,Alabama,2,00_04,2
Acute sinusitis,2,Alabama,2,00_04,166
Bacterial pneumonia,2,Alabama,2,00_04,41
Influenza,2,Alabama,2,00_04,155
Other pharyngitis,2,Alabama,2,00_04,285
Other/None,2,Alabama,2,00_04,4398
Otitis media,2,Alabama,2,00_04,710
SSTIs,2,Alabama,2,00_04,52
UTIs,2,Alabama,2,00_04,47
Viral pneumonia,2,Alabama,2,00_04,3
Acute sinusitis,3,Alabama,2,00_04,105
Bacterial pneumonia,3,Alabama,2,00_04,47
Influenza,3,Alabama,2,00_04,46
Other pharyngitis,3,Alabama,2,00_04,215
Other/None,3,Alabama,2,00_04,4576
Otitis media,3,Alabama,2,00_04,660
SSTIs,3,Alabama,2,00_04,39
UTIs,3,Alabama,2,00_04,57
Viral pneumonia,3,Alabama,2,00_04,4
Acute sinusitis,4,Alabama,2,00_04,92
Bacterial pneumonia,4,Alabama,2,00_04,36
Influenza,4,Alabama,2,00_04,3
Other pharyngitis,4,Alabama,2,00_04,226
Other/None,4,Alabama,2,00_04,3812
Otitis media,4,Alabama,2,00_04,561
SSTIs,4,Alabama,2,00_04,41
UTIs,4,Alabama,2,00_04,46
Viral pneumonia,4,Alabama,2,00_04,1
Acute sinusitis,5,Alabama,2,00_04,78
Bacterial pneumonia,5,Alabama,2,00_04,35
Influenza,5,Alabama,2,00_04,1
Other pharyngitis,5,Alabama,2,00_04,269
Other/None,5,Alabama,2,00_04,3744
Otitis media,5,Alabama,2,00_04,445
SSTIs,5,Alabama,2,00_04,54
UTIs,5,Alabama,2,00_04,58
Viral pneumonia,5,Alabama,2,00_04,1
Acute sinusitis,6,Alabama,2,00_04,52
Bacterial pneumonia,6,Alabama,2,00_04,16
Influenza,6,Alabama,2,00_04,1
Other pharyngitis,6,Alabama,2,00_04,174
Other/None,6,Alabama,2,00_04,3351
Otitis media,6,Alabama,2,00_04,347
SSTIs,6,Alabama,2,00_04,71
UTIs,6,Alabama,2,00_04,46
Viral pneumonia,6,Alabama,2,00_04,2
Acute sinusitis,7,Alabama,2,00_04,54
Bacterial pneumonia,7,Alabama,2,00_04,23
Other pharyngitis,7,Alabama,2,00_04,163
Other/None,7,Alabama,2,00_04,3102
Otitis media,7,Alabama,2,00_04,263
SSTIs,7,Alabama,2,00_04,75
UTIs,7,Alabama,2,00_04,62
Acute sinusitis,8,Alabama,2,00_04,79
Bacterial pneumonia,8,Alabama,2,00_04,15
Influenza,8,Alabama,2,00_04,1
Other pharyngitis,8,Alabama,2,00_04,198
Other/None,8,Alabama,2,00_04,3771
Otitis media,8,Alabama,2,00_04,255
SSTIs,8,Alabama,2,00_04,76
UTIs,8,Alabama,2,00_04,79
Acute sinusitis,9,Alabama,2,00_04,144
Bacterial pneumonia,9,Alabama,2,00_04,17
Other pharyngitis,9,Alabama,2,00_04,214
Other/None,9,Alabama,2,00_04,3718
Otitis media,9,Alabama,2,00_04,290
SSTIs,9,Alabama,2,00_04,74
UTIs,9,Alabama,2,00_04,54
Viral pneumonia,9,Alabama,2,00_04,1
Acute sinusitis,10,Alabama,2,00_04,159
Bacterial pneumonia,10,Alabama,2,00_04,27
Influenza,10,Alabama,2,00_04,5
Other pharyngitis,10,Alabama,2,00_04,255
Other/None,10,Alabama,2,00_04,4319
Otitis media,10,Alabama,2,00_04,325
SSTIs,10,Alabama,2,00_04,58
UTIs,10,Alabama,2,00_04,58
Viral pneumonia,10,Alabama,2,00_04,1
Acute sinusitis,11,Alabama,2,00_04,157
Bacterial pneumonia,11,Alabama,2,00_04,41
Influenza,11,Alabama,2,00_04,5
Other pharyngitis,11,Alabama,2,00_04,241
Other/None,11,Alabama,2,00_04,3875
Otitis media,11,Alabama,2,00_04,433
SSTIs,11,Alabama,2,00_04,44
UTIs,11,Alabama,2,00_04,66
Acute sinusitis,12,Alabama,2,00_04,203
Bacterial pneumonia,12,Alabama,2,00_04,34
Influenza,12,Alabama,2,00_04,9
Other pharyngitis,12,Alabama,2,00_04,266
Other/None,12,Alabama,2,00_04,3484
Otitis media,12,Alabama,2,00_04,501
SSTIs,12,Alabama,2,00_04,46
UTIs,12,Alabama,2,00_04,56
Viral pneumonia,12,Alabama,2,00_04,2
Acute sinusitis,1,Alabama,1,05_09,124
Bacterial pneumonia,1,Alabama,1,05_09,11
Influenza,1,Alabama,1,05_09,264
Other pharyngitis,1,Alabama,1,05_09,318
Other/None,1,Alabama,1,05_09,3522
Otitis media,1,Alabama,1,05_09,131
SSTIs,1,Alabama,1,05_09,31
UTIs,1,Alabama,1,05_09,6
Viral pneumonia,1,Alabama,1,05_09,2
Acute sinusitis,2,Alabama,1,05_09,206
Bacterial pneumonia,2,Alabama,1,05_09,37
Influenza,2,Alabama,1,05_09,232
Other pharyngitis,2,Alabama,1,05_09,399
Other/None,2,Alabama,1,05_09,3964
Otitis media,2,Alabama,1,05_09,226
SSTIs,2,Alabama,1,05_09,37
UTIs,2,Alabama,1,05_09,7
Viral pneumonia,2,Alabama,1,05_09,1
Acute sinusitis,3,Alabama,1,05_09,150
Bacterial pneumonia,3,Alabama,1,05_09,33
Influenza,3,Alabama,1,05_09,55
Other pharyngitis,3,Alabama,1,05_09,268
Other/None,3,Alabama,1,05_09,3884
Otitis media,3,Alabama,1,05_09,193
SSTIs,3,Alabama,1,05_09,47
UTIs,3,Alabama,1,05_09,8
Viral pneumonia,3,Alabama,1,05_09,1
Acute sinusitis,4,Alabama,1,05_09,108
Bacterial pneumonia,4,Alabama,1,05_09,23
Influenza,4,Alabama,1,05_09,12
Other pharyngitis,4,Alabama,1,05_09,244
Other/None,4,Alabama,1,05_09,3471
Otitis media,4,Alabama,1,05_09,142
SSTIs,4,Alabama,1,05_09,52
UTIs,4,Alabama,1,05_09,8
Acute sinusitis,5,Alabama,1,05_09,91
Bacterial pneumonia,5,Alabama,1,05_09,20
Influenza,5,Alabama,1,05_09,5
Other pharyngitis,5,Alabama,1,05_09,254
Other/None,5,Alabama,1,05_09,3454
Otitis media,5,Alabama,1,05_09,118
SSTIs,5,Alabama,1,05_09,63
UTIs,5,Alabama,1,05_09,7
Acute sinusitis,6,Alabama,1,05_09,48
Bacterial pneumonia,6,Alabama,1,05_09,5
Influenza,6,Alabama,1,05_09,1
Other pharyngitis,6,Alabama,1,05_09,130
Other/None,6,Alabama,1,05_09,3272
Otitis media,6,Alabama,1,05_09,112
SSTIs,6,Alabama,1,05_09,65
UTIs,6,Alabama,1,05_09,5
Acute sinusitis,7,Alabama,1,05_09,36
Bacterial pneumonia,7,Alabama,1,05_09,12
Other pharyngitis,7,Alabama,1,05_09,131
Other/None,7,Alabama,1,05_09,3176
Otitis media,7,Alabama,1,05_09,65
SSTIs,7,Alabama,1,05_09,60
UTIs,7,Alabama,1,05_09,5
Acute sinusitis,8,Alabama,1,05_09,101
Bacterial pneumonia,8,Alabama,1,05_09,20
Influenza,8,Alabama,1,05_09,1
Other pharyngitis,8,Alabama,1,05_09,257
Other/None,8,Alabama,1,05_09,4130
Otitis media,8,Alabama,1,05_09,90
SSTIs,8,Alabama,1,05_09,61
UTIs,8,Alabama,1,05_09,6
Viral pneumonia,8,Alabama,1,05_09,2
Acute sinusitis,9,Alabama,1,05_09,130
Bacterial pneumonia,9,Alabama,1,05_09,23
Influenza,9,Alabama,1,05_09,2
Other pharyngitis,9,Alabama,1,05_09,236
Other/None,9,Alabama,1,05_09,4076
Otitis media,9,Alabama,1,05_09,85
SSTIs,9,Alabama,1,05_09,73
UTIs,9,Alabama,1,05_09,4
Acute sinusitis,10,Alabama,1,05_09,149
Bacterial pneumonia,10,Alabama,1,05_09,27
Influenza,10,Alabama,1,05_09,3
Other pharyngitis,10,Alabama,1,05_09,271
Other/None,10,Alabama,1,05_09,4692
Otitis media,10,Alabama,1,05_09,96
SSTIs,10,Alabama,1,05_09,58
UTIs,10,Alabama,1,05_09,4
Acute sinusitis,11,Alabama,1,05_09,146
Bacterial pneumonia,11,Alabama,1,05_09,38
Influenza,11,Alabama,1,05_09,2
Other pharyngitis,11,Alabama,1,05_09,300
Other/None,11,Alabama,1,05_09,4123
Otitis media,11,Alabama,1,05_09,116
SSTIs,11,Alabama,1,05_09,42
UTIs,11,Alabama,1,05_09,6
Viral pneumonia,11,Alabama,1,05_09,1
Acute sinusitis,12,Alabama,1,05_09,159
Bacterial pneumonia,12,Alabama,1,05_09,35
Influenza,12,Alabama,1,05_09,5
Other pharyngitis,12,Alabama,1,05_09,280
Other/None,12,Alabama,1,05_09,3472
Otitis media,12,Alabama,1,05_09,138
SSTIs,12,Alabama,1,05_09,34
UTIs,12,Alabama,1,05_09,8
Acute sinusitis,1,Alabama,2,05_09,123
Bacterial pneumonia,1,Alabama,2,05_09,14
Influenza,1,Alabama,2,05_09,226
Other pharyngitis,1,Alabama,2,05_09,386
Other/None,1,Alabama,2,05_09,2824
Otitis media,1,Alabama,2,05_09,147
SSTIs,1,Alabama,2,05_09,36
UTIs,1,Alabama,2,05_09,64
Viral pneumonia,1,Alabama,2,05_09,3
Acute sinusitis,2,Alabama,2,05_09,194
Bacterial pneumonia,2,Alabama,2,05_09,24
Influenza,2,Alabama,2,05_09,235
Other pharyngitis,2,Alabama,2,05_09,456
Other/None,2,Alabama,2,05_09,3369
Otitis media,2,Alabama,2,05_09,223
SSTIs,2,Alabama,2,05_09,30
UTIs,2,Alabama,2,05_09,74
Viral pneumonia,2,Alabama,2,05_09,2
Acute sinusitis,3,Alabama,2,05_09,135
Bacterial pneumonia,3,Alabama,2,05_09,17
Influenza,3,Alabama,2,05_09,42
Other pharyngitis,3,Alabama,2,05_09,337
Other/None,3,Alabama,2,05_09,3277
Otitis media,3,Alabama,2,05_09,205
SSTIs,3,Alabama,2,05_09,45
UTIs,3,Alabama,2,05_09,77
Acute sinusitis,4,Alabama,2,05_09,98
Bacterial pneumonia,4,Alabama,2,05_09,12
Influenza,4,Alabama,2,05_09,8
Other pharyngitis,4,Alabama,2,05_09,265
Other/None,4,Alabama,2,05_09,2948
Otitis media,4,Alabama,2,05_09,164
SSTIs,4,Alabama,2,05_09,42
UTIs,4,Alabama,2,05_09,64
Acute sinusitis,5,Alabama,2,05_09,89
Bacterial pneumonia,5,Alabama,2,05_09,16
Influenza,5,Alabama,2,05_09,1
Other pharyngitis,5,Alabama,2,05_09,245
Other/None,5,Alabama,2,05_09,2774
Otitis media,5,Alabama,2,05_09,116
SSTIs,5,Alabama,2,05_09,66
UTIs,5,Alabama,2,05_09,67
Acute sinusitis,6,Alabama,2,05_09,52
Bacterial pneumonia,6,Alabama,2,05_09,14
Influenza,6,Alabama,2,05_09,1
Other pharyngitis,6,Alabama,2,05_09,171
Other/None,6,Alabama,2,05_09,2793
Otitis media,6,Alabama,2,05_09,107
SSTIs,6,Alabama,2,05_09,52
UTIs,6,Alabama,2,05_09,56
Acute sinusitis,7,Alabama,2,05_09,36
Bacterial pneumonia,7,Alabama,2,05_09,10
Influenza,7,Alabama,2,05_09,2
Other pharyngitis,7,Alabama,2,05_09,124
Other/None,7,Alabama,2,05_09,2477
Otitis media,7,Alabama,2,05_09,72
SSTIs,7,Alabama,2,05_09,53
UTIs,7,Alabama,2,05_09,52
Acute sinusitis,8,Alabama,2,05_09,97
Bacterial pneumonia,8,Alabama,2,05_09,18
Other pharyngitis,8,Alabama,2,05_09,279
Other/None,8,Alabama,2,05_09,3175
Otitis media,8,Alabama,2,05_09,87
SSTIs,8,Alabama,2,05_09,65
UTIs,8,Alabama,2,05_09,69
Acute sinusitis,9,Alabama,2,05_09,123
Bacterial pneumonia,9,Alabama,2,05_09,28
Influenza,9,Alabama,2,05_09,1
Other pharyngitis,9,Alabama,2,05_09,288
Other/None,9,Alabama,2,05_09,3061
Otitis media,9,Alabama,2,05_09,72
SSTIs,9,Alabama,2,05_09,68
UTIs,9,Alabama,2,05_09,64
Acute sinusitis,10,Alabama,2,05_09,125
Bacterial pneumonia,10,Alabama,2,05_09,23
Influenza,10,Alabama,2,05_09,2
Other pharyngitis,10,Alabama,2,05_09,335
Other/None,10,Alabama,2,05_09,3694
Otitis media,10,Alabama,2,05_09,92
SSTIs,10,Alabama,2,05_09,61
UTIs,10,Alabama,2,05_09,72
Acute sinusitis,11,Alabama,2,05_09,162
Bacterial pneumonia,11,Alabama,2,05_09,17
Influenza,11,Alabama,2,05_09,6
Other pharyngitis,11,Alabama,2,05_09,321
Other/None,11,Alabama,2,05_09,3440
Otitis media,11,Alabama,2,05_09,110
SSTIs,11,Alabama,2,05_09,45
UTIs,11,Alabama,2,05_09,68
Acute sinusitis,12,Alabama,2,05_09,153
Bacterial pneumonia,12,Alabama,2,05_09,26
Influenza,12,Alabama,2,05_09,7
Other pharyngitis,12,Alabama,2,05_09,310
Other/None,12,Alabama,2,05_09,2868
Otitis media,12,Alabama,2,05_09,125
SSTIs,12,Alabama,2,05_09,42
UTIs,12,Alabama,2,05_09,58
Acute sinusitis,1,Alabama,1,10_19,352
Bacterial pneumonia,1,Alabama,1,10_19,38
Influenza,1,Alabama,1,10_19,297
Other pharyngitis,1,Alabama,1,10_19,511
Other/None,1,Alabama,1,10_19,7903
Otitis media,1,Alabama,1,10_19,74
SSTIs,1,Alabama,1,10_19,129
UTIs,1,Alabama,1,10_19,29
Viral pneumonia,1,Alabama,1,10_19,3
Acute sinusitis,2,Alabama,1,10_19,481
Bacterial pneumonia,2,Alabama,1,10_19,46
Influenza,2,Alabama,1,10_19,243
Other pharyngitis,2,Alabama,1,10_19,729
Other/None,2,Alabama,1,10_19,8740
Otitis media,2,Alabama,1,10_19,133
SSTIs,2,Alabama,1,10_19,139
UTIs,2,Alabama,1,10_19,20
Viral pneumonia,2,Alabama,1,10_19,2
Acute sinusitis,3,Alabama,1,10_19,367
Bacterial pneumonia,3,Alabama,1,10_19,11
Influenza,3,Alabama,1,10_19,44
Other pharyngitis,3,Alabama,1,10_19,442
Other/None,3,Alabama,1,10_19,9546
Otitis media,3,Alabama,1,10_19,109
SSTIs,3,Alabama,1,10_19,184
UTIs,3,Alabama,1,10_19,22
Acute sinusitis,4,Alabama,1,10_19,310
Bacterial pneumonia,4,Alabama,1,10_19,27
Influenza,4,Alabama,1,10_19,6
Other pharyngitis,4,Alabama,1,10_19,410
Other/None,4,Alabama,1,10_19,8528
Otitis media,4,Alabama,1,10_19,78
SSTIs,4,Alabama,1,10_19,191
UTIs,4,Alabama,1,10_19,17
Viral pneumonia,4,Alabama,1,10_19,2
Acute sinusitis,5,Alabama,1,10_19,220
Bacterial pneumonia,5,Alabama,1,10_19,7
Influenza,5,Alabama,1,10_19,3
Other pharyngitis,5,Alabama,1,10_19,305
Other/None,5,Alabama,1,10_19,8861
Otitis media,5,Alabama,1,10_19,58
SSTIs,5,Alabama,1,10_19,183
UTIs,5,Alabama,1,10_19,25
Viral pneumonia,5,Alabama,1,10_19,1
Acute sinusitis,6,Alabama,1,10_19,122
Bacterial pneumonia,6,Alabama,1,10_19,8
Influenza,6,Alabama,1,10_19,1
Other pharyngitis,6,Alabama,1,10_19,178
Other/None,6,Alabama,1,10_19,8880
Otitis media,6,Alabama,1,10_19,87
SSTIs,6,Alabama,1,10_19,201
Strep pharyngitis,6,Alabama,1,10_19,1
UTIs,6,Alabama,1,10_19,17
Acute sinusitis,7,Alabama,1,10_19,93
Bacterial pneumonia,7,Alabama,1,10_19,6
Influenza,7,Alabama,1,10_19,1
Other pharyngitis,7,Alabama,1,10_19,147
Other/None,7,Alabama,1,10_19,8321
Otitis media,7,Alabama,1,10_19,87
SSTIs,7,Alabama,1,10_19,230
UTIs,7,Alabama,1,10_19,20
Acute sinusitis,8,Alabama,1,10_19,256
Bacterial pneumonia,8,Alabama,1,10_19,9
Other pharyngitis,8,Alabama,1,10_19,393
Other/None,8,Alabama,1,10_19,11215
Otitis media,8,Alabama,1,10_19,91
SSTIs,8,Alabama,1,10_19,230
Strep pharyngitis,8,Alabama,1,10_19,1
UTIs,8,Alabama,1,10_19,19
Viral pneumonia,8,Alabama,1,10_19,2
Acute sinusitis,9,Alabama,1,10_19,371
Bacterial pneumonia,9,Alabama,1,10_19,17
Influenza,9,Alabama,1,10_19,3
Other pharyngitis,9,Alabama,1,10_19,402
Other/None,9,Alabama,1,10_19,10068
Otitis media,9,Alabama,1,10_19,51
SSTIs,9,Alabama,1,10_19,242
UTIs,9,Alabama,1,10_19,29
Acute sinusitis,10,Alabama,1,10_19,383
Bacterial pneumonia,10,Alabama,1,10_19,30
Fungal pneumonia,10,Alabama,1,10_19,1
Influenza,10,Alabama,1,10_19,5
Other pharyngitis,10,Alabama,1,10_19,464
Other/None,10,Alabama,1,10_19,10596
Otitis media,10,Alabama,1,10_19,59
SSTIs,10,Alabama,1,10_19,184
UTIs,10,Alabama,1,10_19,18
Acute sinusitis,11,Alabama,1,10_19,431
Bacterial pneumonia,11,Alabama,1,10_19,29
Influenza,11,Alabama,1,10_19,8
Other pharyngitis,11,Alabama,1,10_19,490
Other/None,11,Alabama,1,10_19,9377
Otitis media,11,Alabama,1,10_19,76
SSTIs,11,Alabama,1,10_19,149
Strep pharyngitis,11,Alabama,1,10_19,1
UTIs,11,Alabama,1,10_19,20
Viral pneumonia,11,Alabama,1,10_19,2
Acute sinusitis,12,Alabama,1,10_19,340
Bacterial pneumonia,12,Alabama,1,10_19,22
Influenza,12,Alabama,1,10_19,6
Other pharyngitis,12,Alabama,1,10_19,404
Other/None,12,Alabama,1,10_19,8229
Otitis media,12,Alabama,1,10_19,65
SSTIs,12,Alabama,1,10_19,151
UTIs,12,Alabama,1,10_19,28
Viral pneumonia,12,Alabama,1,10_19,5
Acute sinusitis,1,Alabama,2,10_19,396
Bacterial pneumonia,1,Alabama,2,10_19,15
Influenza,1,Alabama,2,10_19,257
Other pharyngitis,1,Alabama,2,10_19,622
Other/None,1,Alabama,2,10_19,9499
Otitis media,1,Alabama,2,10_19,97
SSTIs,1,Alabama,2,10_19,136
UTIs,1,Alabama,2,10_19,180
Viral pneumonia,1,Alabama,2,10_19,4
Acute sinusitis,2,Alabama,2,10_19,555
Bacterial pneumonia,2,Alabama,2,10_19,37
Influenza,2,Alabama,2,10_19,212
Other pharyngitis,2,Alabama,2,10_19,917
Other/None,2,Alabama,2,10_19,10260
Otitis media,2,Alabama,2,10_19,142
SSTIs,2,Alabama,2,10_19,174
Strep pharyngitis,2,Alabama,2,10_19,1
UTIs,2,Alabama,2,10_19,177
Viral pneumonia,2,Alabama,2,10_19,3
Acute sinusitis,3,Alabama,2,10_19,381
Bacterial pneumonia,3,Alabama,2,10_19,25
Influenza,3,Alabama,2,10_19,41
Other pharyngitis,3,Alabama,2,10_19,575
Other/None,3,Alabama,2,10_19,11206
Otitis media,3,Alabama,2,10_19,131
SSTIs,3,Alabama,2,10_19,218
Strep pharyngitis,3,Alabama,2,10_19,1
UTIs,3,Alabama,2,10_19,211
Acute sinusitis,4,Alabama,2,10_19,369
Bacterial pneumonia,4,Alabama,2,10_19,26
Influenza,4,Alabama,2,10_19,11
Other pharyngitis,4,Alabama,2,10_19,537
Other/None,4,Alabama,2,10_19,9703
Otitis media,4,Alabama,2,10_19,101
SSTIs,4,Alabama,2,10_19,188
UTIs,4,Alabama,2,10_19,165
Acute sinusitis,5,Alabama,2,10_19,277
Bacterial pneumonia,5,Alabama,2,10_19,8
Influenza,5,Alabama,2,10_19,4
Other pharyngitis,5,Alabama,2,10_19,423
Other/None,5,Alabama,2,10_19,9991
Otitis media,5,Alabama,2,10_19,93
SSTIs,5,Alabama,2,10_19,240
UTIs,5,Alabama,2,10_19,209
Acute sinusitis,6,Alabama,2,10_19,162
Bacterial pneumonia,6,Alabama,2,10_19,10
Influenza,6,Alabama,2,10_19,2
Other pharyngitis,6,Alabama,2,10_19,246
Other/None,6,Alabama,2,10_19,10166
Otitis media,6,Alabama,2,10_19,79
SSTIs,6,Alabama,2,10_19,236
UTIs,6,Alabama,2,10_19,184
Acute sinusitis,7,Alabama,2,10_19,114
Bacterial pneumonia,7,Alabama,2,10_19,12
Fungal pneumonia,7,Alabama,2,10_19,1
Other pharyngitis,7,Alabama,2,10_19,258
Other/None,7,Alabama,2,10_19,9800
Otitis media,7,Alabama,2,10_19,71
SSTIs,7,Alabama,2,10_19,199
UTIs,7,Alabama,2,10_19,182
Acute sinusitis,8,Alabama,2,10_19,321
Bacterial pneumonia,8,Alabama,2,10_19,14
Influenza,8,Alabama,2,10_19,5
Other pharyngitis,8,Alabama,2,10_19,476
Other/None,8,Alabama,2,10_19,12194
Otitis media,8,Alabama,2,10_19,79
SSTIs,8,Alabama,2,10_19,324
UTIs,8,Alabama,2,10_19,248
Acute sinusitis,9,Alabama,2,10_19,428
Bacterial pneumonia,9,Alabama,2,10_19,23
Influenza,9,Alabama,2,10_19,5
Other pharyngitis,9,Alabama,2,10_19,609
Other/None,9,Alabama,2,10_19,10635
Otitis media,9,Alabama,2,10_19,90
SSTIs,9,Alabama,2,10_19,268
UTIs,9,Alabama,2,10_19,273
Acute sinusitis,10,Alabama,2,10_19,433
Bacterial pneumonia,10,Alabama,2,10_19,15
Influenza,10,Alabama,2,10_19,7
Other pharyngitis,10,Alabama,2,10_19,571
Other/None,10,Alabama,2,10_19,11316
Otitis media,10,Alabama,2,10_19,83
SSTIs,10,Alabama,2,10_19,249
UTIs,10,Alabama,2,10_19,205
Acute sinusitis,11,Alabama,2,10_19,514
Bacterial pneumonia,11,Alabama,2,10_19,23
Influenza,11,Alabama,2,10_19,8
Other pharyngitis,11,Alabama,2,10_19,631
Other/None,11,Alabama,2,10_19,10641
Otitis media,11,Alabama,2,10_19,103
SSTIs,11,Alabama,2,10_19,216
UTIs,11,Alabama,2,10_19,209
Viral pneumonia,11,Alabama,2,10_19,4
Acute sinusitis,12,Alabama,2,10_19,463
Bacterial pneumonia,12,Alabama,2,10_19,18
Influenza,12,Alabama,2,10_19,5
Other pharyngitis,12,Alabama,2,10_19,557
Other/None,12,Alabama,2,10_19,9975
Otitis media,12,Alabama,2,10_19,74
SSTIs,12,Alabama,2,10_19,213
Strep pharyngitis,12,Alabama,2,10_19,1
UTIs,12,Alabama,2,10_19,166
Viral pneumonia,12,Alabama,2,10_19,1
Acute sinusitis,1,Alabama,1,20_29,357
Bacterial pneumonia,1,Alabama,1,20_29,28
Influenza,1,Alabama,1,20_29,137
Other pharyngitis,1,Alabama,1,20_29,230
Other/None,1,Alabama,1,20_29,5747
Otitis media,1,Alabama,1,20_29,30
SSTIs,1,Alabama,1,20_29,111
Strep pharyngitis,1,Alabama,1,20_29,4
UTIs,1,Alabama,1,20_29,39
Viral pneumonia,1,Alabama,1,20_29,2
Acute sinusitis,2,Alabama,1,20_29,332
