COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
Strep pharyngitis,5,Alabama,1,00_04,70
UTIs,5,Alabama,1,00_04,4
Viral pneumonia,5,Alabama,1,00_04,3
Acute sinusitis,6,Alabama,1,00_04,48
Bacterial pneumonia,6,Alabama,1,00_04,17
GI infections,6,Alabama,1,00_04,15
Influenza,6,Alabama,1,00_04,2
Other pharyngitis,6,Alabama,1,00_04,123
Other/None,6,Alabama,1,00_04,2983
Otitis media,6,Alabama,1,00_04,244
SSTIs,6,Alabama,1,00_04,43
Strep pharyngitis,6,Alabama,1,00_04,59
UTIs,6,Alabama,1,00_04,5
Acute sinusitis,7,Alabama,1,00_04,43
Bacterial pneumonia,7,Alabama,1,00_04,11
GI infections,7,Alabama,1,00_04,20
Influenza,7,Alabama,1,00_04,2
Other pharyngitis,7,Alabama,1,00_04,118
Other/None,7,Alabama,1,00_04,2623
Otitis media,7,Alabama,1,00_04,211
SSTIs,7,Alabama,1,00_04,45
Strep pharyngitis,7,Alabama,1,00_04,37
UTIs,7,Alabama,1,00_04,2
Acute sinusitis,8,Alabama,1,00_04,87
Bacterial pneumonia,8,Alabama,1,00_04,12
GI infections,8,Alabama,1,00_04,12
Other pharyngitis,8,Alabama,1,00_04,138
Other/None,8,Alabama,1,00_04,3119
Otitis media,8,Alabama,1,00_04,226
SSTIs,8,Alabama,1,00_04,43
Strep pharyngitis,8,Alabama,1,00_04,52
UTIs,8,Alabama,1,00_04,1
Acute sinusitis,9,Alabama,1,00_04,102
Bacterial pneumonia,9,Alabama,1,00_04,14
GI infections,9,Alabama,1,00_04,18
Influenza,9,Alabama,1,00_04,2
Other pharyngitis,9,Alabama,1,00_04,163
Other/None,9,Alabama,1,00_04,3043
Otitis media,9,Alabama,1,00_04,239
SSTIs,9,Alabama,1,00_04,45
Strep pharyngitis,9,Alabama,1,00_04,68
UTIs,9,Alabama,1,00_04,1
Acute sinusitis,10,Alabama,1,00_04,92
Bacterial pneumonia,10,Alabama,1,00_04,17
GI infections,10,Alabama,1,00_04,8
Influenza,10,Alabama,1,00_04,3
Other pharyngitis,10,Alabama,1,00_04,150
Other/None,10,Alabama,1,00_04,3357
Otitis media,10,Alabama,1,00_04,232
SSTIs,10,Alabama,1,00_04,36
Strep pharyngitis,10,Alabama,1,00_04,112
UTIs,10,Alabama,1,00_04,4
Viral pneumonia,10,Alabama,1,00_04,1
Acute sinusitis,11,Alabama,1,00_04,136
Bacterial pneumonia,11,Alabama,1,00_04,27
GI infections,11,Alabama,1,00_04,25
Influenza,11,Alabama,1,00_04,7
Other pharyngitis,11,Alabama,1,00_04,174
Other/None,11,Alabama,1,00_04,3118
Otitis media,11,Alabama,1,00_04,254
SSTIs,11,Alabama,1,00_04,24
Strep pharyngitis,11,Alabama,1,00_04,118
UTIs,11,Alabama,1,00_04,4
Acute sinusitis,12,Alabama,1,00_04,159
Bacterial pneumonia,12,Alabama,1,00_04,20
GI infections,12,Alabama,1,00_04,20
Influenza,12,Alabama,1,00_04,27
Other pharyngitis,12,Alabama,1,00_04,178
Other/None,12,Alabama,1,00_04,2828
Otitis media,12,Alabama,1,00_04,361
SSTIs,12,Alabama,1,00_04,20
Strep pharyngitis,12,Alabama,1,00_04,113
Viral pneumonia,12,Alabama,1,00_04,2
Acute sinusitis,1,Alabama,2,00_04,98
Bacterial pneumonia,1,Alabama,2,00_04,26
GI infections,1,Alabama,2,00_04,12
Influenza,1,Alabama,2,00_04,12
Other pharyngitis,1,Alabama,2,00_04,116
Other/None,1,Alabama,2,00_04,3495
Otitis media,1,Alabama,2,00_04,372
SSTIs,1,Alabama,2,00_04,25
Strep pharyngitis,1,Alabama,2,00_04,69
UTIs,1,Alabama,2,00_04,38
Viral pneumonia,1,Alabama,2,00_04,5
Acute sinusitis,2,Alabama,2,00_04,105
Bacterial pneumonia,2,Alabama,2,00_04,33
GI infections,2,Alabama,2,00_04,14
Influenza,2,Alabama,2,00_04,31
Other pharyngitis,2,Alabama,2,00_04,147
Other/None,2,Alabama,2,00_04,3319
Otitis media,2,Alabama,2,00_04,428
SSTIs,2,Alabama,2,00_04,23
Strep pharyngitis,2,Alabama,2,00_04,71
UTIs,2,Alabama,2,00_04,35
Viral pneumonia,2,Alabama,2,00_04,4
Acute sinusitis,3,Alabama,2,00_04,90
Bacterial pneumonia,3,Alabama,2,00_04,22
GI infections,3,Alabama,2,00_04,17
Influenza,3,Alabama,2,00_04,66
Other pharyngitis,3,Alabama,2,00_04,149
Other/None,3,Alabama,2,00_04,3258
Otitis media,3,Alabama,2,00_04,330
SSTIs,3,Alabama,2,00_04,30
Strep pharyngitis,3,Alabama,2,00_04,91
UTIs,3,Alabama,2,00_04,46
Viral pneumonia,3,Alabama,2,00_04,3
Acute sinusitis,4,Alabama,2,00_04,64
Bacterial pneumonia,4,Alabama,2,00_04,11
GI infections,4,Alabama,2,00_04,16
Influenza,4,Alabama,2,00_04,27
Other pharyngitis,4,Alabama,2,00_04,123
Other/None,4,Alabama,2,00_04,2898
Otitis media,4,Alabama,2,00_04,346
SSTIs,4,Alabama,2,00_04,26
Strep pharyngitis,4,Alabama,2,00_04,70
UTIs,4,Alabama,2,00_04,49
Viral pneumonia,4,Alabama,2,00_04,1
Acute sinusitis,5,Alabama,2,00_04,52
Bacterial pneumonia,5,Alabama,2,00_04,13
GI infections,5,Alabama,2,00_04,13
Influenza,5,Alabama,2,00_04,5
Other pharyngitis,5,Alabama,2,00_04,140
Other/None,5,Alabama,2,00_04,2783
Otitis media,5,Alabama,2,00_04,276
SSTIs,5,Alabama,2,00_04,42
Strep pharyngitis,5,Alabama,2,00_04,80
UTIs,5,Alabama,2,00_04,37
Viral pneumonia,5,Alabama,2,00_04,1
Acute sinusitis,6,Alabama,2,00_04,29
Bacterial pneumonia,6,Alabama,2,00_04,13
GI infections,6,Alabama,2,00_04,18
Influenza,6,Alabama,2,00_04,1
Other pharyngitis,6,Alabama,2,00_04,138
Other/None,6,Alabama,2,00_04,2623
Otitis media,6,Alabama,2,00_04,211
SSTIs,6,Alabama,2,00_04,32
Strep pharyngitis,6,Alabama,2,00_04,53
UTIs,6,Alabama,2,00_04,22
Viral pneumonia,6,Alabama,2,00_04,2
Acute sinusitis,7,Alabama,2,00_04,34
Bacterial pneumonia,7,Alabama,2,00_04,8
GI infections,7,Alabama,2,00_04,8
Other pharyngitis,7,Alabama,2,00_04,102
Other/None,7,Alabama,2,00_04,2358
Otitis media,7,Alabama,2,00_04,153
SSTIs,7,Alabama,2,00_04,38
Strep pharyngitis,7,Alabama,2,00_04,47
UTIs,7,Alabama,2,00_04,36
Viral pneumonia,7,Alabama,2,00_04,2
Acute sinusitis,8,Alabama,2,00_04,69
Bacterial pneumonia,8,Alabama,2,00_04,11
GI infections,8,Alabama,2,00_04,16
Influenza,8,Alabama,2,00_04,1
Other pharyngitis,8,Alabama,2,00_04,139
Other/None,8,Alabama,2,00_04,2690
Otitis media,8,Alabama,2,00_04,216
SSTIs,8,Alabama,2,00_04,60
Strep pharyngitis,8,Alabama,2,00_04,60
UTIs,8,Alabama,2,00_04,44
Acute sinusitis,9,Alabama,2,00_04,92
Bacterial pneumonia,9,Alabama,2,00_04,13
GI infections,9,Alabama,2,00_04,21
Influenza,9,Alabama,2,00_04,4
Other pharyngitis,9,Alabama,2,00_04,145
Other/None,9,Alabama,2,00_04,2640
Otitis media,9,Alabama,2,00_04,206
SSTIs,9,Alabama,2,00_04,46
Strep pharyngitis,9,Alabama,2,00_04,75
UTIs,9,Alabama,2,00_04,43
Acute sinusitis,10,Alabama,2,00_04,107
Bacterial pneumonia,10,Alabama,2,00_04,15
GI infections,10,Alabama,2,00_04,12
Influenza,10,Alabama,2,00_04,9
Other pharyngitis,10,Alabama,2,00_04,159
Other/None,10,Alabama,2,00_04,2921
Otitis media,10,Alabama,2,00_04,205
SSTIs,10,Alabama,2,00_04,30
Strep pharyngitis,10,Alabama,2,00_04,91
UTIs,10,Alabama,2,00_04,41
Acute sinusitis,11,Alabama,2,00_04,121
Bacterial pneumonia,11,Alabama,2,00_04,23
GI infections,11,Alabama,2,00_04,18
Influenza,11,Alabama,2,00_04,8
Other pharyngitis,11,Alabama,2,00_04,175
Other/None,11,Alabama,2,00_04,2742
Otitis media,11,Alabama,2,00_04,253
SSTIs,11,Alabama,2,00_04,20
Strep pharyngitis,11,Alabama,2,00_04,120
UTIs,11,Alabama,2,00_04,44
Acute sinusitis,12,Alabama,2,00_04,135
Bacterial pneumonia,12,Alabama,2,00_04,23
GI infections,12,Alabama,2,00_04,14
Influenza,12,Alabama,2,00_04,37
Other pharyngitis,12,Alabama,2,00_04,194
Other/None,12,Alabama,2,00_04,2545
Otitis media,12,Alabama,2,00_04,350
SSTIs,12,Alabama,2,00_04,18
Strep pharyngitis,12,Alabama,2,00_04,149
UTIs,12,Alabama,2,00_04,36
Acute sinusitis,1,Alabama,1,05_09,90
Bacterial pneumonia,1,Alabama,1,05_09,21
GI infections,1,Alabama,1,05_09,9
Influenza,1,Alabama,1,05_09,15
Other pharyngitis,1,Alabama,1,05_09,178
Other/None,1,Alabama,1,05_09,2403
Otitis media,1,Alabama,1,05_09,98
SSTIs,1,Alabama,1,05_09,26
Strep pharyngitis,1,Alabama,1,05_09,126
UTIs,1,Alabama,1,05_09,2
Acute sinusitis,2,Alabama,1,05_09,124
Bacterial pneumonia,2,Alabama,1,05_09,26
GI infections,2,Alabama,1,05_09,11
Influenza,2,Alabama,1,05_09,39
Other pharyngitis,2,Alabama,1,05_09,233
Other/None,2,Alabama,1,05_09,2640
Otitis media,2,Alabama,1,05_09,134
SSTIs,2,Alabama,1,05_09,21
Strep pharyngitis,2,Alabama,1,05_09,166
UTIs,2,Alabama,1,05_09,4
Acute sinusitis,3,Alabama,1,05_09,95
Bacterial pneumonia,3,Alabama,1,05_09,22
GI infections,3,Alabama,1,05_09,15
Influenza,3,Alabama,1,05_09,64
Other pharyngitis,3,Alabama,1,05_09,177
Other/None,3,Alabama,1,05_09,2873
Otitis media,3,Alabama,1,05_09,125
SSTIs,3,Alabama,1,05_09,26
Strep pharyngitis,3,Alabama,1,05_09,159
UTIs,3,Alabama,1,05_09,4
Viral pneumonia,3,Alabama,1,05_09,2
Acute sinusitis,4,Alabama,1,05_09,76
Bacterial pneumonia,4,Alabama,1,05_09,22
GI infections,4,Alabama,1,05_09,3
Influenza,4,Alabama,1,05_09,29
Other pharyngitis,4,Alabama,1,05_09,157
Other/None,4,Alabama,1,05_09,2524
Otitis media,4,Alabama,1,05_09,62
SSTIs,4,Alabama,1,05_09,29
Strep pharyngitis,4,Alabama,1,05_09,146
UTIs,4,Alabama,1,05_09,5
Acute sinusitis,5,Alabama,1,05_09,68
Bacterial pneumonia,5,Alabama,1,05_09,12
GI infections,5,Alabama,1,05_09,4
Influenza,5,Alabama,1,05_09,4
Other pharyngitis,5,Alabama,1,05_09,158
Other/None,5,Alabama,1,05_09,2486
Otitis media,5,Alabama,1,05_09,81
SSTIs,5,Alabama,1,05_09,30
Strep pharyngitis,5,Alabama,1,05_09,150
UTIs,5,Alabama,1,05_09,3
Viral pneumonia,5,Alabama,1,05_09,1
Acute sinusitis,6,Alabama,1,05_09,36
Bacterial pneumonia,6,Alabama,1,05_09,7
GI infections,6,Alabama,1,05_09,10
Influenza,6,Alabama,1,05_09,5
Other pharyngitis,6,Alabama,1,05_09,99
Other/None,6,Alabama,1,05_09,2394
Otitis media,6,Alabama,1,05_09,59
SSTIs,6,Alabama,1,05_09,40
Strep pharyngitis,6,Alabama,1,05_09,56
UTIs,6,Alabama,1,05_09,1
Acute sinusitis,7,Alabama,1,05_09,24
Bacterial pneumonia,7,Alabama,1,05_09,10
GI infections,7,Alabama,1,05_09,6
Influenza,7,Alabama,1,05_09,2
Other pharyngitis,7,Alabama,1,05_09,78
Other/None,7,Alabama,1,05_09,2273
Otitis media,7,Alabama,1,05_09,59
SSTIs,7,Alabama,1,05_09,51
Strep pharyngitis,7,Alabama,1,05_09,52
UTIs,7,Alabama,1,05_09,2
Acute sinusitis,8,Alabama,1,05_09,84
Bacterial pneumonia,8,Alabama,1,05_09,12
GI infections,8,Alabama,1,05_09,15
Influenza,8,Alabama,1,05_09,4
Other pharyngitis,8,Alabama,1,05_09,192
Other/None,8,Alabama,1,05_09,2912
Otitis media,8,Alabama,1,05_09,78
SSTIs,8,Alabama,1,05_09,59
Strep pharyngitis,8,Alabama,1,05_09,74
UTIs,8,Alabama,1,05_09,5
Acute sinusitis,9,Alabama,1,05_09,78
Bacterial pneumonia,9,Alabama,1,05_09,9
GI infections,9,Alabama,1,05_09,7
Influenza,9,Alabama,1,05_09,3
Other pharyngitis,9,Alabama,1,05_09,201
Other/None,9,Alabama,1,05_09,2825
Otitis media,9,Alabama,1,05_09,74
SSTIs,9,Alabama,1,05_09,73
Strep pharyngitis,9,Alabama,1,05_09,118
UTIs,9,Alabama,1,05_09,6
Viral pneumonia,9,Alabama,1,05_09,1
Acute sinusitis,10,Alabama,1,05_09,75
Bacterial pneumonia,10,Alabama,1,05_09,10
GI infections,10,Alabama,1,05_09,10
Influenza,10,Alabama,1,05_09,6
Other pharyngitis,10,Alabama,1,05_09,160
Other/None,10,Alabama,1,05_09,3155
Otitis media,10,Alabama,1,05_09,63
SSTIs,10,Alabama,1,05_09,40
Strep pharyngitis,10,Alabama,1,05_09,158
UTIs,10,Alabama,1,05_09,2
Viral pneumonia,10,Alabama,1,05_09,2
Acute sinusitis,11,Alabama,1,05_09,106
Bacterial pneumonia,11,Alabama,1,05_09,16
GI infections,11,Alabama,1,05_09,16
Influenza,11,Alabama,1,05_09,15
Other pharyngitis,11,Alabama,1,05_09,177
Other/None,11,Alabama,1,05_09,2792
Otitis media,11,Alabama,1,05_09,77
SSTIs,11,Alabama,1,05_09,31
Strep pharyngitis,11,Alabama,1,05_09,187
UTIs,11,Alabama,1,05_09,1
Acute sinusitis,12,Alabama,1,05_09,85
Bacterial pneumonia,12,Alabama,1,05_09,19
GI infections,12,Alabama,1,05_09,14
Influenza,12,Alabama,1,05_09,35
Other pharyngitis,12,Alabama,1,05_09,186
Other/None,12,Alabama,1,05_09,2240
Otitis media,12,Alabama,1,05_09,60
SSTIs,12,Alabama,1,05_09,23
Strep pharyngitis,12,Alabama,1,05_09,197
Viral pneumonia,12,Alabama,1,05_09,3
Acute sinusitis,1,Alabama,2,05_09,93
Bacterial pneumonia,1,Alabama,2,05_09,20
GI infections,1,Alabama,2,05_09,7
Influenza,1,Alabama,2,05_09,7
Other pharyngitis,1,Alabama,2,05_09,185
Other/None,1,Alabama,2,05_09,2198
Otitis media,1,Alabama,2,05_09,93
SSTIs,1,Alabama,2,05_09,26
Strep pharyngitis,1,Alabama,2,05_09,127
UTIs,1,Alabama,2,05_09,32
Acute sinusitis,2,Alabama,2,05_09,139
Bacterial pneumonia,2,Alabama,2,05_09,26
GI infections,2,Alabama,2,05_09,12
Influenza,2,Alabama,2,05_09,38
Other pharyngitis,2,Alabama,2,05_09,256
Other/None,2,Alabama,2,05_09,2339
Otitis media,2,Alabama,2,05_09,133
SSTIs,2,Alabama,2,05_09,27
Strep pharyngitis,2,Alabama,2,05_09,188
UTIs,2,Alabama,2,05_09,64
Acute sinusitis,3,Alabama,2,05_09,79
Bacterial pneumonia,3,Alabama,2,05_09,21
GI infections,3,Alabama,2,05_09,14
Influenza,3,Alabama,2,05_09,52
Other pharyngitis,3,Alabama,2,05_09,232
Other/None,3,Alabama,2,05_09,2356
Otitis media,3,Alabama,2,05_09,126
SSTIs,3,Alabama,2,05_09,28
Strep pharyngitis,3,Alabama,2,05_09,140
UTIs,3,Alabama,2,05_09,46
Viral pneumonia,3,Alabama,2,05_09,1
Acute sinusitis,4,Alabama,2,05_09,69
GI infections,4,Alabama,2,05_09,10
Influenza,4,Alabama,2,05_09,22
Other pharyngitis,4,Alabama,2,05_09,197
Other/None,4,Alabama,2,05_09,2123
Otitis media,4,Alabama,2,05_09,70
SSTIs,4,Alabama,2,05_09,19
Strep pharyngitis,4,Alabama,2,05_09,155
UTIs,4,Alabama,2,05_09,35
Viral pneumonia,4,Alabama,2,05_09,1
Acute sinusitis,5,Alabama,2,05_09,64
Bacterial pneumonia,5,Alabama,2,05_09,9
GI infections,5,Alabama,2,05_09,11
Influenza,5,Alabama,2,05_09,8
Other pharyngitis,5,Alabama,2,05_09,187
Other/None,5,Alabama,2,05_09,1991
Otitis media,5,Alabama,2,05_09,64
SSTIs,5,Alabama,2,05_09,42
Strep pharyngitis,5,Alabama,2,05_09,159
UTIs,5,Alabama,2,05_09,50
Viral pneumonia,5,Alabama,2,05_09,1
Acute sinusitis,6,Alabama,2,05_09,29
Bacterial pneumonia,6,Alabama,2,05_09,13
GI infections,6,Alabama,2,05_09,4
Influenza,6,Alabama,2,05_09,4
Other pharyngitis,6,Alabama,2,05_09,89
Other/None,6,Alabama,2,05_09,1979
Otitis media,6,Alabama,2,05_09,54
SSTIs,6,Alabama,2,05_09,40
Strep pharyngitis,6,Alabama,2,05_09,57
UTIs,6,Alabama,2,05_09,28
Acute sinusitis,7,Alabama,2,05_09,32
Bacterial pneumonia,7,Alabama,2,05_09,8
GI infections,7,Alabama,2,05_09,2
Influenza,7,Alabama,2,05_09,2
Other pharyngitis,7,Alabama,2,05_09,96
Other/None,7,Alabama,2,05_09,1917
Otitis media,7,Alabama,2,05_09,46
SSTIs,7,Alabama,2,05_09,52
Strep pharyngitis,7,Alabama,2,05_09,43
UTIs,7,Alabama,2,05_09,32
Acute sinusitis,8,Alabama,2,05_09,70
Bacterial pneumonia,8,Alabama,2,05_09,12
GI infections,8,Alabama,2,05_09,4
Other pharyngitis,8,Alabama,2,05_09,207
Other/None,8,Alabama,2,05_09,2298
Otitis media,8,Alabama,2,05_09,61
SSTIs,8,Alabama,2,05_09,65
Strep pharyngitis,8,Alabama,2,05_09,90
UTIs,8,Alabama,2,05_09,28
Acute sinusitis,9,Alabama,2,05_09,67
Bacterial pneumonia,9,Alabama,2,05_09,3
GI infections,9,Alabama,2,05_09,8
Influenza,9,Alabama,2,05_09,2
Other pharyngitis,9,Alabama,2,05_09,199
Other/None,9,Alabama,2,05_09,2451
Otitis media,9,Alabama,2,05_09,59
SSTIs,9,Alabama,2,05_09,47
Strep pharyngitis,9,Alabama,2,05_09,127
UTIs,9,Alabama,2,05_09,41
Acute sinusitis,10,Alabama,2,05_09,76
Bacterial pneumonia,10,Alabama,2,05_09,16
GI infections,10,Alabama,2,05_09,11
Influenza,10,Alabama,2,05_09,10
Other pharyngitis,10,Alabama,2,05_09,163
Other/None,10,Alabama,2,05_09,2750
Otitis media,10,Alabama,2,05_09,42
SSTIs,10,Alabama,2,05_09,34
Strep pharyngitis,10,Alabama,2,05_09,142
UTIs,10,Alabama,2,05_09,55
Acute sinusitis,11,Alabama,2,05_09,117
Bacterial pneumonia,11,Alabama,2,05_09,17
GI infections,11,Alabama,2,05_09,19
Influenza,11,Alabama,2,05_09,7
Other pharyngitis,11,Alabama,2,05_09,234
Other/None,11,Alabama,2,05_09,2481
Otitis media,11,Alabama,2,05_09,52
SSTIs,11,Alabama,2,05_09,28
Strep pharyngitis,11,Alabama,2,05_09,162
UTIs,11,Alabama,2,05_09,30
Viral pneumonia,11,Alabama,2,05_09,1
Acute sinusitis,12,Alabama,2,05_09,75
Bacterial pneumonia,12,Alabama,2,05_09,9
GI infections,12,Alabama,2,05_09,8
Influenza,12,Alabama,2,05_09,36
Other pharyngitis,12,Alabama,2,05_09,195
Other/None,12,Alabama,2,05_09,2057
Otitis media,12,Alabama,2,05_09,74
SSTIs,12,Alabama,2,05_09,22
Strep pharyngitis,12,Alabama,2,05_09,197
UTIs,12,Alabama,2,05_09,33
Acute sinusitis,1,Alabama,1,10_19,286
Bacterial pneumonia,1,Alabama,1,10_19,35
GI infections,1,Alabama,1,10_19,19
Influenza,1,Alabama,1,10_19,26
Other pharyngitis,1,Alabama,1,10_19,355
Other/None,1,Alabama,1,10_19,6196
Otitis media,1,Alabama,1,10_19,75
SSTIs,1,Alabama,1,10_19,81
Strep pharyngitis,1,Alabama,1,10_19,91
UTIs,1,Alabama,1,10_19,12
Acute sinusitis,2,Alabama,1,10_19,359
Bacterial pneumonia,2,Alabama,1,10_19,34
GI infections,2,Alabama,1,10_19,35
Influenza,2,Alabama,1,10_19,57
Other pharyngitis,2,Alabama,1,10_19,412
Other/None,2,Alabama,1,10_19,6640
Otitis media,2,Alabama,1,10_19,81
SSTIs,2,Alabama,1,10_19,71
Strep pharyngitis,2,Alabama,1,10_19,107
UTIs,2,Alabama,1,10_19,10
Acute sinusitis,3,Alabama,1,10_19,270
Bacterial pneumonia,3,Alabama,1,10_19,26
GI infections,3,Alabama,1,10_19,25
Influenza,3,Alabama,1,10_19,96
Other pharyngitis,3,Alabama,1,10_19,320
Other/None,3,Alabama,1,10_19,6951
Otitis media,3,Alabama,1,10_19,77
SSTIs,3,Alabama,1,10_19,72
Strep pharyngitis,3,Alabama,1,10_19,106
UTIs,3,Alabama,1,10_19,13
Viral pneumonia,3,Alabama,1,10_19,1
Acute sinusitis,4,Alabama,1,10_19,250
Bacterial pneumonia,4,Alabama,1,10_19,24
GI infections,4,Alabama,1,10_19,27
Influenza,4,Alabama,1,10_19,43
Other pharyngitis,4,Alabama,1,10_19,266
Other/None,4,Alabama,1,10_19,6568
Otitis media,4,Alabama,1,10_19,60
SSTIs,4,Alabama,1,10_19,102
Strep pharyngitis,4,Alabama,1,10_19,86
UTIs,4,Alabama,1,10_19,5
Acute sinusitis,5,Alabama,1,10_19,164
Bacterial pneumonia,5,Alabama,1,10_19,9
GI infections,5,Alabama,1,10_19,15
Influenza,5,Alabama,1,10_19,12
Other pharyngitis,5,Alabama,1,10_19,204
Other/None,5,Alabama,1,10_19,6488
Otitis media,5,Alabama,1,10_19,54
SSTIs,5,Alabama,1,10_19,115
Strep pharyngitis,5,Alabama,1,10_19,81
UTIs,5,Alabama,1,10_19,7
Acute sinusitis,6,Alabama,1,10_19,74
Bacterial pneumonia,6,Alabama,1,10_19,9
GI infections,6,Alabama,1,10_19,8
Influenza,6,Alabama,1,10_19,3
Other pharyngitis,6,Alabama,1,10_19,112
Other/None,6,Alabama,1,10_19,6352
Otitis media,6,Alabama,1,10_19,53
SSTIs,6,Alabama,1,10_19,93
Strep pharyngitis,6,Alabama,1,10_19,44
UTIs,6,Alabama,1,10_19,11
Viral pneumonia,6,Alabama,1,10_19,1
Acute sinusitis,7,Alabama,1,10_19,75
Bacterial pneumonia,7,Alabama,1,10_19,9
GI infections,7,Alabama,1,10_19,9
Influenza,7,Alabama,1,10_19,2
Other pharyngitis,7,Alabama,1,10_19,96
Other/None,7,Alabama,1,10_19,5997
Otitis media,7,Alabama,1,10_19,45
SSTIs,7,Alabama,1,10_19,105
Strep pharyngitis,7,Alabama,1,10_19,28
UTIs,7,Alabama,1,10_19,7
Acute sinusitis,8,Alabama,1,10_19,254
Bacterial pneumonia,8,Alabama,1,10_19,18
GI infections,8,Alabama,1,10_19,19
Influenza,8,Alabama,1,10_19,1
Other pharyngitis,8,Alabama,1,10_19,319
Other/None,8,Alabama,1,10_19,7700
Otitis media,8,Alabama,1,10_19,61
SSTIs,8,Alabama,1,10_19,135
Strep pharyngitis,8,Alabama,1,10_19,53
UTIs,8,Alabama,1,10_19,12
Acute sinusitis,9,Alabama,1,10_19,262
Bacterial pneumonia,9,Alabama,1,10_19,11
GI infections,9,Alabama,1,10_19,22
Influenza,9,Alabama,1,10_19,7
Other pharyngitis,9,Alabama,1,10_19,272
Other/None,9,Alabama,1,10_19,7398
Otitis media,9,Alabama,1,10_19,41
SSTIs,9,Alabama,1,10_19,134
Strep pharyngitis,9,Alabama,1,10_19,69
UTIs,9,Alabama,1,10_19,11
Acute sinusitis,10,Alabama,1,10_19,230
Bacterial pneumonia,10,Alabama,1,10_19,16
GI infections,10,Alabama,1,10_19,15
Influenza,10,Alabama,1,10_19,12
Other pharyngitis,10,Alabama,1,10_19,289
Other/None,10,Alabama,1,10_19,7917
Otitis media,10,Alabama,1,10_19,42
SSTIs,10,Alabama,1,10_19,104
Strep pharyngitis,10,Alabama,1,10_19,83
UTIs,10,Alabama,1,10_19,14
Acute sinusitis,11,Alabama,1,10_19,268
Bacterial pneumonia,11,Alabama,1,10_19,17
GI infections,11,Alabama,1,10_19,26
Influenza,11,Alabama,1,10_19,22
Other pharyngitis,11,Alabama,1,10_19,341
Other/None,11,Alabama,1,10_19,6832
Otitis media,11,Alabama,1,10_19,48
SSTIs,11,Alabama,1,10_19,68
Strep pharyngitis,11,Alabama,1,10_19,84
UTIs,11,Alabama,1,10_19,8
Viral pneumonia,11,Alabama,1,10_19,1
Acute sinusitis,12,Alabama,1,10_19,266
Bacterial pneumonia,12,Alabama,1,10_19,10
GI infections,12,Alabama,1,10_19,23
Influenza,12,Alabama,1,10_19,69
Other pharyngitis,12,Alabama,1,10_19,291
Other/None,12,Alabama,1,10_19,5829
Otitis media,12,Alabama,1,10_19,44
SSTIs,12,Alabama,1,10_19,75
Strep pharyngitis,12,Alabama,1,10_19,121
UTIs,12,Alabama,1,10_19,13
Viral pneumonia,12,Alabama,1,10_19,2
Acute sinusitis,1,Alabama,2,10_19,336
Bacterial pneumonia,1,Alabama,2,10_19,32
GI infections,1,Alabama,2,10_19,13
Influenza,1,Alabama,2,10_19,12
Other pharyngitis,1,Alabama,2,10_19,404
