COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
Acute sinusitis,9,Alabama,1,00_04,36
Bacterial pneumonia,9,Alabama,1,00_04,5
Influenza,9,Alabama,1,00_04,1
Other pharyngitis,9,Alabama,1,00_04,66
Other/None,9,Alabama,1,00_04,4300
Otitis media,9,Alabama,1,00_04,95
SSTIs,9,Alabama,1,00_04,15
Acute sinusitis,10,Alabama,1,00_04,37
Bacterial pneumonia,10,Alabama,1,00_04,4
Influenza,10,Alabama,1,00_04,2
Other pharyngitis,10,Alabama,1,00_04,83
Other/None,10,Alabama,1,00_04,5048
Otitis media,10,Alabama,1,00_04,96
SSTIs,10,Alabama,1,00_04,6
Acute sinusitis,11,Alabama,1,00_04,57
Bacterial pneumonia,11,Alabama,1,00_04,6
Influenza,11,Alabama,1,00_04,8
Other pharyngitis,11,Alabama,1,00_04,82
Other/None,11,Alabama,1,00_04,4059
Otitis media,11,Alabama,1,00_04,116
SSTIs,11,Alabama,1,00_04,9
Viral pneumonia,11,Alabama,1,00_04,2
Acute sinusitis,12,Alabama,1,00_04,49
Bacterial pneumonia,12,Alabama,1,00_04,7
Influenza,12,Alabama,1,00_04,34
Other pharyngitis,12,Alabama,1,00_04,91
Other/None,12,Alabama,1,00_04,4364
Otitis media,12,Alabama,1,00_04,164
SSTIs,12,Alabama,1,00_04,7
UTIs,12,Alabama,1,00_04,1
Acute sinusitis,1,Alabama,2,00_04,10
Bacterial pneumonia,1,Alabama,2,00_04,1
Influenza,1,Alabama,2,00_04,10
Other pharyngitis,1,Alabama,2,00_04,26
Other/None,1,Alabama,2,00_04,4326
Otitis media,1,Alabama,2,00_04,87
SSTIs,1,Alabama,2,00_04,4
UTIs,1,Alabama,2,00_04,3
Acute sinusitis,2,Alabama,2,00_04,22
Bacterial pneumonia,2,Alabama,2,00_04,4
Influenza,2,Alabama,2,00_04,2
Other pharyngitis,2,Alabama,2,00_04,28
Other/None,2,Alabama,2,00_04,3820
Otitis media,2,Alabama,2,00_04,70
SSTIs,2,Alabama,2,00_04,4
UTIs,2,Alabama,2,00_04,2
Acute sinusitis,3,Alabama,2,00_04,18
Bacterial pneumonia,3,Alabama,2,00_04,1
Influenza,3,Alabama,2,00_04,1
Other pharyngitis,3,Alabama,2,00_04,58
Other/None,3,Alabama,2,00_04,4146
Otitis media,3,Alabama,2,00_04,101
SSTIs,3,Alabama,2,00_04,5
UTIs,3,Alabama,2,00_04,5
Acute sinusitis,4,Alabama,2,00_04,17
Bacterial pneumonia,4,Alabama,2,00_04,3
Other pharyngitis,4,Alabama,2,00_04,41
Other/None,4,Alabama,2,00_04,4015
Otitis media,4,Alabama,2,00_04,93
SSTIs,4,Alabama,2,00_04,2
UTIs,4,Alabama,2,00_04,8
Acute sinusitis,5,Alabama,2,00_04,18
Bacterial pneumonia,5,Alabama,2,00_04,3
Influenza,5,Alabama,2,00_04,1
Other pharyngitis,5,Alabama,2,00_04,49
Other/None,5,Alabama,2,00_04,3896
Otitis media,5,Alabama,2,00_04,100
SSTIs,5,Alabama,2,00_04,7
UTIs,5,Alabama,2,00_04,8
Acute sinusitis,6,Alabama,2,00_04,18
Bacterial pneumonia,6,Alabama,2,00_04,5
Influenza,6,Alabama,2,00_04,1
Other pharyngitis,6,Alabama,2,00_04,43
Other/None,6,Alabama,2,00_04,3499
Otitis media,6,Alabama,2,00_04,55
SSTIs,6,Alabama,2,00_04,11
UTIs,6,Alabama,2,00_04,7
Acute sinusitis,7,Alabama,2,00_04,9
Other pharyngitis,7,Alabama,2,00_04,32
Other/None,7,Alabama,2,00_04,3308
Otitis media,7,Alabama,2,00_04,48
SSTIs,7,Alabama,2,00_04,4
UTIs,7,Alabama,2,00_04,4
Acute sinusitis,8,Alabama,2,00_04,11
Bacterial pneumonia,8,Alabama,2,00_04,2
Other pharyngitis,8,Alabama,2,00_04,50
Other/None,8,Alabama,2,00_04,3520
Otitis media,8,Alabama,2,00_04,59
SSTIs,8,Alabama,2,00_04,7
UTIs,8,Alabama,2,00_04,5
Acute sinusitis,9,Alabama,2,00_04,37
Bacterial pneumonia,9,Alabama,2,00_04,3
Other pharyngitis,9,Alabama,2,00_04,64
Other/None,9,Alabama,2,00_04,3819
Otitis media,9,Alabama,2,00_04,76
SSTIs,9,Alabama,2,00_04,7
UTIs,9,Alabama,2,00_04,8
Acute sinusitis,10,Alabama,2,00_04,31
Bacterial pneumonia,10,Alabama,2,00_04,3
Influenza,10,Alabama,2,00_04,2
Other pharyngitis,10,Alabama,2,00_04,73
Other/None,10,Alabama,2,00_04,4602
Otitis media,10,Alabama,2,00_04,95
SSTIs,10,Alabama,2,00_04,5
UTIs,10,Alabama,2,00_04,14
Acute sinusitis,11,Alabama,2,00_04,51
Bacterial pneumonia,11,Alabama,2,00_04,5
Influenza,11,Alabama,2,00_04,15
Other pharyngitis,11,Alabama,2,00_04,95
Other/None,11,Alabama,2,00_04,3661
Otitis media,11,Alabama,2,00_04,95
SSTIs,11,Alabama,2,00_04,8
UTIs,11,Alabama,2,00_04,10
Viral pneumonia,11,Alabama,2,00_04,2
Acute sinusitis,12,Alabama,2,00_04,62
Bacterial pneumonia,12,Alabama,2,00_04,10
Influenza,12,Alabama,2,00_04,43
Other pharyngitis,12,Alabama,2,00_04,93
Other/None,12,Alabama,2,00_04,3828
Otitis media,12,Alabama,2,00_04,147
SSTIs,12,Alabama,2,00_04,5
UTIs,12,Alabama,2,00_04,7
Acute sinusitis,1,Alabama,1,05_09,14
Bacterial pneumonia,1,Alabama,1,05_09,2
Influenza,1,Alabama,1,05_09,7
Other pharyngitis,1,Alabama,1,05_09,58
Other/None,1,Alabama,1,05_09,3531
Otitis media,1,Alabama,1,05_09,20
SSTIs,1,Alabama,1,05_09,4
Acute sinusitis,2,Alabama,1,05_09,23
Bacterial pneumonia,2,Alabama,1,05_09,2
Influenza,2,Alabama,1,05_09,1
Other pharyngitis,2,Alabama,1,05_09,42
Other/None,2,Alabama,1,05_09,3492
Otitis media,2,Alabama,1,05_09,32
SSTIs,2,Alabama,1,05_09,1
Acute sinusitis,3,Alabama,1,05_09,23
Bacterial pneumonia,3,Alabama,1,05_09,3
Influenza,3,Alabama,1,05_09,1
Other pharyngitis,3,Alabama,1,05_09,61
Other/None,3,Alabama,1,05_09,3936
Otitis media,3,Alabama,1,05_09,43
SSTIs,3,Alabama,1,05_09,3
Acute sinusitis,4,Alabama,1,05_09,36
Bacterial pneumonia,4,Alabama,1,05_09,2
Influenza,4,Alabama,1,05_09,1
Other pharyngitis,4,Alabama,1,05_09,59
Other/None,4,Alabama,1,05_09,3806
Otitis media,4,Alabama,1,05_09,23
SSTIs,4,Alabama,1,05_09,6
Acute sinusitis,5,Alabama,1,05_09,23
Bacterial pneumonia,5,Alabama,1,05_09,1
Other pharyngitis,5,Alabama,1,05_09,39
Other/None,5,Alabama,1,05_09,3497
Otitis media,5,Alabama,1,05_09,33
SSTIs,5,Alabama,1,05_09,5
Acute sinusitis,6,Alabama,1,05_09,12
Bacterial pneumonia,6,Alabama,1,05_09,3
Influenza,6,Alabama,1,05_09,1
Other pharyngitis,6,Alabama,1,05_09,25
Other/None,6,Alabama,1,05_09,3181
Otitis media,6,Alabama,1,05_09,22
SSTIs,6,Alabama,1,05_09,14
UTIs,6,Alabama,1,05_09,2
Acute sinusitis,7,Alabama,1,05_09,6
Influenza,7,Alabama,1,05_09,1
Other pharyngitis,7,Alabama,1,05_09,31
Other/None,7,Alabama,1,05_09,3418
Otitis media,7,Alabama,1,05_09,21
SSTIs,7,Alabama,1,05_09,9
Viral pneumonia,7,Alabama,1,05_09,1
Acute sinusitis,8,Alabama,1,05_09,24
Bacterial pneumonia,8,Alabama,1,05_09,1
Influenza,8,Alabama,1,05_09,2
Other pharyngitis,8,Alabama,1,05_09,47
Other/None,8,Alabama,1,05_09,3675
Otitis media,8,Alabama,1,05_09,27
SSTIs,8,Alabama,1,05_09,15
UTIs,8,Alabama,1,05_09,1
Acute sinusitis,9,Alabama,1,05_09,26
Bacterial pneumonia,9,Alabama,1,05_09,3
Influenza,9,Alabama,1,05_09,1
Other pharyngitis,9,Alabama,1,05_09,84
Other/None,9,Alabama,1,05_09,4546
Otitis media,9,Alabama,1,05_09,24
SSTIs,9,Alabama,1,05_09,16
Acute sinusitis,10,Alabama,1,05_09,40
Bacterial pneumonia,10,Alabama,1,05_09,2
Influenza,10,Alabama,1,05_09,2
Other pharyngitis,10,Alabama,1,05_09,90
Other/None,10,Alabama,1,05_09,5296
Otitis media,10,Alabama,1,05_09,31
SSTIs,10,Alabama,1,05_09,25
Acute sinusitis,11,Alabama,1,05_09,56
Bacterial pneumonia,11,Alabama,1,05_09,3
Influenza,11,Alabama,1,05_09,11
Other pharyngitis,11,Alabama,1,05_09,99
Other/None,11,Alabama,1,05_09,4137
Otitis media,11,Alabama,1,05_09,35
SSTIs,11,Alabama,1,05_09,12
Acute sinusitis,12,Alabama,1,05_09,59
Bacterial pneumonia,12,Alabama,1,05_09,6
Influenza,12,Alabama,1,05_09,54
Other pharyngitis,12,Alabama,1,05_09,148
Other/None,12,Alabama,1,05_09,3921
Otitis media,12,Alabama,1,05_09,47
SSTIs,12,Alabama,1,05_09,6
UTIs,12,Alabama,1,05_09,2
Acute sinusitis,1,Alabama,2,05_09,16
Bacterial pneumonia,1,Alabama,2,05_09,2
Influenza,1,Alabama,2,05_09,10
Other pharyngitis,1,Alabama,2,05_09,58
Other/None,1,Alabama,2,05_09,3131
Otitis media,1,Alabama,2,05_09,26
SSTIs,1,Alabama,2,05_09,2
UTIs,1,Alabama,2,05_09,3
Acute sinusitis,2,Alabama,2,05_09,27
Influenza,2,Alabama,2,05_09,2
Other pharyngitis,2,Alabama,2,05_09,54
Other/None,2,Alabama,2,05_09,3119
Otitis media,2,Alabama,2,05_09,22
SSTIs,2,Alabama,2,05_09,1
UTIs,2,Alabama,2,05_09,5
Acute sinusitis,3,Alabama,2,05_09,34
Bacterial pneumonia,3,Alabama,2,05_09,2
Other pharyngitis,3,Alabama,2,05_09,63
Other/None,3,Alabama,2,05_09,3482
Otitis media,3,Alabama,2,05_09,28
SSTIs,3,Alabama,2,05_09,7
UTIs,3,Alabama,2,05_09,1
Acute sinusitis,4,Alabama,2,05_09,18
Bacterial pneumonia,4,Alabama,2,05_09,1
Influenza,4,Alabama,2,05_09,1
Other pharyngitis,4,Alabama,2,05_09,47
Other/None,4,Alabama,2,05_09,3322
Otitis media,4,Alabama,2,05_09,29
SSTIs,4,Alabama,2,05_09,7
UTIs,4,Alabama,2,05_09,6
Acute sinusitis,5,Alabama,2,05_09,22
Bacterial pneumonia,5,Alabama,2,05_09,5
Other pharyngitis,5,Alabama,2,05_09,49
Other/None,5,Alabama,2,05_09,3064
Otitis media,5,Alabama,2,05_09,20
SSTIs,5,Alabama,2,05_09,5
UTIs,5,Alabama,2,05_09,2
Acute sinusitis,6,Alabama,2,05_09,10
Bacterial pneumonia,6,Alabama,2,05_09,5
Other pharyngitis,6,Alabama,2,05_09,27
Other/None,6,Alabama,2,05_09,2632
Otitis media,6,Alabama,2,05_09,13
SSTIs,6,Alabama,2,05_09,7
UTIs,6,Alabama,2,05_09,9
Acute sinusitis,7,Alabama,2,05_09,18
Other pharyngitis,7,Alabama,2,05_09,27
Other/None,7,Alabama,2,05_09,2907
Otitis media,7,Alabama,2,05_09,15
SSTIs,7,Alabama,2,05_09,13
UTIs,7,Alabama,2,05_09,4
Acute sinusitis,8,Alabama,2,05_09,19
Bacterial pneumonia,8,Alabama,2,05_09,3
Other pharyngitis,8,Alabama,2,05_09,42
Other/None,8,Alabama,2,05_09,3041
Otitis media,8,Alabama,2,05_09,27
SSTIs,8,Alabama,2,05_09,11
UTIs,8,Alabama,2,05_09,4
Acute sinusitis,9,Alabama,2,05_09,27
Bacterial pneumonia,9,Alabama,2,05_09,2
Influenza,9,Alabama,2,05_09,1
Other pharyngitis,9,Alabama,2,05_09,62
Other/None,9,Alabama,2,05_09,3955
Otitis media,9,Alabama,2,05_09,19
SSTIs,9,Alabama,2,05_09,8
UTIs,9,Alabama,2,05_09,4
Acute sinusitis,10,Alabama,2,05_09,35
Bacterial pneumonia,10,Alabama,2,05_09,1
Influenza,10,Alabama,2,05_09,2
Other pharyngitis,10,Alabama,2,05_09,86
Other/None,10,Alabama,2,05_09,4618
Otitis media,10,Alabama,2,05_09,29
SSTIs,10,Alabama,2,05_09,10
UTIs,10,Alabama,2,05_09,7
Viral pneumonia,10,Alabama,2,05_09,1
Acute sinusitis,11,Alabama,2,05_09,42
Bacterial pneumonia,11,Alabama,2,05_09,3
Influenza,11,Alabama,2,05_09,12
Other pharyngitis,11,Alabama,2,05_09,122
Other/None,11,Alabama,2,05_09,3741
Otitis media,11,Alabama,2,05_09,33
SSTIs,11,Alabama,2,05_09,4
UTIs,11,Alabama,2,05_09,5
Acute sinusitis,12,Alabama,2,05_09,75
Bacterial pneumonia,12,Alabama,2,05_09,3
Influenza,12,Alabama,2,05_09,50
Other pharyngitis,12,Alabama,2,05_09,145
Other/None,12,Alabama,2,05_09,3601
Otitis media,12,Alabama,2,05_09,37
SSTIs,12,Alabama,2,05_09,5
UTIs,12,Alabama,2,05_09,9
Viral pneumonia,12,Alabama,2,05_09,1
Acute sinusitis,1,Alabama,1,10_19,54
Bacterial pneumonia,1,Alabama,1,10_19,5
Influenza,1,Alabama,1,10_19,12
Other pharyngitis,1,Alabama,1,10_19,76
Other/None,1,Alabama,1,10_19,8824
Otitis media,1,Alabama,1,10_19,16
SSTIs,1,Alabama,1,10_19,22
UTIs,1,Alabama,1,10_19,1
Acute sinusitis,2,Alabama,1,10_19,50
Bacterial pneumonia,2,Alabama,1,10_19,1
Influenza,2,Alabama,1,10_19,3
Other pharyngitis,2,Alabama,1,10_19,96
Other/None,2,Alabama,1,10_19,8585
Otitis media,2,Alabama,1,10_19,23
SSTIs,2,Alabama,1,10_19,18
UTIs,2,Alabama,1,10_19,2
Acute sinusitis,3,Alabama,1,10_19,71
Influenza,3,Alabama,1,10_19,5
Other pharyngitis,3,Alabama,1,10_19,77
Other/None,3,Alabama,1,10_19,9292
Otitis media,3,Alabama,1,10_19,20
SSTIs,3,Alabama,1,10_19,39
Strep pharyngitis,3,Alabama,1,10_19,1
UTIs,3,Alabama,1,10_19,2
Acute sinusitis,4,Alabama,1,10_19,81
Bacterial pneumonia,4,Alabama,1,10_19,6
Influenza,4,Alabama,1,10_19,1
Other pharyngitis,4,Alabama,1,10_19,92
Other/None,4,Alabama,1,10_19,9518
Otitis media,4,Alabama,1,10_19,31
SSTIs,4,Alabama,1,10_19,32
UTIs,4,Alabama,1,10_19,2
Acute sinusitis,5,Alabama,1,10_19,60
Bacterial pneumonia,5,Alabama,1,10_19,1
Other pharyngitis,5,Alabama,1,10_19,73
Other/None,5,Alabama,1,10_19,8540
Otitis media,5,Alabama,1,10_19,20
SSTIs,5,Alabama,1,10_19,32
UTIs,5,Alabama,1,10_19,3
Viral pneumonia,5,Alabama,1,10_19,1
Acute sinusitis,6,Alabama,1,10_19,20
Other pharyngitis,6,Alabama,1,10_19,35
Other/None,6,Alabama,1,10_19,8188
Otitis media,6,Alabama,1,10_19,20
SSTIs,6,Alabama,1,10_19,35
Acute sinusitis,7,Alabama,1,10_19,30
Bacterial pneumonia,7,Alabama,1,10_19,2
Other pharyngitis,7,Alabama,1,10_19,35
Other/None,7,Alabama,1,10_19,9150
Otitis media,7,Alabama,1,10_19,18
SSTIs,7,Alabama,1,10_19,36
UTIs,7,Alabama,1,10_19,1
Acute sinusitis,8,Alabama,1,10_19,62
Bacterial pneumonia,8,Alabama,1,10_19,3
Influenza,8,Alabama,1,10_19,1
Other pharyngitis,8,Alabama,1,10_19,81
Other/None,8,Alabama,1,10_19,9831
Otitis media,8,Alabama,1,10_19,26
SSTIs,8,Alabama,1,10_19,33
Strep pharyngitis,8,Alabama,1,10_19,1
Acute sinusitis,9,Alabama,1,10_19,85
Bacterial pneumonia,9,Alabama,1,10_19,1
Influenza,9,Alabama,1,10_19,2
Other pharyngitis,9,Alabama,1,10_19,82
Other/None,9,Alabama,1,10_19,10632
Otitis media,9,Alabama,1,10_19,23
SSTIs,9,Alabama,1,10_19,42
Acute sinusitis,10,Alabama,1,10_19,89
Bacterial pneumonia,10,Alabama,1,10_19,1
Influenza,10,Alabama,1,10_19,4
Other pharyngitis,10,Alabama,1,10_19,135
Other/None,10,Alabama,1,10_19,11132
Otitis media,10,Alabama,1,10_19,24
SSTIs,10,Alabama,1,10_19,46
UTIs,10,Alabama,1,10_19,3
Acute sinusitis,11,Alabama,1,10_19,116
Bacterial pneumonia,11,Alabama,1,10_19,3
Influenza,11,Alabama,1,10_19,21
Other pharyngitis,11,Alabama,1,10_19,193
Other/None,11,Alabama,1,10_19,9073
Otitis media,11,Alabama,1,10_19,28
SSTIs,11,Alabama,1,10_19,45
UTIs,11,Alabama,1,10_19,1
Acute sinusitis,12,Alabama,1,10_19,123
Bacterial pneumonia,12,Alabama,1,10_19,9
Influenza,12,Alabama,1,10_19,55
Other pharyngitis,12,Alabama,1,10_19,180
Other/None,12,Alabama,1,10_19,9380
Otitis media,12,Alabama,1,10_19,39
SSTIs,12,Alabama,1,10_19,30
UTIs,12,Alabama,1,10_19,1
Acute sinusitis,1,Alabama,2,10_19,72
Bacterial pneumonia,1,Alabama,2,10_19,2
Influenza,1,Alabama,2,10_19,7
Other pharyngitis,1,Alabama,2,10_19,113
Other/None,1,Alabama,2,10_19,10349
Otitis media,1,Alabama,2,10_19,24
SSTIs,1,Alabama,2,10_19,29
UTIs,1,Alabama,2,10_19,12
Viral pneumonia,1,Alabama,2,10_19,1
Acute sinusitis,2,Alabama,2,10_19,73
Bacterial pneumonia,2,Alabama,2,10_19,2
Influenza,2,Alabama,2,10_19,3
Other pharyngitis,2,Alabama,2,10_19,125
Other/None,2,Alabama,2,10_19,9954
Otitis media,2,Alabama,2,10_19,15
SSTIs,2,Alabama,2,10_19,21
UTIs,2,Alabama,2,10_19,9
Acute sinusitis,3,Alabama,2,10_19,62
Bacterial pneumonia,3,Alabama,2,10_19,1
Influenza,3,Alabama,2,10_19,3
Other pharyngitis,3,Alabama,2,10_19,94
Other/None,3,Alabama,2,10_19,10998
Otitis media,3,Alabama,2,10_19,20
SSTIs,3,Alabama,2,10_19,32
UTIs,3,Alabama,2,10_19,18
Acute sinusitis,4,Alabama,2,10_19,88
Bacterial pneumonia,4,Alabama,2,10_19,2
Influenza,4,Alabama,2,10_19,2
Other pharyngitis,4,Alabama,2,10_19,128
Other/None,4,Alabama,2,10_19,11428
Otitis media,4,Alabama,2,10_19,16
SSTIs,4,Alabama,2,10_19,46
UTIs,4,Alabama,2,10_19,16
Acute sinusitis,5,Alabama,2,10_19,68
Bacterial pneumonia,5,Alabama,2,10_19,3
Influenza,5,Alabama,2,10_19,1
Other pharyngitis,5,Alabama,2,10_19,89
Other/None,5,Alabama,2,10_19,10003
Otitis media,5,Alabama,2,10_19,26
SSTIs,5,Alabama,2,10_19,22
UTIs,5,Alabama,2,10_19,13
Acute sinusitis,6,Alabama,2,10_19,29
Bacterial pneumonia,6,Alabama,2,10_19,2
Other pharyngitis,6,Alabama,2,10_19,56
Other/None,6,Alabama,2,10_19,10213
Otitis media,6,Alabama,2,10_19,9
SSTIs,6,Alabama,2,10_19,39
UTIs,6,Alabama,2,10_19,9
Acute sinusitis,7,Alabama,2,10_19,31
Other pharyngitis,7,Alabama,2,10_19,46
Other/None,7,Alabama,2,10_19,11534
Otitis media,7,Alabama,2,10_19,18
SSTIs,7,Alabama,2,10_19,38
UTIs,7,Alabama,2,10_19,23
Acute sinusitis,8,Alabama,2,10_19,76
Influenza,8,Alabama,2,10_19,1
Other pharyngitis,8,Alabama,2,10_19,114
Other/None,8,Alabama,2,10_19,11469
Otitis media,8,Alabama,2,10_19,25
SSTIs,8,Alabama,2,10_19,46
Strep pharyngitis,8,Alabama,2,10_19,1
UTIs,8,Alabama,2,10_19,22
Acute sinusitis,9,Alabama,2,10_19,94
Bacterial pneumonia,9,Alabama,2,10_19,1
Other pharyngitis,9,Alabama,2,10_19,133
Other/None,9,Alabama,2,10_19,11991
Otitis media,9,Alabama,2,10_19,36
SSTIs,9,Alabama,2,10_19,49
UTIs,9,Alabama,2,10_19,28
Acute sinusitis,10,Alabama,2,10_19,91
Bacterial pneumonia,10,Alabama,2,10_19,3
Influenza,10,Alabama,2,10_19,4
Other pharyngitis,10,Alabama,2,10_19,171
Other/None,10,Alabama,2,10_19,12894
Otitis media,10,Alabama,2,10_19,29
SSTIs,10,Alabama,2,10_19,80
UTIs,10,Alabama,2,10_19,29
Acute sinusitis,11,Alabama,2,10_19,140
Bacterial pneumonia,11,Alabama,2,10_19,9
Influenza,11,Alabama,2,10_19,19
Other pharyngitis,11,Alabama,2,10_19,208
Other/None,11,Alabama,2,10_19,10921
Otitis media,11,Alabama,2,10_19,36
SSTIs,11,Alabama,2,10_19,47
UTIs,11,Alabama,2,10_19,24
Acute sinusitis,12,Alabama,2,10_19,154
Bacterial pneumonia,12,Alabama,2,10_19,5
Influenza,12,Alabama,2,10_19,70
Other pharyngitis,12,Alabama,2,10_19,236
Other/None,12,Alabama,2,10_19,11265
Otitis media,12,Alabama,2,10_19,33
SSTIs,12,Alabama,2,10_19,65
UTIs,12,Alabama,2,10_19,23
Acute sinusitis,1,Alabama,1,20_29,39
Bacterial pneumonia,1,Alabama,1,20_29,3
Influenza,1,Alabama,1,20_29,9
Other pharyngitis,1,Alabama,1,20_29,62
Other/None,1,Alabama,1,20_29,6659
Otitis media,1,Alabama,1,20_29,10
SSTIs,1,Alabama,1,20_29,28
UTIs,1,Alabama,1,20_29,3
Viral pneumonia,1,Alabama,1,20_29,1
Acute sinusitis,2,Alabama,1,20_29,39
Bacterial pneumonia,2,Alabama,1,20_29,1
Influenza,2,Alabama,1,20_29,3
Other pharyngitis,2,Alabama,1,20_29,55
Other/None,2,Alabama,1,20_29,6256
Otitis media,2,Alabama,1,20_29,14
SSTIs,2,Alabama,1,20_29,23
UTIs,2,Alabama,1,20_29,1
Acute sinusitis,3,Alabama,1,20_29,47
Influenza,3,Alabama,1,20_29,4
Other pharyngitis,3,Alabama,1,20_29,42
Other/None,3,Alabama,1,20_29,6713
Otitis media,3,Alabama,1,20_29,4
SSTIs,3,Alabama,1,20_29,28
UTIs,3,Alabama,1,20_29,1
Acute sinusitis,4,Alabama,1,20_29,40
Bacterial pneumonia,4,Alabama,1,20_29,3
Influenza,4,Alabama,1,20_29,1
Other pharyngitis,4,Alabama,1,20_29,51
Other/None,4,Alabama,1,20_29,6762
Otitis media,4,Alabama,1,20_29,9
SSTIs,4,Alabama,1,20_29,25
UTIs,4,Alabama,1,20_29,3
Acute sinusitis,5,Alabama,1,20_29,40
Bacterial pneumonia,5,Alabama,1,20_29,1
Other pharyngitis,5,Alabama,1,20_29,42
Other/None,5,Alabama,1,20_29,6815
Otitis media,5,Alabama,1,20_29,11
SSTIs,5,Alabama,1,20_29,36
UTIs,5,Alabama,1,20_29,1
Acute sinusitis,6,Alabama,1,20_29,43
Bacterial pneumonia,6,Alabama,1,20_29,3
Other pharyngitis,6,Alabama,1,20_29,36
Other/None,6,Alabama,1,20_29,6883
Otitis media,6,Alabama,1,20_29,8
SSTIs,6,Alabama,1,20_29,34
UTIs,6,Alabama,1,20_29,4
Acute sinusitis,7,Alabama,1,20_29,31
Other pharyngitis,7,Alabama,1,20_29,26
Other/None,7,Alabama,1,20_29,7144
Otitis media,7,Alabama,1,20_29,6
SSTIs,7,Alabama,1,20_29,22
UTIs,7,Alabama,1,20_29,3
Acute sinusitis,8,Alabama,1,20_29,36
Bacterial pneumonia,8,Alabama,1,20_29,2
Other pharyngitis,8,Alabama,1,20_29,47
Other/None,8,Alabama,1,20_29,6933
Otitis media,8,Alabama,1,20_29,19
SSTIs,8,Alabama,1,20_29,33
UTIs,8,Alabama,1,20_29,5
Acute sinusitis,9,Alabama,1,20_29,50
Bacterial pneumonia,9,Alabama,1,20_29,3
Influenza,9,Alabama,1,20_29,1
Other pharyngitis,9,Alabama,1,20_29,52
Other/None,9,Alabama,1,20_29,7243
Otitis media,9,Alabama,1,20_29,9
SSTIs,9,Alabama,1,20_29,37
Strep pharyngitis,9,Alabama,1,20_29,1
UTIs,9,Alabama,1,20_29,11
Acute sinusitis,10,Alabama,1,20_29,60
Bacterial pneumonia,10,Alabama,1,20_29,5
Influenza,10,Alabama,1,20_29,2
Other pharyngitis,10,Alabama,1,20_29,71
Other/None,10,Alabama,1,20_29,7730
Otitis media,10,Alabama,1,20_29,13
SSTIs,10,Alabama,1,20_29,50
UTIs,10,Alabama,1,20_29,6
Acute sinusitis,11,Alabama,1,20_29,79
Bacterial pneumonia,11,Alabama,1,20_29,2
Influenza,11,Alabama,1,20_29,9
Other pharyngitis,11,Alabama,1,20_29,56
Other/None,11,Alabama,1,20_29,6338
Otitis media,11,Alabama,1,20_29,12
SSTIs,11,Alabama,1,20_29,31
Strep pharyngitis,11,Alabama,1,20_29,1
UTIs,11,Alabama,1,20_29,5
Acute sinusitis,12,Alabama,1,20_29,113
Bacterial pneumonia,12,Alabama,1,20_29,2
Influenza,12,Alabama,1,20_29,27
