COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
Bacterial pneumonia,3,Alabama,2,00_04,23
Influenza,3,Alabama,2,00_04,9
Other pharyngitis,3,Alabama,2,00_04,163
Other/None,3,Alabama,2,00_04,3521
Otitis media,3,Alabama,2,00_04,432
SSTIs,3,Alabama,2,00_04,41
UTIs,3,Alabama,2,00_04,56
Acute sinusitis,4,Alabama,2,00_04,69
Bacterial pneumonia,4,Alabama,2,00_04,11
Influenza,4,Alabama,2,00_04,5
Other pharyngitis,4,Alabama,2,00_04,169
Other/None,4,Alabama,2,00_04,3463
Otitis media,4,Alabama,2,00_04,380
SSTIs,4,Alabama,2,00_04,33
UTIs,4,Alabama,2,00_04,49
Acute sinusitis,5,Alabama,2,00_04,64
Bacterial pneumonia,5,Alabama,2,00_04,14
Influenza,5,Alabama,2,00_04,2
Other pharyngitis,5,Alabama,2,00_04,153
Other/None,5,Alabama,2,00_04,3344
Otitis media,5,Alabama,2,00_04,413
SSTIs,5,Alabama,2,00_04,39
UTIs,5,Alabama,2,00_04,52
Viral pneumonia,5,Alabama,2,00_04,1
Acute sinusitis,6,Alabama,2,00_04,47
Bacterial pneumonia,6,Alabama,2,00_04,10
Other pharyngitis,6,Alabama,2,00_04,151
Other/None,6,Alabama,2,00_04,3028
Otitis media,6,Alabama,2,00_04,307
SSTIs,6,Alabama,2,00_04,55
UTIs,6,Alabama,2,00_04,41
Acute sinusitis,7,Alabama,2,00_04,40
Bacterial pneumonia,7,Alabama,2,00_04,2
Other pharyngitis,7,Alabama,2,00_04,153
Other/None,7,Alabama,2,00_04,2882
Otitis media,7,Alabama,2,00_04,215
SSTIs,7,Alabama,2,00_04,63
UTIs,7,Alabama,2,00_04,50
Acute sinusitis,8,Alabama,2,00_04,53
Bacterial pneumonia,8,Alabama,2,00_04,15
Influenza,8,Alabama,2,00_04,1
Other pharyngitis,8,Alabama,2,00_04,161
Other/None,8,Alabama,2,00_04,3086
Otitis media,8,Alabama,2,00_04,248
SSTIs,8,Alabama,2,00_04,47
UTIs,8,Alabama,2,00_04,42
Viral pneumonia,8,Alabama,2,00_04,1
Acute sinusitis,9,Alabama,2,00_04,84
Bacterial pneumonia,9,Alabama,2,00_04,20
Influenza,9,Alabama,2,00_04,3
Other pharyngitis,9,Alabama,2,00_04,184
Other/None,9,Alabama,2,00_04,3307
Otitis media,9,Alabama,2,00_04,287
SSTIs,9,Alabama,2,00_04,68
UTIs,9,Alabama,2,00_04,61
Acute sinusitis,10,Alabama,2,00_04,85
Bacterial pneumonia,10,Alabama,2,00_04,17
Influenza,10,Alabama,2,00_04,5
Other pharyngitis,10,Alabama,2,00_04,244
Other/None,10,Alabama,2,00_04,4118
Otitis media,10,Alabama,2,00_04,252
SSTIs,10,Alabama,2,00_04,42
UTIs,10,Alabama,2,00_04,62
Acute sinusitis,11,Alabama,2,00_04,113
Bacterial pneumonia,11,Alabama,2,00_04,23
Influenza,11,Alabama,2,00_04,35
Other pharyngitis,11,Alabama,2,00_04,219
Other/None,11,Alabama,2,00_04,3213
Otitis media,11,Alabama,2,00_04,272
SSTIs,11,Alabama,2,00_04,25
UTIs,11,Alabama,2,00_04,41
Viral pneumonia,11,Alabama,2,00_04,1
Acute sinusitis,12,Alabama,2,00_04,135
Bacterial pneumonia,12,Alabama,2,00_04,29
Influenza,12,Alabama,2,00_04,231
Other pharyngitis,12,Alabama,2,00_04,208
Other/None,12,Alabama,2,00_04,3156
Otitis media,12,Alabama,2,00_04,364
SSTIs,12,Alabama,2,00_04,24
UTIs,12,Alabama,2,00_04,47
Viral pneumonia,12,Alabama,2,00_04,1
Acute sinusitis,1,Alabama,1,05_09,93
Bacterial pneumonia,1,Alabama,1,05_09,18
Influenza,1,Alabama,1,05_09,64
Other pharyngitis,1,Alabama,1,05_09,212
Other/None,1,Alabama,1,05_09,3071
Otitis media,1,Alabama,1,05_09,130
SSTIs,1,Alabama,1,05_09,44
UTIs,1,Alabama,1,05_09,2
Viral pneumonia,1,Alabama,1,05_09,2
Acute sinusitis,2,Alabama,1,05_09,97
Bacterial pneumonia,2,Alabama,1,05_09,16
Influenza,2,Alabama,1,05_09,20
Other pharyngitis,2,Alabama,1,05_09,231
Other/None,2,Alabama,1,05_09,3083
Otitis media,2,Alabama,1,05_09,102
SSTIs,2,Alabama,1,05_09,40
UTIs,2,Alabama,1,05_09,4
Acute sinusitis,3,Alabama,1,05_09,118
Bacterial pneumonia,3,Alabama,1,05_09,15
Influenza,3,Alabama,1,05_09,7
Other pharyngitis,3,Alabama,1,05_09,267
Other/None,3,Alabama,1,05_09,3495
Otitis media,3,Alabama,1,05_09,130
SSTIs,3,Alabama,1,05_09,32
UTIs,3,Alabama,1,05_09,6
Acute sinusitis,4,Alabama,1,05_09,91
Bacterial pneumonia,4,Alabama,1,05_09,12
Influenza,4,Alabama,1,05_09,9
Other pharyngitis,4,Alabama,1,05_09,219
Other/None,4,Alabama,1,05_09,3429
Otitis media,4,Alabama,1,05_09,116
SSTIs,4,Alabama,1,05_09,50
UTIs,4,Alabama,1,05_09,7
Acute sinusitis,5,Alabama,1,05_09,71
Bacterial pneumonia,5,Alabama,1,05_09,17
Influenza,5,Alabama,1,05_09,2
Other pharyngitis,5,Alabama,1,05_09,194
Other/None,5,Alabama,1,05_09,3145
Otitis media,5,Alabama,1,05_09,114
SSTIs,5,Alabama,1,05_09,50
UTIs,5,Alabama,1,05_09,5
Acute sinusitis,6,Alabama,1,05_09,42
Bacterial pneumonia,6,Alabama,1,05_09,5
Influenza,6,Alabama,1,05_09,1
Other pharyngitis,6,Alabama,1,05_09,112
Other/None,6,Alabama,1,05_09,2936
Otitis media,6,Alabama,1,05_09,102
SSTIs,6,Alabama,1,05_09,55
UTIs,6,Alabama,1,05_09,7
Acute sinusitis,7,Alabama,1,05_09,32
Bacterial pneumonia,7,Alabama,1,05_09,7
Other pharyngitis,7,Alabama,1,05_09,121
Other/None,7,Alabama,1,05_09,3191
Otitis media,7,Alabama,1,05_09,79
SSTIs,7,Alabama,1,05_09,55
UTIs,7,Alabama,1,05_09,1
Viral pneumonia,7,Alabama,1,05_09,1
Acute sinusitis,8,Alabama,1,05_09,90
Bacterial pneumonia,8,Alabama,1,05_09,16
Influenza,8,Alabama,1,05_09,1
Other pharyngitis,8,Alabama,1,05_09,213
Other/None,8,Alabama,1,05_09,3313
Otitis media,8,Alabama,1,05_09,102
SSTIs,8,Alabama,1,05_09,54
UTIs,8,Alabama,1,05_09,3
Acute sinusitis,9,Alabama,1,05_09,106
Bacterial pneumonia,9,Alabama,1,05_09,15
Influenza,9,Alabama,1,05_09,5
Other pharyngitis,9,Alabama,1,05_09,269
Other/None,9,Alabama,1,05_09,4149
Otitis media,9,Alabama,1,05_09,88
SSTIs,9,Alabama,1,05_09,60
Strep pharyngitis,9,Alabama,1,05_09,1
UTIs,9,Alabama,1,05_09,7
Acute sinusitis,10,Alabama,1,05_09,112
Bacterial pneumonia,10,Alabama,1,05_09,10
Influenza,10,Alabama,1,05_09,7
Other pharyngitis,10,Alabama,1,05_09,291
Other/None,10,Alabama,1,05_09,4922
Otitis media,10,Alabama,1,05_09,74
SSTIs,10,Alabama,1,05_09,65
UTIs,10,Alabama,1,05_09,2
Viral pneumonia,10,Alabama,1,05_09,3
Acute sinusitis,11,Alabama,1,05_09,141
Bacterial pneumonia,11,Alabama,1,05_09,27
Influenza,11,Alabama,1,05_09,89
Other pharyngitis,11,Alabama,1,05_09,312
Other/None,11,Alabama,1,05_09,3634
Otitis media,11,Alabama,1,05_09,96
SSTIs,11,Alabama,1,05_09,53
UTIs,11,Alabama,1,05_09,1
Acute sinusitis,12,Alabama,1,05_09,156
Bacterial pneumonia,12,Alabama,1,05_09,23
Influenza,12,Alabama,1,05_09,325
Other pharyngitis,12,Alabama,1,05_09,299
Other/None,12,Alabama,1,05_09,3281
Otitis media,12,Alabama,1,05_09,122
SSTIs,12,Alabama,1,05_09,32
UTIs,12,Alabama,1,05_09,3
Viral pneumonia,12,Alabama,1,05_09,2
Acute sinusitis,1,Alabama,2,05_09,95
Bacterial pneumonia,1,Alabama,2,05_09,24
Influenza,1,Alabama,2,05_09,62
Other pharyngitis,1,Alabama,2,05_09,251
Other/None,1,Alabama,2,05_09,2625
Otitis media,1,Alabama,2,05_09,99
SSTIs,1,Alabama,2,05_09,38
UTIs,1,Alabama,2,05_09,54
Acute sinusitis,2,Alabama,2,05_09,117
Bacterial pneumonia,2,Alabama,2,05_09,12
Influenza,2,Alabama,2,05_09,14
Other pharyngitis,2,Alabama,2,05_09,270
Other/None,2,Alabama,2,05_09,2640
Otitis media,2,Alabama,2,05_09,105
SSTIs,2,Alabama,2,05_09,40
UTIs,2,Alabama,2,05_09,32
Acute sinusitis,3,Alabama,2,05_09,125
Bacterial pneumonia,3,Alabama,2,05_09,25
Influenza,3,Alabama,2,05_09,4
Other pharyngitis,3,Alabama,2,05_09,306
Other/None,3,Alabama,2,05_09,2934
Otitis media,3,Alabama,2,05_09,133
SSTIs,3,Alabama,2,05_09,42
UTIs,3,Alabama,2,05_09,48
Acute sinusitis,4,Alabama,2,05_09,90
Bacterial pneumonia,4,Alabama,2,05_09,10
Influenza,4,Alabama,2,05_09,2
Other pharyngitis,4,Alabama,2,05_09,250
Other/None,4,Alabama,2,05_09,2903
Otitis media,4,Alabama,2,05_09,90
SSTIs,4,Alabama,2,05_09,39
UTIs,4,Alabama,2,05_09,47
Acute sinusitis,5,Alabama,2,05_09,69
Bacterial pneumonia,5,Alabama,2,05_09,12
Influenza,5,Alabama,2,05_09,2
Other pharyngitis,5,Alabama,2,05_09,240
Other/None,5,Alabama,2,05_09,2622
Otitis media,5,Alabama,2,05_09,118
SSTIs,5,Alabama,2,05_09,61
UTIs,5,Alabama,2,05_09,43
Acute sinusitis,6,Alabama,2,05_09,34
Bacterial pneumonia,6,Alabama,2,05_09,13
Influenza,6,Alabama,2,05_09,1
Other pharyngitis,6,Alabama,2,05_09,133
Other/None,6,Alabama,2,05_09,2370
Otitis media,6,Alabama,2,05_09,73
SSTIs,6,Alabama,2,05_09,41
UTIs,6,Alabama,2,05_09,38
Acute sinusitis,7,Alabama,2,05_09,29
Bacterial pneumonia,7,Alabama,2,05_09,6
Influenza,7,Alabama,2,05_09,1
Other pharyngitis,7,Alabama,2,05_09,125
Other/None,7,Alabama,2,05_09,2633
Otitis media,7,Alabama,2,05_09,74
SSTIs,7,Alabama,2,05_09,64
UTIs,7,Alabama,2,05_09,52
Acute sinusitis,8,Alabama,2,05_09,78
Bacterial pneumonia,8,Alabama,2,05_09,9
Influenza,8,Alabama,2,05_09,1
Other pharyngitis,8,Alabama,2,05_09,227
Other/None,8,Alabama,2,05_09,2642
Otitis media,8,Alabama,2,05_09,76
SSTIs,8,Alabama,2,05_09,72
UTIs,8,Alabama,2,05_09,42
Acute sinusitis,9,Alabama,2,05_09,80
Bacterial pneumonia,9,Alabama,2,05_09,15
Influenza,9,Alabama,2,05_09,9
Other pharyngitis,9,Alabama,2,05_09,242
Other/None,9,Alabama,2,05_09,3533
Otitis media,9,Alabama,2,05_09,82
SSTIs,9,Alabama,2,05_09,69
UTIs,9,Alabama,2,05_09,48
Acute sinusitis,10,Alabama,2,05_09,101
Bacterial pneumonia,10,Alabama,2,05_09,22
Influenza,10,Alabama,2,05_09,5
Other pharyngitis,10,Alabama,2,05_09,322
Other/None,10,Alabama,2,05_09,4181
Otitis media,10,Alabama,2,05_09,47
SSTIs,10,Alabama,2,05_09,57
UTIs,10,Alabama,2,05_09,54
Acute sinusitis,11,Alabama,2,05_09,155
Bacterial pneumonia,11,Alabama,2,05_09,20
Influenza,11,Alabama,2,05_09,63
Other pharyngitis,11,Alabama,2,05_09,343
Other/None,11,Alabama,2,05_09,3190
Otitis media,11,Alabama,2,05_09,100
SSTIs,11,Alabama,2,05_09,44
UTIs,11,Alabama,2,05_09,45
Viral pneumonia,11,Alabama,2,05_09,2
Acute sinusitis,12,Alabama,2,05_09,136
Bacterial pneumonia,12,Alabama,2,05_09,23
Influenza,12,Alabama,2,05_09,286
Other pharyngitis,12,Alabama,2,05_09,333
Other/None,12,Alabama,2,05_09,2986
Otitis media,12,Alabama,2,05_09,106
SSTIs,12,Alabama,2,05_09,21
UTIs,12,Alabama,2,05_09,35
Acute sinusitis,1,Alabama,1,10_19,286
Bacterial pneumonia,1,Alabama,1,10_19,29
Influenza,1,Alabama,1,10_19,85
Other pharyngitis,1,Alabama,1,10_19,435
Other/None,1,Alabama,1,10_19,7942
Otitis media,1,Alabama,1,10_19,88
SSTIs,1,Alabama,1,10_19,135
UTIs,1,Alabama,1,10_19,9
Viral pneumonia,1,Alabama,1,10_19,1
Acute sinusitis,2,Alabama,1,10_19,341
Bacterial pneumonia,2,Alabama,1,10_19,24
Influenza,2,Alabama,1,10_19,26
Other pharyngitis,2,Alabama,1,10_19,419
Other/None,2,Alabama,1,10_19,7743
Otitis media,2,Alabama,1,10_19,69
SSTIs,2,Alabama,1,10_19,146
UTIs,2,Alabama,1,10_19,9
Viral pneumonia,2,Alabama,1,10_19,1
Acute sinusitis,3,Alabama,1,10_19,333
Bacterial pneumonia,3,Alabama,1,10_19,26
Influenza,3,Alabama,1,10_19,15
Other pharyngitis,3,Alabama,1,10_19,407
Other/None,3,Alabama,1,10_19,8454
Otitis media,3,Alabama,1,10_19,76
SSTIs,3,Alabama,1,10_19,177
UTIs,3,Alabama,1,10_19,19
Acute sinusitis,4,Alabama,1,10_19,317
Bacterial pneumonia,4,Alabama,1,10_19,13
Influenza,4,Alabama,1,10_19,10
Other pharyngitis,4,Alabama,1,10_19,361
Other/None,4,Alabama,1,10_19,8804
Otitis media,4,Alabama,1,10_19,78
SSTIs,4,Alabama,1,10_19,166
UTIs,4,Alabama,1,10_19,14
Acute sinusitis,5,Alabama,1,10_19,245
Bacterial pneumonia,5,Alabama,1,10_19,16
Influenza,5,Alabama,1,10_19,7
Other pharyngitis,5,Alabama,1,10_19,317
Other/None,5,Alabama,1,10_19,7934
Otitis media,5,Alabama,1,10_19,51
SSTIs,5,Alabama,1,10_19,147
UTIs,5,Alabama,1,10_19,12
Viral pneumonia,5,Alabama,1,10_19,1
Acute sinusitis,6,Alabama,1,10_19,119
Bacterial pneumonia,6,Alabama,1,10_19,8
Influenza,6,Alabama,1,10_19,2
Other pharyngitis,6,Alabama,1,10_19,151
Other/None,6,Alabama,1,10_19,7758
Otitis media,6,Alabama,1,10_19,68
SSTIs,6,Alabama,1,10_19,172
UTIs,6,Alabama,1,10_19,20
Acute sinusitis,7,Alabama,1,10_19,90
Bacterial pneumonia,7,Alabama,1,10_19,5
Other pharyngitis,7,Alabama,1,10_19,136
Other/None,7,Alabama,1,10_19,8766
Otitis media,7,Alabama,1,10_19,72
SSTIs,7,Alabama,1,10_19,195
UTIs,7,Alabama,1,10_19,8
Acute sinusitis,8,Alabama,1,10_19,279
Bacterial pneumonia,8,Alabama,1,10_19,12
Influenza,8,Alabama,1,10_19,5
Other pharyngitis,8,Alabama,1,10_19,351
Other/None,8,Alabama,1,10_19,9107
Otitis media,8,Alabama,1,10_19,67
SSTIs,8,Alabama,1,10_19,202
UTIs,8,Alabama,1,10_19,15
Acute sinusitis,9,Alabama,1,10_19,318
Bacterial pneumonia,9,Alabama,1,10_19,12
Influenza,9,Alabama,1,10_19,5
Other pharyngitis,9,Alabama,1,10_19,339
Other/None,9,Alabama,1,10_19,9910
Otitis media,9,Alabama,1,10_19,56
SSTIs,9,Alabama,1,10_19,203
UTIs,9,Alabama,1,10_19,24
Acute sinusitis,10,Alabama,1,10_19,270
Bacterial pneumonia,10,Alabama,1,10_19,17
Influenza,10,Alabama,1,10_19,14
Other pharyngitis,10,Alabama,1,10_19,419
Other/None,10,Alabama,1,10_19,10445
Otitis media,10,Alabama,1,10_19,39
SSTIs,10,Alabama,1,10_19,211
Strep pharyngitis,10,Alabama,1,10_19,1
UTIs,10,Alabama,1,10_19,18
Acute sinusitis,11,Alabama,1,10_19,351
Bacterial pneumonia,11,Alabama,1,10_19,34
Influenza,11,Alabama,1,10_19,127
Other pharyngitis,11,Alabama,1,10_19,480
Other/None,11,Alabama,1,10_19,8264
Otitis media,11,Alabama,1,10_19,60
SSTIs,11,Alabama,1,10_19,148
UTIs,11,Alabama,1,10_19,16
Acute sinusitis,12,Alabama,1,10_19,375
Bacterial pneumonia,12,Alabama,1,10_19,26
Influenza,12,Alabama,1,10_19,389
Other pharyngitis,12,Alabama,1,10_19,473
Other/None,12,Alabama,1,10_19,8310
Otitis media,12,Alabama,1,10_19,84
SSTIs,12,Alabama,1,10_19,148
UTIs,12,Alabama,1,10_19,10
Viral pneumonia,12,Alabama,1,10_19,2
Acute sinusitis,1,Alabama,2,10_19,375
Bacterial pneumonia,1,Alabama,2,10_19,16
Influenza,1,Alabama,2,10_19,92
Other pharyngitis,1,Alabama,2,10_19,531
Other/None,1,Alabama,2,10_19,9174
Otitis media,1,Alabama,2,10_19,85
SSTIs,1,Alabama,2,10_19,181
UTIs,1,Alabama,2,10_19,155
Acute sinusitis,2,Alabama,2,10_19,365
Bacterial pneumonia,2,Alabama,2,10_19,9
Influenza,2,Alabama,2,10_19,17
Other pharyngitis,2,Alabama,2,10_19,532
Other/None,2,Alabama,2,10_19,8912
Otitis media,2,Alabama,2,10_19,67
SSTIs,2,Alabama,2,10_19,148
UTIs,2,Alabama,2,10_19,152
Acute sinusitis,3,Alabama,2,10_19,376
Bacterial pneumonia,3,Alabama,2,10_19,22
Influenza,3,Alabama,2,10_19,12
Other pharyngitis,3,Alabama,2,10_19,577
Other/None,3,Alabama,2,10_19,9777
Otitis media,3,Alabama,2,10_19,93
SSTIs,3,Alabama,2,10_19,206
UTIs,3,Alabama,2,10_19,165
Acute sinusitis,4,Alabama,2,10_19,388
Bacterial pneumonia,4,Alabama,2,10_19,18
Influenza,4,Alabama,2,10_19,15
Other pharyngitis,4,Alabama,2,10_19,509
Other/None,4,Alabama,2,10_19,10314
Otitis media,4,Alabama,2,10_19,88
SSTIs,4,Alabama,2,10_19,193
UTIs,4,Alabama,2,10_19,201
Acute sinusitis,5,Alabama,2,10_19,290
Bacterial pneumonia,5,Alabama,2,10_19,7
Influenza,5,Alabama,2,10_19,9
Other pharyngitis,5,Alabama,2,10_19,399
Other/None,5,Alabama,2,10_19,9083
Otitis media,5,Alabama,2,10_19,70
SSTIs,5,Alabama,2,10_19,180
UTIs,5,Alabama,2,10_19,187
Acute sinusitis,6,Alabama,2,10_19,128
Bacterial pneumonia,6,Alabama,2,10_19,11
Influenza,6,Alabama,2,10_19,3
Other pharyngitis,6,Alabama,2,10_19,236
Other/None,6,Alabama,2,10_19,9494
Otitis media,6,Alabama,2,10_19,62
SSTIs,6,Alabama,2,10_19,253
UTIs,6,Alabama,2,10_19,170
Acute sinusitis,7,Alabama,2,10_19,142
Bacterial pneumonia,7,Alabama,2,10_19,9
Influenza,7,Alabama,2,10_19,3
Other pharyngitis,7,Alabama,2,10_19,211
Other/None,7,Alabama,2,10_19,10873
Otitis media,7,Alabama,2,10_19,59
SSTIs,7,Alabama,2,10_19,224
UTIs,7,Alabama,2,10_19,169
Acute sinusitis,8,Alabama,2,10_19,314
Bacterial pneumonia,8,Alabama,2,10_19,13
Influenza,8,Alabama,2,10_19,7
Other pharyngitis,8,Alabama,2,10_19,498
Other/None,8,Alabama,2,10_19,10408
Otitis media,8,Alabama,2,10_19,74
SSTIs,8,Alabama,2,10_19,251
Strep pharyngitis,8,Alabama,2,10_19,2
UTIs,8,Alabama,2,10_19,187
Acute sinusitis,9,Alabama,2,10_19,364
Bacterial pneumonia,9,Alabama,2,10_19,9
Influenza,9,Alabama,2,10_19,4
Other pharyngitis,9,Alabama,2,10_19,464
Other/None,9,Alabama,2,10_19,10938
Otitis media,9,Alabama,2,10_19,77
SSTIs,9,Alabama,2,10_19,260
Strep pharyngitis,9,Alabama,2,10_19,1
UTIs,9,Alabama,2,10_19,214
Viral pneumonia,9,Alabama,2,10_19,1
Acute sinusitis,10,Alabama,2,10_19,341
Bacterial pneumonia,10,Alabama,2,10_19,14
Influenza,10,Alabama,2,10_19,16
Other pharyngitis,10,Alabama,2,10_19,514
Other/None,10,Alabama,2,10_19,11899
Otitis media,10,Alabama,2,10_19,55
SSTIs,10,Alabama,2,10_19,251
Strep pharyngitis,10,Alabama,2,10_19,2
UTIs,10,Alabama,2,10_19,209
Acute sinusitis,11,Alabama,2,10_19,445
Bacterial pneumonia,11,Alabama,2,10_19,27
Influenza,11,Alabama,2,10_19,102
Other pharyngitis,11,Alabama,2,10_19,635
Other/None,11,Alabama,2,10_19,9745
Otitis media,11,Alabama,2,10_19,69
SSTIs,11,Alabama,2,10_19,191
Strep pharyngitis,11,Alabama,2,10_19,1
UTIs,11,Alabama,2,10_19,186
Viral pneumonia,11,Alabama,2,10_19,3
Acute sinusitis,12,Alabama,2,10_19,459
Bacterial pneumonia,12,Alabama,2,10_19,23
Influenza,12,Alabama,2,10_19,324
Other pharyngitis,12,Alabama,2,10_19,636
Other/None,12,Alabama,2,10_19,9985
Otitis media,12,Alabama,2,10_19,94
SSTIs,12,Alabama,2,10_19,161
Strep pharyngitis,12,Alabama,2,10_19,3
UTIs,12,Alabama,2,10_19,166
Acute sinusitis,1,Alabama,1,20_29,320
Bacterial pneumonia,1,Alabama,1,20_29,17
Influenza,1,Alabama,1,20_29,114
Other pharyngitis,1,Alabama,1,20_29,206
Other/None,1,Alabama,1,20_29,5972
Otitis media,1,Alabama,1,20_29,28
SSTIs,1,Alabama,1,20_29,116
Strep pharyngitis,1,Alabama,1,20_29,1
UTIs,1,Alabama,1,20_29,40
Acute sinusitis,2,Alabama,1,20_29,300
Bacterial pneumonia,2,Alabama,1,20_29,19
Fungal pneumonia,2,Alabama,1,20_29,1
Influenza,2,Alabama,1,20_29,27
Other pharyngitis,2,Alabama,1,20_29,192
Other/None,2,Alabama,1,20_29,5707
Otitis media,2,Alabama,1,20_29,14
SSTIs,2,Alabama,1,20_29,101
Strep pharyngitis,2,Alabama,1,20_29,1
UTIs,2,Alabama,1,20_29,30
Acute sinusitis,3,Alabama,1,20_29,244
Bacterial pneumonia,3,Alabama,1,20_29,7
Fungal pneumonia,3,Alabama,1,20_29,1
Influenza,3,Alabama,1,20_29,15
Other pharyngitis,3,Alabama,1,20_29,177
Other/None,3,Alabama,1,20_29,6205
Otitis media,3,Alabama,1,20_29,31
SSTIs,3,Alabama,1,20_29,124
