COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
Otitis media,1,Alabama,2,00_04,47
SSTIs,1,Alabama,2,00_04,1
UTIs,1,Alabama,2,00_04,1
Acute sinusitis,2,Alabama,2,00_04,14
Bacterial pneumonia,2,Alabama,2,00_04,2
Influenza,2,Alabama,2,00_04,5
Other pharyngitis,2,Alabama,2,00_04,30
Other/None,2,Alabama,2,00_04,5371
Otitis media,2,Alabama,2,00_04,73
SSTIs,2,Alabama,2,00_04,3
UTIs,2,Alabama,2,00_04,2
Acute sinusitis,3,Alabama,2,00_04,13
Bacterial pneumonia,3,Alabama,2,00_04,2
Influenza,3,Alabama,2,00_04,5
Other pharyngitis,3,Alabama,2,00_04,37
Other/None,3,Alabama,2,00_04,5726
Otitis media,3,Alabama,2,00_04,71
SSTIs,3,Alabama,2,00_04,2
UTIs,3,Alabama,2,00_04,4
Acute sinusitis,4,Alabama,2,00_04,16
Influenza,4,Alabama,2,00_04,1
Other pharyngitis,4,Alabama,2,00_04,26
Other/None,4,Alabama,2,00_04,5000
Otitis media,4,Alabama,2,00_04,44
SSTIs,4,Alabama,2,00_04,4
UTIs,4,Alabama,2,00_04,4
Acute sinusitis,5,Alabama,2,00_04,17
Bacterial pneumonia,5,Alabama,2,00_04,1
Influenza,5,Alabama,2,00_04,1
Other pharyngitis,5,Alabama,2,00_04,43
Other/None,5,Alabama,2,00_04,4608
Otitis media,5,Alabama,2,00_04,37
SSTIs,5,Alabama,2,00_04,6
UTIs,5,Alabama,2,00_04,6
Acute sinusitis,6,Alabama,2,00_04,3
Bacterial pneumonia,6,Alabama,2,00_04,1
Other pharyngitis,6,Alabama,2,00_04,30
Other/None,6,Alabama,2,00_04,4307
Otitis media,6,Alabama,2,00_04,35
SSTIs,6,Alabama,2,00_04,1
UTIs,6,Alabama,2,00_04,1
Acute sinusitis,7,Alabama,2,00_04,2
Other pharyngitis,7,Alabama,2,00_04,22
Other/None,7,Alabama,2,00_04,3973
Otitis media,7,Alabama,2,00_04,25
SSTIs,7,Alabama,2,00_04,4
UTIs,7,Alabama,2,00_04,4
Acute sinusitis,8,Alabama,2,00_04,10
Bacterial pneumonia,8,Alabama,2,00_04,1
Other pharyngitis,8,Alabama,2,00_04,12
Other/None,8,Alabama,2,00_04,4402
Otitis media,8,Alabama,2,00_04,19
SSTIs,8,Alabama,2,00_04,3
UTIs,8,Alabama,2,00_04,4
Acute sinusitis,9,Alabama,2,00_04,7
Bacterial pneumonia,9,Alabama,2,00_04,1
Other pharyngitis,9,Alabama,2,00_04,36
Other/None,9,Alabama,2,00_04,4566
Otitis media,9,Alabama,2,00_04,30
SSTIs,9,Alabama,2,00_04,3
UTIs,9,Alabama,2,00_04,4
Acute sinusitis,10,Alabama,2,00_04,18
Bacterial pneumonia,10,Alabama,2,00_04,1
Influenza,10,Alabama,2,00_04,4
Other pharyngitis,10,Alabama,2,00_04,27
Other/None,10,Alabama,2,00_04,5029
Otitis media,10,Alabama,2,00_04,34
SSTIs,10,Alabama,2,00_04,7
UTIs,10,Alabama,2,00_04,5
Acute sinusitis,11,Alabama,2,00_04,27
Bacterial pneumonia,11,Alabama,2,00_04,4
Influenza,11,Alabama,2,00_04,2
Other pharyngitis,11,Alabama,2,00_04,41
Other/None,11,Alabama,2,00_04,4982
Otitis media,11,Alabama,2,00_04,40
SSTIs,11,Alabama,2,00_04,5
UTIs,11,Alabama,2,00_04,4
Acute sinusitis,12,Alabama,2,00_04,20
Bacterial pneumonia,12,Alabama,2,00_04,2
Influenza,12,Alabama,2,00_04,18
Other pharyngitis,12,Alabama,2,00_04,58
Other/None,12,Alabama,2,00_04,5113
Otitis media,12,Alabama,2,00_04,49
SSTIs,12,Alabama,2,00_04,3
UTIs,12,Alabama,2,00_04,3
Acute sinusitis,1,Alabama,1,05_09,17
Influenza,1,Alabama,1,05_09,2
Other pharyngitis,1,Alabama,1,05_09,33
Other/None,1,Alabama,1,05_09,4181
Otitis media,1,Alabama,1,05_09,18
SSTIs,1,Alabama,1,05_09,7
Acute sinusitis,2,Alabama,1,05_09,22
Bacterial pneumonia,2,Alabama,1,05_09,2
Influenza,2,Alabama,1,05_09,1
Other pharyngitis,2,Alabama,1,05_09,49
Other/None,2,Alabama,1,05_09,4940
Otitis media,2,Alabama,1,05_09,22
SSTIs,2,Alabama,1,05_09,3
Acute sinusitis,3,Alabama,1,05_09,16
Bacterial pneumonia,3,Alabama,1,05_09,3
Influenza,3,Alabama,1,05_09,2
Other pharyngitis,3,Alabama,1,05_09,40
Other/None,3,Alabama,1,05_09,4996
Otitis media,3,Alabama,1,05_09,18
SSTIs,3,Alabama,1,05_09,6
Acute sinusitis,4,Alabama,1,05_09,21
Bacterial pneumonia,4,Alabama,1,05_09,2
Influenza,4,Alabama,1,05_09,1
Other pharyngitis,4,Alabama,1,05_09,39
Other/None,4,Alabama,1,05_09,4524
Otitis media,4,Alabama,1,05_09,17
SSTIs,4,Alabama,1,05_09,1
UTIs,4,Alabama,1,05_09,1
Acute sinusitis,5,Alabama,1,05_09,22
Other pharyngitis,5,Alabama,1,05_09,28
Other/None,5,Alabama,1,05_09,3896
Otitis media,5,Alabama,1,05_09,13
SSTIs,5,Alabama,1,05_09,3
Acute sinusitis,6,Alabama,1,05_09,10
Other pharyngitis,6,Alabama,1,05_09,11
Other/None,6,Alabama,1,05_09,3731
Otitis media,6,Alabama,1,05_09,17
SSTIs,6,Alabama,1,05_09,2
Acute sinusitis,7,Alabama,1,05_09,2
Other pharyngitis,7,Alabama,1,05_09,14
Other/None,7,Alabama,1,05_09,3675
Otitis media,7,Alabama,1,05_09,9
SSTIs,7,Alabama,1,05_09,3
Acute sinusitis,8,Alabama,1,05_09,13
Influenza,8,Alabama,1,05_09,1
Other pharyngitis,8,Alabama,1,05_09,32
Other/None,8,Alabama,1,05_09,4103
Otitis media,8,Alabama,1,05_09,10
SSTIs,8,Alabama,1,05_09,5
UTIs,8,Alabama,1,05_09,1
Acute sinusitis,9,Alabama,1,05_09,17
Influenza,9,Alabama,1,05_09,1
Other pharyngitis,9,Alabama,1,05_09,22
Other/None,9,Alabama,1,05_09,4337
Otitis media,9,Alabama,1,05_09,11
SSTIs,9,Alabama,1,05_09,6
Acute sinusitis,10,Alabama,1,05_09,19
Bacterial pneumonia,10,Alabama,1,05_09,2
Influenza,10,Alabama,1,05_09,2
Other pharyngitis,10,Alabama,1,05_09,25
Other/None,10,Alabama,1,05_09,4730
Otitis media,10,Alabama,1,05_09,9
SSTIs,10,Alabama,1,05_09,8
Acute sinusitis,11,Alabama,1,05_09,28
Bacterial pneumonia,11,Alabama,1,05_09,3
Other pharyngitis,11,Alabama,1,05_09,36
Other/None,11,Alabama,1,05_09,4784
Otitis media,11,Alabama,1,05_09,9
SSTIs,11,Alabama,1,05_09,9
Acute sinusitis,12,Alabama,1,05_09,18
Influenza,12,Alabama,1,05_09,16
Other pharyngitis,12,Alabama,1,05_09,79
Other/None,12,Alabama,1,05_09,4952
Otitis media,12,Alabama,1,05_09,23
SSTIs,12,Alabama,1,05_09,5
UTIs,12,Alabama,1,05_09,1
Acute sinusitis,1,Alabama,2,05_09,11
Bacterial pneumonia,1,Alabama,2,05_09,3
Influenza,1,Alabama,2,05_09,2
Other pharyngitis,1,Alabama,2,05_09,23
Other/None,1,Alabama,2,05_09,3948
Otitis media,1,Alabama,2,05_09,9
SSTIs,1,Alabama,2,05_09,3
UTIs,1,Alabama,2,05_09,1
Acute sinusitis,2,Alabama,2,05_09,19
Bacterial pneumonia,2,Alabama,2,05_09,1
Influenza,2,Alabama,2,05_09,3
Other pharyngitis,2,Alabama,2,05_09,46
Other/None,2,Alabama,2,05_09,4431
Otitis media,2,Alabama,2,05_09,12
SSTIs,2,Alabama,2,05_09,2
UTIs,2,Alabama,2,05_09,5
Acute sinusitis,3,Alabama,2,05_09,21
Bacterial pneumonia,3,Alabama,2,05_09,2
Influenza,3,Alabama,2,05_09,4
Other pharyngitis,3,Alabama,2,05_09,46
Other/None,3,Alabama,2,05_09,4303
Otitis media,3,Alabama,2,05_09,18
SSTIs,3,Alabama,2,05_09,3
UTIs,3,Alabama,2,05_09,3
Acute sinusitis,4,Alabama,2,05_09,13
Bacterial pneumonia,4,Alabama,2,05_09,2
Other pharyngitis,4,Alabama,2,05_09,36
Other/None,4,Alabama,2,05_09,3815
Otitis media,4,Alabama,2,05_09,7
SSTIs,4,Alabama,2,05_09,1
UTIs,4,Alabama,2,05_09,2
Acute sinusitis,5,Alabama,2,05_09,10
Bacterial pneumonia,5,Alabama,2,05_09,4
Other pharyngitis,5,Alabama,2,05_09,25
Other/None,5,Alabama,2,05_09,3460
Otitis media,5,Alabama,2,05_09,6
SSTIs,5,Alabama,2,05_09,6
UTIs,5,Alabama,2,05_09,2
Acute sinusitis,6,Alabama,2,05_09,9
Other pharyngitis,6,Alabama,2,05_09,11
Other/None,6,Alabama,2,05_09,3140
Otitis media,6,Alabama,2,05_09,7
SSTIs,6,Alabama,2,05_09,1
UTIs,6,Alabama,2,05_09,2
Acute sinusitis,7,Alabama,2,05_09,8
Other pharyngitis,7,Alabama,2,05_09,12
Other/None,7,Alabama,2,05_09,3092
Otitis media,7,Alabama,2,05_09,5
SSTIs,7,Alabama,2,05_09,3
UTIs,7,Alabama,2,05_09,3
Acute sinusitis,8,Alabama,2,05_09,12
Other pharyngitis,8,Alabama,2,05_09,22
Other/None,8,Alabama,2,05_09,3682
Otitis media,8,Alabama,2,05_09,11
SSTIs,8,Alabama,2,05_09,2
UTIs,8,Alabama,2,05_09,1
Acute sinusitis,9,Alabama,2,05_09,14
Bacterial pneumonia,9,Alabama,2,05_09,1
Other pharyngitis,9,Alabama,2,05_09,30
Other/None,9,Alabama,2,05_09,3601
Otitis media,9,Alabama,2,05_09,1
SSTIs,9,Alabama,2,05_09,1
UTIs,9,Alabama,2,05_09,3
Acute sinusitis,10,Alabama,2,05_09,21
Other pharyngitis,10,Alabama,2,05_09,33
Other/None,10,Alabama,2,05_09,4023
Otitis media,10,Alabama,2,05_09,9
SSTIs,10,Alabama,2,05_09,3
UTIs,10,Alabama,2,05_09,4
Acute sinusitis,11,Alabama,2,05_09,21
Influenza,11,Alabama,2,05_09,2
Other pharyngitis,11,Alabama,2,05_09,36
Other/None,11,Alabama,2,05_09,4389
Otitis media,11,Alabama,2,05_09,20
SSTIs,11,Alabama,2,05_09,7
UTIs,11,Alabama,2,05_09,7
Acute sinusitis,12,Alabama,2,05_09,32
Influenza,12,Alabama,2,05_09,25
Other pharyngitis,12,Alabama,2,05_09,66
Other/None,12,Alabama,2,05_09,4642
Otitis media,12,Alabama,2,05_09,11
SSTIs,12,Alabama,2,05_09,3
Viral pneumonia,12,Alabama,2,05_09,1
Acute sinusitis,1,Alabama,1,10_19,34
Bacterial pneumonia,1,Alabama,1,10_19,1
Influenza,1,Alabama,1,10_19,5
Other pharyngitis,1,Alabama,1,10_19,41
Other/None,1,Alabama,1,10_19,9538
Otitis media,1,Alabama,1,10_19,7
SSTIs,1,Alabama,1,10_19,11
UTIs,1,Alabama,1,10_19,2
Viral pneumonia,1,Alabama,1,10_19,2
Acute sinusitis,2,Alabama,1,10_19,54
Bacterial pneumonia,2,Alabama,1,10_19,2
Influenza,2,Alabama,1,10_19,1
Other pharyngitis,2,Alabama,1,10_19,59
Other/None,2,Alabama,1,10_19,9782
Otitis media,2,Alabama,1,10_19,18
SSTIs,2,Alabama,1,10_19,14
Acute sinusitis,3,Alabama,1,10_19,42
Bacterial pneumonia,3,Alabama,1,10_19,1
Influenza,3,Alabama,1,10_19,4
Other pharyngitis,3,Alabama,1,10_19,53
Other/None,3,Alabama,1,10_19,10626
Otitis media,3,Alabama,1,10_19,11
SSTIs,3,Alabama,1,10_19,12
UTIs,3,Alabama,1,10_19,4
Acute sinusitis,4,Alabama,1,10_19,35
Bacterial pneumonia,4,Alabama,1,10_19,2
Influenza,4,Alabama,1,10_19,3
Other pharyngitis,4,Alabama,1,10_19,48
Other/None,4,Alabama,1,10_19,10181
Otitis media,4,Alabama,1,10_19,13
SSTIs,4,Alabama,1,10_19,11
Acute sinusitis,5,Alabama,1,10_19,28
Bacterial pneumonia,5,Alabama,1,10_19,1
Other pharyngitis,5,Alabama,1,10_19,23
Other/None,5,Alabama,1,10_19,8988
Otitis media,5,Alabama,1,10_19,10
SSTIs,5,Alabama,1,10_19,10
UTIs,5,Alabama,1,10_19,3
Acute sinusitis,6,Alabama,1,10_19,8
Bacterial pneumonia,6,Alabama,1,10_19,2
Other pharyngitis,6,Alabama,1,10_19,17
Other/None,6,Alabama,1,10_19,8869
Otitis media,6,Alabama,1,10_19,6
SSTIs,6,Alabama,1,10_19,12
Acute sinusitis,7,Alabama,1,10_19,3
Other pharyngitis,7,Alabama,1,10_19,11
Other/None,7,Alabama,1,10_19,8775
Otitis media,7,Alabama,1,10_19,9
SSTIs,7,Alabama,1,10_19,10
UTIs,7,Alabama,1,10_19,2
Acute sinusitis,8,Alabama,1,10_19,34
Influenza,8,Alabama,1,10_19,1
Other pharyngitis,8,Alabama,1,10_19,35
Other/None,8,Alabama,1,10_19,10832
Otitis media,8,Alabama,1,10_19,13
SSTIs,8,Alabama,1,10_19,17
UTIs,8,Alabama,1,10_19,3
Acute sinusitis,9,Alabama,1,10_19,46
Bacterial pneumonia,9,Alabama,1,10_19,1
Other pharyngitis,9,Alabama,1,10_19,40
Other/None,9,Alabama,1,10_19,10412
Otitis media,9,Alabama,1,10_19,9
SSTIs,9,Alabama,1,10_19,11
Acute sinusitis,10,Alabama,1,10_19,39
Bacterial pneumonia,10,Alabama,1,10_19,1
Other pharyngitis,10,Alabama,1,10_19,34
Other/None,10,Alabama,1,10_19,10382
Otitis media,10,Alabama,1,10_19,7
SSTIs,10,Alabama,1,10_19,14
Acute sinusitis,11,Alabama,1,10_19,49
Bacterial pneumonia,11,Alabama,1,10_19,3
Influenza,11,Alabama,1,10_19,4
Other pharyngitis,11,Alabama,1,10_19,47
Other/None,11,Alabama,1,10_19,9919
Otitis media,11,Alabama,1,10_19,9
SSTIs,11,Alabama,1,10_19,16
UTIs,11,Alabama,1,10_19,1
Acute sinusitis,12,Alabama,1,10_19,56
Bacterial pneumonia,12,Alabama,1,10_19,1
Influenza,12,Alabama,1,10_19,15
Other pharyngitis,12,Alabama,1,10_19,85
Other/None,12,Alabama,1,10_19,9249
Otitis media,12,Alabama,1,10_19,12
SSTIs,12,Alabama,1,10_19,3
UTIs,12,Alabama,1,10_19,1
Viral pneumonia,12,Alabama,1,10_19,1
Acute sinusitis,1,Alabama,2,10_19,42
Influenza,1,Alabama,2,10_19,5
Other pharyngitis,1,Alabama,2,10_19,57
Other/None,1,Alabama,2,10_19,10967
Otitis media,1,Alabama,2,10_19,8
SSTIs,1,Alabama,2,10_19,19
UTIs,1,Alabama,2,10_19,12
Acute sinusitis,2,Alabama,2,10_19,48
Influenza,2,Alabama,2,10_19,1
Other pharyngitis,2,Alabama,2,10_19,88
Other/None,2,Alabama,2,10_19,11500
Otitis media,2,Alabama,2,10_19,14
SSTIs,2,Alabama,2,10_19,8
UTIs,2,Alabama,2,10_19,7
Acute sinusitis,3,Alabama,2,10_19,59
Bacterial pneumonia,3,Alabama,2,10_19,1
Influenza,3,Alabama,2,10_19,5
Other pharyngitis,3,Alabama,2,10_19,70
Other/None,3,Alabama,2,10_19,12061
Otitis media,3,Alabama,2,10_19,20
SSTIs,3,Alabama,2,10_19,6
UTIs,3,Alabama,2,10_19,12
Acute sinusitis,4,Alabama,2,10_19,37
Other pharyngitis,4,Alabama,2,10_19,42
Other/None,4,Alabama,2,10_19,11185
Otitis media,4,Alabama,2,10_19,14
SSTIs,4,Alabama,2,10_19,10
UTIs,4,Alabama,2,10_19,14
Acute sinusitis,5,Alabama,2,10_19,34
Bacterial pneumonia,5,Alabama,2,10_19,1
Influenza,5,Alabama,2,10_19,2
Other pharyngitis,5,Alabama,2,10_19,41
Other/None,5,Alabama,2,10_19,10041
Otitis media,5,Alabama,2,10_19,11
SSTIs,5,Alabama,2,10_19,9
UTIs,5,Alabama,2,10_19,5
Acute sinusitis,6,Alabama,2,10_19,27
Other pharyngitis,6,Alabama,2,10_19,26
Other/None,6,Alabama,2,10_19,9999
Otitis media,6,Alabama,2,10_19,15
SSTIs,6,Alabama,2,10_19,17
UTIs,6,Alabama,2,10_19,14
Acute sinusitis,7,Alabama,2,10_19,13
Other pharyngitis,7,Alabama,2,10_19,16
Other/None,7,Alabama,2,10_19,10160
Otitis media,7,Alabama,2,10_19,7
SSTIs,7,Alabama,2,10_19,8
UTIs,7,Alabama,2,10_19,16
Acute sinusitis,8,Alabama,2,10_19,43
Influenza,8,Alabama,2,10_19,1
Other pharyngitis,8,Alabama,2,10_19,46
Other/None,8,Alabama,2,10_19,11863
Otitis media,8,Alabama,2,10_19,10
SSTIs,8,Alabama,2,10_19,14
Strep pharyngitis,8,Alabama,2,10_19,1
UTIs,8,Alabama,2,10_19,10
Acute sinusitis,9,Alabama,2,10_19,36
Other pharyngitis,9,Alabama,2,10_19,49
Other/None,9,Alabama,2,10_19,11129
Otitis media,9,Alabama,2,10_19,6
SSTIs,9,Alabama,2,10_19,7
Strep pharyngitis,9,Alabama,2,10_19,1
UTIs,9,Alabama,2,10_19,11
Acute sinusitis,10,Alabama,2,10_19,32
Bacterial pneumonia,10,Alabama,2,10_19,1
Other pharyngitis,10,Alabama,2,10_19,55
Other/None,10,Alabama,2,10_19,11448
Otitis media,10,Alabama,2,10_19,5
SSTIs,10,Alabama,2,10_19,11
UTIs,10,Alabama,2,10_19,15
Acute sinusitis,11,Alabama,2,10_19,53
Bacterial pneumonia,11,Alabama,2,10_19,2
Influenza,11,Alabama,2,10_19,2
Other pharyngitis,11,Alabama,2,10_19,64
Other/None,11,Alabama,2,10_19,11782
Otitis media,11,Alabama,2,10_19,10
SSTIs,11,Alabama,2,10_19,14
UTIs,11,Alabama,2,10_19,19
Acute sinusitis,12,Alabama,2,10_19,60
Bacterial pneumonia,12,Alabama,2,10_19,1
Influenza,12,Alabama,2,10_19,23
Other pharyngitis,12,Alabama,2,10_19,105
Other/None,12,Alabama,2,10_19,11135
Otitis media,12,Alabama,2,10_19,11
SSTIs,12,Alabama,2,10_19,7
UTIs,12,Alabama,2,10_19,16
Acute sinusitis,1,Alabama,1,20_29,31
Bacterial pneumonia,1,Alabama,1,20_29,1
Influenza,1,Alabama,1,20_29,1
Other pharyngitis,1,Alabama,1,20_29,23
Other/None,1,Alabama,1,20_29,5300
Otitis media,1,Alabama,1,20_29,8
SSTIs,1,Alabama,1,20_29,8
UTIs,1,Alabama,1,20_29,2
Acute sinusitis,2,Alabama,1,20_29,25
Influenza,2,Alabama,1,20_29,4
Other pharyngitis,2,Alabama,1,20_29,23
Other/None,2,Alabama,1,20_29,5607
Otitis media,2,Alabama,1,20_29,8
SSTIs,2,Alabama,1,20_29,10
Acute sinusitis,3,Alabama,1,20_29,31
Influenza,3,Alabama,1,20_29,4
Other pharyngitis,3,Alabama,1,20_29,29
Other/None,3,Alabama,1,20_29,6492
Otitis media,3,Alabama,1,20_29,8
SSTIs,3,Alabama,1,20_29,19
UTIs,3,Alabama,1,20_29,1
Acute sinusitis,4,Alabama,1,20_29,22
Influenza,4,Alabama,1,20_29,2
Other pharyngitis,4,Alabama,1,20_29,16
Other/None,4,Alabama,1,20_29,5768
Otitis media,4,Alabama,1,20_29,5
SSTIs,4,Alabama,1,20_29,10
UTIs,4,Alabama,1,20_29,5
Acute sinusitis,5,Alabama,1,20_29,22
Influenza,5,Alabama,1,20_29,1
Other pharyngitis,5,Alabama,1,20_29,16
Other/None,5,Alabama,1,20_29,5466
Otitis media,5,Alabama,1,20_29,2
SSTIs,5,Alabama,1,20_29,11
Strep pharyngitis,5,Alabama,1,20_29,1
Acute sinusitis,6,Alabama,1,20_29,14
Other pharyngitis,6,Alabama,1,20_29,19
Other/None,6,Alabama,1,20_29,5807
Otitis media,6,Alabama,1,20_29,5
SSTIs,6,Alabama,1,20_29,14
UTIs,6,Alabama,1,20_29,2
Acute sinusitis,7,Alabama,1,20_29,14
Other pharyngitis,7,Alabama,1,20_29,7
Other/None,7,Alabama,1,20_29,5927
Otitis media,7,Alabama,1,20_29,4
SSTIs,7,Alabama,1,20_29,12
UTIs,7,Alabama,1,20_29,2
Acute sinusitis,8,Alabama,1,20_29,14
Other pharyngitis,8,Alabama,1,20_29,11
Other/None,8,Alabama,1,20_29,6022
Otitis media,8,Alabama,1,20_29,3
SSTIs,8,Alabama,1,20_29,14
UTIs,8,Alabama,1,20_29,3
Acute sinusitis,9,Alabama,1,20_29,26
Fungal pneumonia,9,Alabama,1,20_29,1
Other pharyngitis,9,Alabama,1,20_29,18
Other/None,9,Alabama,1,20_29,6041
SSTIs,9,Alabama,1,20_29,13
UTIs,9,Alabama,1,20_29,2
Acute sinusitis,10,Alabama,1,20_29,25
Other pharyngitis,10,Alabama,1,20_29,28
Other/None,10,Alabama,1,20_29,6123
Otitis media,10,Alabama,1,20_29,2
SSTIs,10,Alabama,1,20_29,10
UTIs,10,Alabama,1,20_29,1
Acute sinusitis,11,Alabama,1,20_29,34
Bacterial pneumonia,11,Alabama,1,20_29,1
Influenza,11,Alabama,1,20_29,1
Other pharyngitis,11,Alabama,1,20_29,22
Other/None,11,Alabama,1,20_29,5816
Otitis media,11,Alabama,1,20_29,2
SSTIs,11,Alabama,1,20_29,11
Acute sinusitis,12,Alabama,1,20_29,42
Bacterial pneumonia,12,Alabama,1,20_29,1
Influenza,12,Alabama,1,20_29,6
Other pharyngitis,12,Alabama,1,20_29,50
Other/None,12,Alabama,1,20_29,5885
Otitis media,12,Alabama,1,20_29,5
SSTIs,12,Alabama,1,20_29,5
UTIs,12,Alabama,1,20_29,3
Acute sinusitis,1,Alabama,2,20_29,49
Influenza,1,Alabama,2,20_29,3
Other pharyngitis,1,Alabama,2,20_29,47
Other/None,1,Alabama,2,20_29,11684
Otitis media,1,Alabama,2,20_29,10
SSTIs,1,Alabama,2,20_29,17
Strep pharyngitis,1,Alabama,2,20_29,1
UTIs,1,Alabama,2,20_29,18
Acute sinusitis,2,Alabama,2,20_29,42
Bacterial pneumonia,2,Alabama,2,20_29,4
Influenza,2,Alabama,2,20_29,4
Other pharyngitis,2,Alabama,2,20_29,44
Other/None,2,Alabama,2,20_29,12571
Otitis media,2,Alabama,2,20_29,9
SSTIs,2,Alabama,2,20_29,17
UTIs,2,Alabama,2,20_29,19
Acute sinusitis,3,Alabama,2,20_29,57
Bacterial pneumonia,3,Alabama,2,20_29,1
Influenza,3,Alabama,2,20_29,3
Other pharyngitis,3,Alabama,2,20_29,64
Other/None,3,Alabama,2,20_29,14142
Otitis media,3,Alabama,2,20_29,15
SSTIs,3,Alabama,2,20_29,32
UTIs,3,Alabama,2,20_29,16
Acute sinusitis,4,Alabama,2,20_29,32
Bacterial pneumonia,4,Alabama,2,20_29,2
Other pharyngitis,4,Alabama,2,20_29,26
Other/None,4,Alabama,2,20_29,12756
Otitis media,4,Alabama,2,20_29,8
SSTIs,4,Alabama,2,20_29,22
Strep pharyngitis,4,Alabama,2,20_29,2
UTIs,4,Alabama,2,20_29,13
Acute sinusitis,5,Alabama,2,20_29,36
Bacterial pneumonia,5,Alabama,2,20_29,3
Other pharyngitis,5,Alabama,2,20_29,39
Other/None,5,Alabama,2,20_29,11810
Otitis media,5,Alabama,2,20_29,5
SSTIs,5,Alabama,2,20_29,15
UTIs,5,Alabama,2,20_29,27
Acute sinusitis,6,Alabama,2,20_29,22
Other pharyngitis,6,Alabama,2,20_29,22
Other/None,6,Alabama,2,20_29,12514
Otitis media,6,Alabama,2,20_29,7
SSTIs,6,Alabama,2,20_29,10
Strep pharyngitis,6,Alabama,2,20_29,1
UTIs,6,Alabama,2,20_29,21
Acute sinusitis,7,Alabama,2,20_29,24
Other pharyngitis,7,Alabama,2,20_29,18
Other/None,7,Alabama,2,20_29,12341
Otitis media,7,Alabama,2,20_29,5
