COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
Bacterial pneumonia,8,Alabama,2,00_04,11
Influenza,8,Alabama,2,00_04,2
Other pharyngitis,8,Alabama,2,00_04,223
Other/None,8,Alabama,2,00_04,3639
Otitis media,8,Alabama,2,00_04,320
SSTIs,8,Alabama,2,00_04,77
UTIs,8,Alabama,2,00_04,75
Acute sinusitis,9,Alabama,2,00_04,138
Bacterial pneumonia,9,Alabama,2,00_04,26
Influenza,9,Alabama,2,00_04,5
Other pharyngitis,9,Alabama,2,00_04,260
Other/None,9,Alabama,2,00_04,3769
Otitis media,9,Alabama,2,00_04,346
SSTIs,9,Alabama,2,00_04,42
UTIs,9,Alabama,2,00_04,61
Acute sinusitis,10,Alabama,2,00_04,152
Bacterial pneumonia,10,Alabama,2,00_04,29
Influenza,10,Alabama,2,00_04,5
Other pharyngitis,10,Alabama,2,00_04,273
Other/None,10,Alabama,2,00_04,4206
Otitis media,10,Alabama,2,00_04,322
SSTIs,10,Alabama,2,00_04,64
UTIs,10,Alabama,2,00_04,74
Acute sinusitis,11,Alabama,2,00_04,190
Bacterial pneumonia,11,Alabama,2,00_04,38
Influenza,11,Alabama,2,00_04,33
Other pharyngitis,11,Alabama,2,00_04,266
Other/None,11,Alabama,2,00_04,4020
Otitis media,11,Alabama,2,00_04,447
SSTIs,11,Alabama,2,00_04,34
UTIs,11,Alabama,2,00_04,77
Acute sinusitis,12,Alabama,2,00_04,210
Bacterial pneumonia,12,Alabama,2,00_04,46
Influenza,12,Alabama,2,00_04,223
Other pharyngitis,12,Alabama,2,00_04,352
Other/None,12,Alabama,2,00_04,3822
Otitis media,12,Alabama,2,00_04,502
SSTIs,12,Alabama,2,00_04,42
Strep pharyngitis,12,Alabama,2,00_04,1
UTIs,12,Alabama,2,00_04,64
Viral pneumonia,12,Alabama,2,00_04,4
Acute sinusitis,1,Alabama,1,05_09,135
Bacterial pneumonia,1,Alabama,1,05_09,27
Influenza,1,Alabama,1,05_09,40
Other pharyngitis,1,Alabama,1,05_09,225
Other/None,1,Alabama,1,05_09,3627
Otitis media,1,Alabama,1,05_09,164
SSTIs,1,Alabama,1,05_09,33
UTIs,1,Alabama,1,05_09,5
Viral pneumonia,1,Alabama,1,05_09,2
Acute sinusitis,2,Alabama,1,05_09,209
Bacterial pneumonia,2,Alabama,1,05_09,62
Influenza,2,Alabama,1,05_09,52
Other pharyngitis,2,Alabama,1,05_09,378
Other/None,2,Alabama,1,05_09,4032
Otitis media,2,Alabama,1,05_09,258
SSTIs,2,Alabama,1,05_09,43
UTIs,2,Alabama,1,05_09,5
Acute sinusitis,3,Alabama,1,05_09,164
Bacterial pneumonia,3,Alabama,1,05_09,28
Influenza,3,Alabama,1,05_09,57
Other pharyngitis,3,Alabama,1,05_09,338
Other/None,3,Alabama,1,05_09,4233
Otitis media,3,Alabama,1,05_09,210
SSTIs,3,Alabama,1,05_09,45
UTIs,3,Alabama,1,05_09,4
Viral pneumonia,3,Alabama,1,05_09,2
Acute sinusitis,4,Alabama,1,05_09,139
Bacterial pneumonia,4,Alabama,1,05_09,15
Influenza,4,Alabama,1,05_09,4
Other pharyngitis,4,Alabama,1,05_09,262
Other/None,4,Alabama,1,05_09,3979
Otitis media,4,Alabama,1,05_09,156
SSTIs,4,Alabama,1,05_09,48
UTIs,4,Alabama,1,05_09,2
Viral pneumonia,4,Alabama,1,05_09,1
Acute sinusitis,5,Alabama,1,05_09,116
Bacterial pneumonia,5,Alabama,1,05_09,17
Influenza,5,Alabama,1,05_09,5
Other pharyngitis,5,Alabama,1,05_09,232
Other/None,5,Alabama,1,05_09,3400
Otitis media,5,Alabama,1,05_09,131
SSTIs,5,Alabama,1,05_09,59
UTIs,5,Alabama,1,05_09,1
Viral pneumonia,5,Alabama,1,05_09,1
Acute sinusitis,6,Alabama,1,05_09,59
Bacterial pneumonia,6,Alabama,1,05_09,11
Influenza,6,Alabama,1,05_09,2
Other pharyngitis,6,Alabama,1,05_09,168
Other/None,6,Alabama,1,05_09,3330
Otitis media,6,Alabama,1,05_09,123
SSTIs,6,Alabama,1,05_09,75
UTIs,6,Alabama,1,05_09,3
Acute sinusitis,7,Alabama,1,05_09,54
Bacterial pneumonia,7,Alabama,1,05_09,16
Influenza,7,Alabama,1,05_09,3
Other pharyngitis,7,Alabama,1,05_09,157
Other/None,7,Alabama,1,05_09,3284
Otitis media,7,Alabama,1,05_09,104
SSTIs,7,Alabama,1,05_09,81
UTIs,7,Alabama,1,05_09,4
Acute sinusitis,8,Alabama,1,05_09,106
Bacterial pneumonia,8,Alabama,1,05_09,16
Influenza,8,Alabama,1,05_09,2
Other pharyngitis,8,Alabama,1,05_09,260
Other/None,8,Alabama,1,05_09,3578
Otitis media,8,Alabama,1,05_09,113
SSTIs,8,Alabama,1,05_09,84
UTIs,8,Alabama,1,05_09,6
Acute sinusitis,9,Alabama,1,05_09,129
Bacterial pneumonia,9,Alabama,1,05_09,16
Influenza,9,Alabama,1,05_09,2
Other pharyngitis,9,Alabama,1,05_09,251
Other/None,9,Alabama,1,05_09,3797
Otitis media,9,Alabama,1,05_09,115
SSTIs,9,Alabama,1,05_09,77
UTIs,9,Alabama,1,05_09,7
Acute sinusitis,10,Alabama,1,05_09,127
Bacterial pneumonia,10,Alabama,1,05_09,16
Influenza,10,Alabama,1,05_09,8
Other pharyngitis,10,Alabama,1,05_09,269
Other/None,10,Alabama,1,05_09,4218
Otitis media,10,Alabama,1,05_09,90
SSTIs,10,Alabama,1,05_09,64
UTIs,10,Alabama,1,05_09,3
Acute sinusitis,11,Alabama,1,05_09,155
Bacterial pneumonia,11,Alabama,1,05_09,31
Influenza,11,Alabama,1,05_09,50
Other pharyngitis,11,Alabama,1,05_09,328
Other/None,11,Alabama,1,05_09,4127
Otitis media,11,Alabama,1,05_09,111
SSTIs,11,Alabama,1,05_09,48
UTIs,11,Alabama,1,05_09,18
Viral pneumonia,11,Alabama,1,05_09,1
Acute sinusitis,12,Alabama,1,05_09,197
Bacterial pneumonia,12,Alabama,1,05_09,39
Influenza,12,Alabama,1,05_09,362
Other pharyngitis,12,Alabama,1,05_09,461
Other/None,12,Alabama,1,05_09,3847
Otitis media,12,Alabama,1,05_09,146
SSTIs,12,Alabama,1,05_09,37
UTIs,12,Alabama,1,05_09,4
Viral pneumonia,12,Alabama,1,05_09,1
Acute sinusitis,1,Alabama,2,05_09,134
Bacterial pneumonia,1,Alabama,2,05_09,37
Influenza,1,Alabama,2,05_09,34
Other pharyngitis,1,Alabama,2,05_09,296
Other/None,1,Alabama,2,05_09,3237
Otitis media,1,Alabama,2,05_09,155
SSTIs,1,Alabama,2,05_09,39
UTIs,1,Alabama,2,05_09,68
Acute sinusitis,2,Alabama,2,05_09,203
Bacterial pneumonia,2,Alabama,2,05_09,33
Influenza,2,Alabama,2,05_09,41
Other pharyngitis,2,Alabama,2,05_09,412
Other/None,2,Alabama,2,05_09,3486
Otitis media,2,Alabama,2,05_09,255
SSTIs,2,Alabama,2,05_09,25
UTIs,2,Alabama,2,05_09,64
Acute sinusitis,3,Alabama,2,05_09,152
Bacterial pneumonia,3,Alabama,2,05_09,22
Influenza,3,Alabama,2,05_09,55
Other pharyngitis,3,Alabama,2,05_09,371
Other/None,3,Alabama,2,05_09,3491
Otitis media,3,Alabama,2,05_09,208
SSTIs,3,Alabama,2,05_09,28
UTIs,3,Alabama,2,05_09,73
Acute sinusitis,4,Alabama,2,05_09,97
Bacterial pneumonia,4,Alabama,2,05_09,18
Influenza,4,Alabama,2,05_09,3
Other pharyngitis,4,Alabama,2,05_09,289
Other/None,4,Alabama,2,05_09,3241
Otitis media,4,Alabama,2,05_09,116
SSTIs,4,Alabama,2,05_09,52
Strep pharyngitis,4,Alabama,2,05_09,1
UTIs,4,Alabama,2,05_09,59
Acute sinusitis,5,Alabama,2,05_09,116
Bacterial pneumonia,5,Alabama,2,05_09,13
Influenza,5,Alabama,2,05_09,2
Other pharyngitis,5,Alabama,2,05_09,283
Other/None,5,Alabama,2,05_09,2875
Otitis media,5,Alabama,2,05_09,115
SSTIs,5,Alabama,2,05_09,55
UTIs,5,Alabama,2,05_09,54
Acute sinusitis,6,Alabama,2,05_09,58
Bacterial pneumonia,6,Alabama,2,05_09,7
Influenza,6,Alabama,2,05_09,1
Other pharyngitis,6,Alabama,2,05_09,178
Other/None,6,Alabama,2,05_09,2694
Otitis media,6,Alabama,2,05_09,117
SSTIs,6,Alabama,2,05_09,55
UTIs,6,Alabama,2,05_09,60
Acute sinusitis,7,Alabama,2,05_09,32
Bacterial pneumonia,7,Alabama,2,05_09,4
Other pharyngitis,7,Alabama,2,05_09,161
Other/None,7,Alabama,2,05_09,2679
Otitis media,7,Alabama,2,05_09,107
SSTIs,7,Alabama,2,05_09,74
UTIs,7,Alabama,2,05_09,66
Acute sinusitis,8,Alabama,2,05_09,99
Bacterial pneumonia,8,Alabama,2,05_09,13
Influenza,8,Alabama,2,05_09,2
Other pharyngitis,8,Alabama,2,05_09,300
Other/None,8,Alabama,2,05_09,3065
Otitis media,8,Alabama,2,05_09,114
SSTIs,8,Alabama,2,05_09,80
UTIs,8,Alabama,2,05_09,57
Acute sinusitis,9,Alabama,2,05_09,103
Bacterial pneumonia,9,Alabama,2,05_09,15
Influenza,9,Alabama,2,05_09,3
Other pharyngitis,9,Alabama,2,05_09,284
Other/None,9,Alabama,2,05_09,3066
Otitis media,9,Alabama,2,05_09,85
SSTIs,9,Alabama,2,05_09,53
UTIs,9,Alabama,2,05_09,42
Acute sinusitis,10,Alabama,2,05_09,132
Bacterial pneumonia,10,Alabama,2,05_09,20
Influenza,10,Alabama,2,05_09,9
Other pharyngitis,10,Alabama,2,05_09,312
Other/None,10,Alabama,2,05_09,3446
Otitis media,10,Alabama,2,05_09,77
SSTIs,10,Alabama,2,05_09,49
UTIs,10,Alabama,2,05_09,48
Acute sinusitis,11,Alabama,2,05_09,176
Bacterial pneumonia,11,Alabama,2,05_09,14
Influenza,11,Alabama,2,05_09,42
Other pharyngitis,11,Alabama,2,05_09,420
Other/None,11,Alabama,2,05_09,3611
Otitis media,11,Alabama,2,05_09,102
SSTIs,11,Alabama,2,05_09,63
UTIs,11,Alabama,2,05_09,53
Viral pneumonia,11,Alabama,2,05_09,1
Acute sinusitis,12,Alabama,2,05_09,227
Bacterial pneumonia,12,Alabama,2,05_09,44
Influenza,12,Alabama,2,05_09,347
Other pharyngitis,12,Alabama,2,05_09,557
Other/None,12,Alabama,2,05_09,3380
Otitis media,12,Alabama,2,05_09,142
SSTIs,12,Alabama,2,05_09,42
UTIs,12,Alabama,2,05_09,36
Viral pneumonia,12,Alabama,2,05_09,5
Acute sinusitis,1,Alabama,1,10_19,322
Bacterial pneumonia,1,Alabama,1,10_19,32
Influenza,1,Alabama,1,10_19,50
Other pharyngitis,1,Alabama,1,10_19,390
Other/None,1,Alabama,1,10_19,8602
Otitis media,1,Alabama,1,10_19,100
SSTIs,1,Alabama,1,10_19,131
UTIs,1,Alabama,1,10_19,14
Acute sinusitis,2,Alabama,1,10_19,502
Bacterial pneumonia,2,Alabama,1,10_19,35
Influenza,2,Alabama,1,10_19,57
Other pharyngitis,2,Alabama,1,10_19,626
Other/None,2,Alabama,1,10_19,8452
Otitis media,2,Alabama,1,10_19,118
SSTIs,2,Alabama,1,10_19,123
Strep pharyngitis,2,Alabama,1,10_19,1
UTIs,2,Alabama,1,10_19,13
Viral pneumonia,2,Alabama,1,10_19,3
Acute sinusitis,3,Alabama,1,10_19,412
Bacterial pneumonia,3,Alabama,1,10_19,51
Influenza,3,Alabama,1,10_19,80
Other pharyngitis,3,Alabama,1,10_19,516
Other/None,3,Alabama,1,10_19,9378
Otitis media,3,Alabama,1,10_19,118
SSTIs,3,Alabama,1,10_19,181
Strep pharyngitis,3,Alabama,1,10_19,1
UTIs,3,Alabama,1,10_19,15
Viral pneumonia,3,Alabama,1,10_19,1
Acute sinusitis,4,Alabama,1,10_19,354
Bacterial pneumonia,4,Alabama,1,10_19,32
Influenza,4,Alabama,1,10_19,7
Other pharyngitis,4,Alabama,1,10_19,378
Other/None,4,Alabama,1,10_19,9207
Otitis media,4,Alabama,1,10_19,92
SSTIs,4,Alabama,1,10_19,201
UTIs,4,Alabama,1,10_19,21
Viral pneumonia,4,Alabama,1,10_19,1
Acute sinusitis,5,Alabama,1,10_19,239
Bacterial pneumonia,5,Alabama,1,10_19,27
Influenza,5,Alabama,1,10_19,5
Other pharyngitis,5,Alabama,1,10_19,328
Other/None,5,Alabama,1,10_19,8151
Otitis media,5,Alabama,1,10_19,91
SSTIs,5,Alabama,1,10_19,201
UTIs,5,Alabama,1,10_19,21
Acute sinusitis,6,Alabama,1,10_19,86
Bacterial pneumonia,6,Alabama,1,10_19,18
Fungal pneumonia,6,Alabama,1,10_19,1
Influenza,6,Alabama,1,10_19,1
Other pharyngitis,6,Alabama,1,10_19,213
Other/None,6,Alabama,1,10_19,8246
Otitis media,6,Alabama,1,10_19,113
SSTIs,6,Alabama,1,10_19,218
Strep pharyngitis,6,Alabama,1,10_19,1
UTIs,6,Alabama,1,10_19,17
Acute sinusitis,7,Alabama,1,10_19,102
Bacterial pneumonia,7,Alabama,1,10_19,11
Influenza,7,Alabama,1,10_19,4
Other pharyngitis,7,Alabama,1,10_19,158
Other/None,7,Alabama,1,10_19,8234
Otitis media,7,Alabama,1,10_19,97
SSTIs,7,Alabama,1,10_19,192
UTIs,7,Alabama,1,10_19,12
Acute sinusitis,8,Alabama,1,10_19,253
Bacterial pneumonia,8,Alabama,1,10_19,7
Influenza,8,Alabama,1,10_19,7
Other pharyngitis,8,Alabama,1,10_19,381
Other/None,8,Alabama,1,10_19,9889
Otitis media,8,Alabama,1,10_19,93
SSTIs,8,Alabama,1,10_19,290
UTIs,8,Alabama,1,10_19,15
Acute sinusitis,9,Alabama,1,10_19,304
Bacterial pneumonia,9,Alabama,1,10_19,20
Influenza,9,Alabama,1,10_19,7
Other pharyngitis,9,Alabama,1,10_19,396
Other/None,9,Alabama,1,10_19,9441
Otitis media,9,Alabama,1,10_19,70
SSTIs,9,Alabama,1,10_19,259
UTIs,9,Alabama,1,10_19,22
Acute sinusitis,10,Alabama,1,10_19,332
Bacterial pneumonia,10,Alabama,1,10_19,22
Influenza,10,Alabama,1,10_19,6
Other pharyngitis,10,Alabama,1,10_19,390
Other/None,10,Alabama,1,10_19,9457
Otitis media,10,Alabama,1,10_19,69
SSTIs,10,Alabama,1,10_19,182
UTIs,10,Alabama,1,10_19,19
Acute sinusitis,11,Alabama,1,10_19,407
Bacterial pneumonia,11,Alabama,1,10_19,28
Influenza,11,Alabama,1,10_19,38
Other pharyngitis,11,Alabama,1,10_19,475
Other/None,11,Alabama,1,10_19,8850
Otitis media,11,Alabama,1,10_19,65
SSTIs,11,Alabama,1,10_19,166
UTIs,11,Alabama,1,10_19,17
Viral pneumonia,11,Alabama,1,10_19,2
Acute sinusitis,12,Alabama,1,10_19,462
Bacterial pneumonia,12,Alabama,1,10_19,24
Influenza,12,Alabama,1,10_19,331
Other pharyngitis,12,Alabama,1,10_19,601
Other/None,12,Alabama,1,10_19,7759
Otitis media,12,Alabama,1,10_19,92
SSTIs,12,Alabama,1,10_19,126
UTIs,12,Alabama,1,10_19,24
Viral pneumonia,12,Alabama,1,10_19,4
Acute sinusitis,1,Alabama,2,10_19,409
Bacterial pneumonia,1,Alabama,2,10_19,26
Influenza,1,Alabama,2,10_19,51
Other pharyngitis,1,Alabama,2,10_19,531
Other/None,1,Alabama,2,10_19,9638
Otitis media,1,Alabama,2,10_19,104
SSTIs,1,Alabama,2,10_19,169
UTIs,1,Alabama,2,10_19,182
Acute sinusitis,2,Alabama,2,10_19,551
Bacterial pneumonia,2,Alabama,2,10_19,32
Influenza,2,Alabama,2,10_19,57
Other pharyngitis,2,Alabama,2,10_19,767
Other/None,2,Alabama,2,10_19,9791
Otitis media,2,Alabama,2,10_19,114
SSTIs,2,Alabama,2,10_19,182
Strep pharyngitis,2,Alabama,2,10_19,1
UTIs,2,Alabama,2,10_19,168
Viral pneumonia,2,Alabama,2,10_19,3
Acute sinusitis,3,Alabama,2,10_19,470
Bacterial pneumonia,3,Alabama,2,10_19,38
Influenza,3,Alabama,2,10_19,51
Other pharyngitis,3,Alabama,2,10_19,681
Other/None,3,Alabama,2,10_19,10467
Otitis media,3,Alabama,2,10_19,124
SSTIs,3,Alabama,2,10_19,210
Strep pharyngitis,3,Alabama,2,10_19,2
UTIs,3,Alabama,2,10_19,189
Viral pneumonia,3,Alabama,2,10_19,2
Acute sinusitis,4,Alabama,2,10_19,379
Bacterial pneumonia,4,Alabama,2,10_19,16
Influenza,4,Alabama,2,10_19,14
Other pharyngitis,4,Alabama,2,10_19,494
Other/None,4,Alabama,2,10_19,9935
Otitis media,4,Alabama,2,10_19,89
SSTIs,4,Alabama,2,10_19,185
UTIs,4,Alabama,2,10_19,189
Viral pneumonia,4,Alabama,2,10_19,1
Acute sinusitis,5,Alabama,2,10_19,279
Bacterial pneumonia,5,Alabama,2,10_19,21
Influenza,5,Alabama,2,10_19,6
Other pharyngitis,5,Alabama,2,10_19,441
Other/None,5,Alabama,2,10_19,8937
Otitis media,5,Alabama,2,10_19,86
SSTIs,5,Alabama,2,10_19,194
UTIs,5,Alabama,2,10_19,180
Acute sinusitis,6,Alabama,2,10_19,137
Bacterial pneumonia,6,Alabama,2,10_19,9
Influenza,6,Alabama,2,10_19,3
Other pharyngitis,6,Alabama,2,10_19,290
Other/None,6,Alabama,2,10_19,9185
Otitis media,6,Alabama,2,10_19,97
SSTIs,6,Alabama,2,10_19,205
Strep pharyngitis,6,Alabama,2,10_19,3
UTIs,6,Alabama,2,10_19,169
Acute sinusitis,7,Alabama,2,10_19,101
Bacterial pneumonia,7,Alabama,2,10_19,6
Influenza,7,Alabama,2,10_19,1
Other pharyngitis,7,Alabama,2,10_19,275
Other/None,7,Alabama,2,10_19,9316
Otitis media,7,Alabama,2,10_19,101
SSTIs,7,Alabama,2,10_19,239
Strep pharyngitis,7,Alabama,2,10_19,2
UTIs,7,Alabama,2,10_19,179
Acute sinusitis,8,Alabama,2,10_19,322
Bacterial pneumonia,8,Alabama,2,10_19,10
Influenza,8,Alabama,2,10_19,7
Other pharyngitis,8,Alabama,2,10_19,470
Other/None,8,Alabama,2,10_19,10589
Otitis media,8,Alabama,2,10_19,96
SSTIs,8,Alabama,2,10_19,265
UTIs,8,Alabama,2,10_19,229
Acute sinusitis,9,Alabama,2,10_19,387
Bacterial pneumonia,9,Alabama,2,10_19,11
Influenza,9,Alabama,2,10_19,10
Other pharyngitis,9,Alabama,2,10_19,468
Other/None,9,Alabama,2,10_19,9826
Otitis media,9,Alabama,2,10_19,73
SSTIs,9,Alabama,2,10_19,257
Strep pharyngitis,9,Alabama,2,10_19,1
UTIs,9,Alabama,2,10_19,206
Acute sinusitis,10,Alabama,2,10_19,376
Bacterial pneumonia,10,Alabama,2,10_19,17
Influenza,10,Alabama,2,10_19,10
Other pharyngitis,10,Alabama,2,10_19,500
Other/None,10,Alabama,2,10_19,10149
Otitis media,10,Alabama,2,10_19,76
SSTIs,10,Alabama,2,10_19,223
Strep pharyngitis,10,Alabama,2,10_19,1
UTIs,10,Alabama,2,10_19,215
Acute sinusitis,11,Alabama,2,10_19,535
Bacterial pneumonia,11,Alabama,2,10_19,15
Influenza,11,Alabama,2,10_19,38
Other pharyngitis,11,Alabama,2,10_19,668
Other/None,11,Alabama,2,10_19,10189
Otitis media,11,Alabama,2,10_19,93
SSTIs,11,Alabama,2,10_19,210
UTIs,11,Alabama,2,10_19,197
Viral pneumonia,11,Alabama,2,10_19,1
Acute sinusitis,12,Alabama,2,10_19,558
Bacterial pneumonia,12,Alabama,2,10_19,28
Influenza,12,Alabama,2,10_19,286
Other pharyngitis,12,Alabama,2,10_19,696
Other/None,12,Alabama,2,10_19,9369
Otitis media,12,Alabama,2,10_19,87
SSTIs,12,Alabama,2,10_19,170
UTIs,12,Alabama,2,10_19,160
Viral pneumonia,12,Alabama,2,10_19,4
Acute sinusitis,1,Alabama,1,20_29,265
Bacterial pneumonia,1,Alabama,1,20_29,20
Influenza,1,Alabama,1,20_29,35
Other pharyngitis,1,Alabama,1,20_29,173
Other/None,1,Alabama,1,20_29,4723
Otitis media,1,Alabama,1,20_29,35
SSTIs,1,Alabama,1,20_29,96
Strep pharyngitis,1,Alabama,1,20_29,3
