COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
Other pharyngitis,1,Alabama,2,00_04,155
Other/None,1,Alabama,2,00_04,3353
Otitis media,1,Alabama,2,00_04,412
SSTIs,1,Alabama,2,00_04,16
UTIs,1,Alabama,2,00_04,40
Acute sinusitis,2,Alabama,2,00_04,86
Bacterial pneumonia,2,Alabama,2,00_04,24
Influenza,2,Alabama,2,00_04,85
Other pharyngitis,2,Alabama,2,00_04,161
Other/None,2,Alabama,2,00_04,2979
Otitis media,2,Alabama,2,00_04,474
SSTIs,2,Alabama,2,00_04,12
UTIs,2,Alabama,2,00_04,33
Viral pneumonia,2,Alabama,2,00_04,3
Acute sinusitis,3,Alabama,2,00_04,47
Bacterial pneumonia,3,Alabama,2,00_04,9
Influenza,3,Alabama,2,00_04,40
Other pharyngitis,3,Alabama,2,00_04,154
Other/None,3,Alabama,2,00_04,3047
Otitis media,3,Alabama,2,00_04,391
SSTIs,3,Alabama,2,00_04,27
UTIs,3,Alabama,2,00_04,35
Viral pneumonia,3,Alabama,2,00_04,2
Acute sinusitis,4,Alabama,2,00_04,62
Bacterial pneumonia,4,Alabama,2,00_04,14
Influenza,4,Alabama,2,00_04,7
Other pharyngitis,4,Alabama,2,00_04,139
Other/None,4,Alabama,2,00_04,2976
Otitis media,4,Alabama,2,00_04,345
SSTIs,4,Alabama,2,00_04,28
UTIs,4,Alabama,2,00_04,39
Viral pneumonia,4,Alabama,2,00_04,1
Acute sinusitis,5,Alabama,2,00_04,43
Bacterial pneumonia,5,Alabama,2,00_04,9
Influenza,5,Alabama,2,00_04,2
Other pharyngitis,5,Alabama,2,00_04,112
Other/None,5,Alabama,2,00_04,2496
Otitis media,5,Alabama,2,00_04,304
SSTIs,5,Alabama,2,00_04,32
UTIs,5,Alabama,2,00_04,29
Acute sinusitis,6,Alabama,2,00_04,35
Bacterial pneumonia,6,Alabama,2,00_04,16
Influenza,6,Alabama,2,00_04,3
Other pharyngitis,6,Alabama,2,00_04,115
Other/None,6,Alabama,2,00_04,2479
Otitis media,6,Alabama,2,00_04,214
SSTIs,6,Alabama,2,00_04,52
UTIs,6,Alabama,2,00_04,30
Acute sinusitis,7,Alabama,2,00_04,28
Bacterial pneumonia,7,Alabama,2,00_04,11
Influenza,7,Alabama,2,00_04,1
Other pharyngitis,7,Alabama,2,00_04,111
Other/None,7,Alabama,2,00_04,2313
Otitis media,7,Alabama,2,00_04,171
SSTIs,7,Alabama,2,00_04,52
UTIs,7,Alabama,2,00_04,33
Acute sinusitis,8,Alabama,2,00_04,50
Bacterial pneumonia,8,Alabama,2,00_04,3
Influenza,8,Alabama,2,00_04,1
Other pharyngitis,8,Alabama,2,00_04,127
Other/None,8,Alabama,2,00_04,2397
Otitis media,8,Alabama,2,00_04,191
SSTIs,8,Alabama,2,00_04,48
UTIs,8,Alabama,2,00_04,43
Acute sinusitis,9,Alabama,2,00_04,82
Bacterial pneumonia,9,Alabama,2,00_04,14
Influenza,9,Alabama,2,00_04,4
Other pharyngitis,9,Alabama,2,00_04,149
Other/None,9,Alabama,2,00_04,2606
Otitis media,9,Alabama,2,00_04,209
SSTIs,9,Alabama,2,00_04,41
UTIs,9,Alabama,2,00_04,48
Acute sinusitis,10,Alabama,2,00_04,82
Bacterial pneumonia,10,Alabama,2,00_04,29
GI infections,10,Alabama,2,00_04,18
Influenza,10,Alabama,2,00_04,10
Other pharyngitis,10,Alabama,2,00_04,152
Other/None,10,Alabama,2,00_04,3105
Otitis media,10,Alabama,2,00_04,214
SSTIs,10,Alabama,2,00_04,45
Strep pharyngitis,10,Alabama,2,00_04,84
UTIs,10,Alabama,2,00_04,37
Acute sinusitis,11,Alabama,2,00_04,123
Bacterial pneumonia,11,Alabama,2,00_04,14
GI infections,11,Alabama,2,00_04,22
Influenza,11,Alabama,2,00_04,13
Other pharyngitis,11,Alabama,2,00_04,168
Other/None,11,Alabama,2,00_04,2674
Otitis media,11,Alabama,2,00_04,301
SSTIs,11,Alabama,2,00_04,43
Strep pharyngitis,11,Alabama,2,00_04,57
UTIs,11,Alabama,2,00_04,48
Viral pneumonia,11,Alabama,2,00_04,1
Acute sinusitis,12,Alabama,2,00_04,124
Bacterial pneumonia,12,Alabama,2,00_04,27
GI infections,12,Alabama,2,00_04,11
Influenza,12,Alabama,2,00_04,9
Other pharyngitis,12,Alabama,2,00_04,170
Other/None,12,Alabama,2,00_04,2443
Otitis media,12,Alabama,2,00_04,309
SSTIs,12,Alabama,2,00_04,25
Strep pharyngitis,12,Alabama,2,00_04,78
UTIs,12,Alabama,2,00_04,38
Viral pneumonia,12,Alabama,2,00_04,3
Acute sinusitis,1,Alabama,1,05_09,75
Bacterial pneumonia,1,Alabama,1,05_09,15
Influenza,1,Alabama,1,05_09,123
Other pharyngitis,1,Alabama,1,05_09,197
Other/None,1,Alabama,1,05_09,2468
Otitis media,1,Alabama,1,05_09,97
SSTIs,1,Alabama,1,05_09,24
UTIs,1,Alabama,1,05_09,5
Acute sinusitis,2,Alabama,1,05_09,116
Bacterial pneumonia,2,Alabama,1,05_09,13
Influenza,2,Alabama,1,05_09,154
Other pharyngitis,2,Alabama,1,05_09,241
Other/None,2,Alabama,1,05_09,2579
Otitis media,2,Alabama,1,05_09,158
SSTIs,2,Alabama,1,05_09,20
UTIs,2,Alabama,1,05_09,2
Acute sinusitis,3,Alabama,1,05_09,75
Bacterial pneumonia,3,Alabama,1,05_09,10
Influenza,3,Alabama,1,05_09,72
Other pharyngitis,3,Alabama,1,05_09,169
Other/None,3,Alabama,1,05_09,2656
Otitis media,3,Alabama,1,05_09,118
SSTIs,3,Alabama,1,05_09,30
UTIs,3,Alabama,1,05_09,5
Acute sinusitis,4,Alabama,1,05_09,72
Bacterial pneumonia,4,Alabama,1,05_09,14
Influenza,4,Alabama,1,05_09,2
Other pharyngitis,4,Alabama,1,05_09,151
Other/None,4,Alabama,1,05_09,2592
Otitis media,4,Alabama,1,05_09,101
SSTIs,4,Alabama,1,05_09,31
UTIs,4,Alabama,1,05_09,7
Acute sinusitis,5,Alabama,1,05_09,58
Bacterial pneumonia,5,Alabama,1,05_09,18
Influenza,5,Alabama,1,05_09,1
Other pharyngitis,5,Alabama,1,05_09,160
Other/None,5,Alabama,1,05_09,2269
Otitis media,5,Alabama,1,05_09,80
SSTIs,5,Alabama,1,05_09,41
UTIs,5,Alabama,1,05_09,3
Acute sinusitis,6,Alabama,1,05_09,23
Bacterial pneumonia,6,Alabama,1,05_09,7
Other pharyngitis,6,Alabama,1,05_09,84
Other/None,6,Alabama,1,05_09,2356
Otitis media,6,Alabama,1,05_09,56
SSTIs,6,Alabama,1,05_09,49
UTIs,6,Alabama,1,05_09,3
Acute sinusitis,7,Alabama,1,05_09,33
Bacterial pneumonia,7,Alabama,1,05_09,7
Influenza,7,Alabama,1,05_09,2
Other pharyngitis,7,Alabama,1,05_09,81
Other/None,7,Alabama,1,05_09,2501
Otitis media,7,Alabama,1,05_09,66
SSTIs,7,Alabama,1,05_09,73
Strep pharyngitis,7,Alabama,1,05_09,1
UTIs,7,Alabama,1,05_09,6
Acute sinusitis,8,Alabama,1,05_09,65
Bacterial pneumonia,8,Alabama,1,05_09,11
Influenza,8,Alabama,1,05_09,1
Other pharyngitis,8,Alabama,1,05_09,183
Other/None,8,Alabama,1,05_09,2551
Otitis media,8,Alabama,1,05_09,62
SSTIs,8,Alabama,1,05_09,63
UTIs,8,Alabama,1,05_09,1
Acute sinusitis,9,Alabama,1,05_09,78
Bacterial pneumonia,9,Alabama,1,05_09,17
Other pharyngitis,9,Alabama,1,05_09,160
Other/None,9,Alabama,1,05_09,3063
Otitis media,9,Alabama,1,05_09,59
SSTIs,9,Alabama,1,05_09,69
UTIs,9,Alabama,1,05_09,4
Acute sinusitis,10,Alabama,1,05_09,70
Bacterial pneumonia,10,Alabama,1,05_09,18
GI infections,10,Alabama,1,05_09,10
Influenza,10,Alabama,1,05_09,3
Other pharyngitis,10,Alabama,1,05_09,157
Other/None,10,Alabama,1,05_09,3636
Otitis media,10,Alabama,1,05_09,48
SSTIs,10,Alabama,1,05_09,49
Strep pharyngitis,10,Alabama,1,05_09,134
UTIs,10,Alabama,1,05_09,1
Acute sinusitis,11,Alabama,1,05_09,94
Bacterial pneumonia,11,Alabama,1,05_09,30
GI infections,11,Alabama,1,05_09,8
Influenza,11,Alabama,1,05_09,13
Other pharyngitis,11,Alabama,1,05_09,180
Other/None,11,Alabama,1,05_09,2781
Otitis media,11,Alabama,1,05_09,61
SSTIs,11,Alabama,1,05_09,31
Strep pharyngitis,11,Alabama,1,05_09,112
UTIs,11,Alabama,1,05_09,2
Acute sinusitis,12,Alabama,1,05_09,92
Bacterial pneumonia,12,Alabama,1,05_09,30
GI infections,12,Alabama,1,05_09,11
Influenza,12,Alabama,1,05_09,9
Other pharyngitis,12,Alabama,1,05_09,164
Other/None,12,Alabama,1,05_09,2545
Otitis media,12,Alabama,1,05_09,62
SSTIs,12,Alabama,1,05_09,29
Strep pharyngitis,12,Alabama,1,05_09,107
UTIs,12,Alabama,1,05_09,2
Acute sinusitis,1,Alabama,2,05_09,88
Bacterial pneumonia,1,Alabama,2,05_09,20
Influenza,1,Alabama,2,05_09,132
Other pharyngitis,1,Alabama,2,05_09,238
Other/None,1,Alabama,2,05_09,2232
Otitis media,1,Alabama,2,05_09,97
SSTIs,1,Alabama,2,05_09,20
UTIs,1,Alabama,2,05_09,49
Viral pneumonia,1,Alabama,2,05_09,2
Acute sinusitis,2,Alabama,2,05_09,138
Bacterial pneumonia,2,Alabama,2,05_09,20
Influenza,2,Alabama,2,05_09,131
Other pharyngitis,2,Alabama,2,05_09,300
Other/None,2,Alabama,2,05_09,2256
Otitis media,2,Alabama,2,05_09,132
SSTIs,2,Alabama,2,05_09,20
UTIs,2,Alabama,2,05_09,36
Acute sinusitis,3,Alabama,2,05_09,89
Bacterial pneumonia,3,Alabama,2,05_09,11
Influenza,3,Alabama,2,05_09,66
Other pharyngitis,3,Alabama,2,05_09,246
Other/None,3,Alabama,2,05_09,2178
Otitis media,3,Alabama,2,05_09,110
SSTIs,3,Alabama,2,05_09,22
UTIs,3,Alabama,2,05_09,35
Acute sinusitis,4,Alabama,2,05_09,70
Bacterial pneumonia,4,Alabama,2,05_09,11
Influenza,4,Alabama,2,05_09,3
Other pharyngitis,4,Alabama,2,05_09,166
Other/None,4,Alabama,2,05_09,2306
Otitis media,4,Alabama,2,05_09,92
SSTIs,4,Alabama,2,05_09,39
UTIs,4,Alabama,2,05_09,30
Acute sinusitis,5,Alabama,2,05_09,59
Bacterial pneumonia,5,Alabama,2,05_09,10
Influenza,5,Alabama,2,05_09,2
Other pharyngitis,5,Alabama,2,05_09,145
Other/None,5,Alabama,2,05_09,1903
Otitis media,5,Alabama,2,05_09,96
SSTIs,5,Alabama,2,05_09,29
UTIs,5,Alabama,2,05_09,34
Acute sinusitis,6,Alabama,2,05_09,30
Bacterial pneumonia,6,Alabama,2,05_09,5
Other pharyngitis,6,Alabama,2,05_09,109
Other/None,6,Alabama,2,05_09,1970
Otitis media,6,Alabama,2,05_09,65
SSTIs,6,Alabama,2,05_09,32
UTIs,6,Alabama,2,05_09,40
Acute sinusitis,7,Alabama,2,05_09,26
Bacterial pneumonia,7,Alabama,2,05_09,3
Other pharyngitis,7,Alabama,2,05_09,107
Other/None,7,Alabama,2,05_09,2083
Otitis media,7,Alabama,2,05_09,74
SSTIs,7,Alabama,2,05_09,38
UTIs,7,Alabama,2,05_09,30
Acute sinusitis,8,Alabama,2,05_09,71
Bacterial pneumonia,8,Alabama,2,05_09,6
Influenza,8,Alabama,2,05_09,3
Other pharyngitis,8,Alabama,2,05_09,178
Other/None,8,Alabama,2,05_09,2155
Otitis media,8,Alabama,2,05_09,50
SSTIs,8,Alabama,2,05_09,47
UTIs,8,Alabama,2,05_09,42
Acute sinusitis,9,Alabama,2,05_09,61
Bacterial pneumonia,9,Alabama,2,05_09,15
Influenza,9,Alabama,2,05_09,3
Other pharyngitis,9,Alabama,2,05_09,192
Other/None,9,Alabama,2,05_09,2521
Otitis media,9,Alabama,2,05_09,44
SSTIs,9,Alabama,2,05_09,47
UTIs,9,Alabama,2,05_09,45
Acute sinusitis,10,Alabama,2,05_09,83
Bacterial pneumonia,10,Alabama,2,05_09,15
GI infections,10,Alabama,2,05_09,17
Influenza,10,Alabama,2,05_09,8
Other pharyngitis,10,Alabama,2,05_09,209
Other/None,10,Alabama,2,05_09,3032
Otitis media,10,Alabama,2,05_09,50
SSTIs,10,Alabama,2,05_09,52
Strep pharyngitis,10,Alabama,2,05_09,102
UTIs,10,Alabama,2,05_09,34
Viral pneumonia,10,Alabama,2,05_09,2
Acute sinusitis,11,Alabama,2,05_09,118
Bacterial pneumonia,11,Alabama,2,05_09,28
GI infections,11,Alabama,2,05_09,9
Influenza,11,Alabama,2,05_09,11
Other pharyngitis,11,Alabama,2,05_09,235
Other/None,11,Alabama,2,05_09,2398
Otitis media,11,Alabama,2,05_09,90
SSTIs,11,Alabama,2,05_09,32
Strep pharyngitis,11,Alabama,2,05_09,135
UTIs,11,Alabama,2,05_09,45
Viral pneumonia,11,Alabama,2,05_09,1
Acute sinusitis,12,Alabama,2,05_09,109
Bacterial pneumonia,12,Alabama,2,05_09,18
GI infections,12,Alabama,2,05_09,8
Influenza,12,Alabama,2,05_09,5
Other pharyngitis,12,Alabama,2,05_09,180
Other/None,12,Alabama,2,05_09,2130
Otitis media,12,Alabama,2,05_09,79
SSTIs,12,Alabama,2,05_09,29
Strep pharyngitis,12,Alabama,2,05_09,105
UTIs,12,Alabama,2,05_09,43
Acute sinusitis,1,Alabama,1,10_19,351
Bacterial pneumonia,1,Alabama,1,10_19,16
Influenza,1,Alabama,1,10_19,201
Other pharyngitis,1,Alabama,1,10_19,448
Other/None,1,Alabama,1,10_19,6716
Otitis media,1,Alabama,1,10_19,70
SSTIs,1,Alabama,1,10_19,115
UTIs,1,Alabama,1,10_19,7
Viral pneumonia,1,Alabama,1,10_19,1
Acute sinusitis,2,Alabama,1,10_19,456
Bacterial pneumonia,2,Alabama,1,10_19,16
Influenza,2,Alabama,1,10_19,293
Other pharyngitis,2,Alabama,1,10_19,529
Other/None,2,Alabama,1,10_19,6282
Otitis media,2,Alabama,1,10_19,89
SSTIs,2,Alabama,1,10_19,100
Strep pharyngitis,2,Alabama,1,10_19,1
UTIs,2,Alabama,1,10_19,8
Viral pneumonia,2,Alabama,1,10_19,3
Acute sinusitis,3,Alabama,1,10_19,249
Bacterial pneumonia,3,Alabama,1,10_19,14
Influenza,3,Alabama,1,10_19,134
Other pharyngitis,3,Alabama,1,10_19,351
Other/None,3,Alabama,1,10_19,6802
Otitis media,3,Alabama,1,10_19,78
SSTIs,3,Alabama,1,10_19,93
UTIs,3,Alabama,1,10_19,9
Viral pneumonia,3,Alabama,1,10_19,4
Acute sinusitis,4,Alabama,1,10_19,251
Bacterial pneumonia,4,Alabama,1,10_19,8
Influenza,4,Alabama,1,10_19,8
Other pharyngitis,4,Alabama,1,10_19,313
Other/None,4,Alabama,1,10_19,6978
Otitis media,4,Alabama,1,10_19,81
SSTIs,4,Alabama,1,10_19,141
UTIs,4,Alabama,1,10_19,5
Acute sinusitis,5,Alabama,1,10_19,215
Bacterial pneumonia,5,Alabama,1,10_19,18
Influenza,5,Alabama,1,10_19,2
Other pharyngitis,5,Alabama,1,10_19,261
Other/None,5,Alabama,1,10_19,6289
Otitis media,5,Alabama,1,10_19,53
SSTIs,5,Alabama,1,10_19,139
Strep pharyngitis,5,Alabama,1,10_19,1
UTIs,5,Alabama,1,10_19,12
Acute sinusitis,6,Alabama,1,10_19,71
Bacterial pneumonia,6,Alabama,1,10_19,8
Influenza,6,Alabama,1,10_19,1
Other pharyngitis,6,Alabama,1,10_19,114
Other/None,6,Alabama,1,10_19,6864
Otitis media,6,Alabama,1,10_19,66
SSTIs,6,Alabama,1,10_19,167
UTIs,6,Alabama,1,10_19,7
Acute sinusitis,7,Alabama,1,10_19,79
Bacterial pneumonia,7,Alabama,1,10_19,10
Other pharyngitis,7,Alabama,1,10_19,105
Other/None,7,Alabama,1,10_19,7287
Otitis media,7,Alabama,1,10_19,58
SSTIs,7,Alabama,1,10_19,155
Strep pharyngitis,7,Alabama,1,10_19,1
UTIs,7,Alabama,1,10_19,15
Acute sinusitis,8,Alabama,1,10_19,205
Bacterial pneumonia,8,Alabama,1,10_19,17
Fungal pneumonia,8,Alabama,1,10_19,1
Influenza,8,Alabama,1,10_19,2
Other pharyngitis,8,Alabama,1,10_19,247
Other/None,8,Alabama,1,10_19,7412
Otitis media,8,Alabama,1,10_19,46
SSTIs,8,Alabama,1,10_19,174
Strep pharyngitis,8,Alabama,1,10_19,1
UTIs,8,Alabama,1,10_19,10
Acute sinusitis,9,Alabama,1,10_19,262
Bacterial pneumonia,9,Alabama,1,10_19,22
Influenza,9,Alabama,1,10_19,3
Other pharyngitis,9,Alabama,1,10_19,283
Other/None,9,Alabama,1,10_19,7736
Otitis media,9,Alabama,1,10_19,52
SSTIs,9,Alabama,1,10_19,174
UTIs,9,Alabama,1,10_19,7
Viral pneumonia,9,Alabama,1,10_19,2
Acute sinusitis,10,Alabama,1,10_19,237
Bacterial pneumonia,10,Alabama,1,10_19,22
GI infections,10,Alabama,1,10_19,28
Influenza,10,Alabama,1,10_19,8
Other pharyngitis,10,Alabama,1,10_19,293
Other/None,10,Alabama,1,10_19,8175
Otitis media,10,Alabama,1,10_19,28
SSTIs,10,Alabama,1,10_19,128
Strep pharyngitis,10,Alabama,1,10_19,59
UTIs,10,Alabama,1,10_19,6
Viral pneumonia,10,Alabama,1,10_19,2
Acute sinusitis,11,Alabama,1,10_19,267
Bacterial pneumonia,11,Alabama,1,10_19,27
GI infections,11,Alabama,1,10_19,27
Influenza,11,Alabama,1,10_19,11
Other pharyngitis,11,Alabama,1,10_19,332
Other/None,11,Alabama,1,10_19,6834
Otitis media,11,Alabama,1,10_19,54
SSTIs,11,Alabama,1,10_19,87
Strep pharyngitis,11,Alabama,1,10_19,63
UTIs,11,Alabama,1,10_19,12
Viral pneumonia,11,Alabama,1,10_19,2
Acute sinusitis,12,Alabama,1,10_19,240
Bacterial pneumonia,12,Alabama,1,10_19,30
GI infections,12,Alabama,1,10_19,12
Influenza,12,Alabama,1,10_19,14
Other pharyngitis,12,Alabama,1,10_19,274
Other/None,12,Alabama,1,10_19,6488
Otitis media,12,Alabama,1,10_19,54
SSTIs,12,Alabama,1,10_19,83
Strep pharyngitis,12,Alabama,1,10_19,53
UTIs,12,Alabama,1,10_19,9
Acute sinusitis,1,Alabama,2,10_19,376
Bacterial pneumonia,1,Alabama,2,10_19,18
Influenza,1,Alabama,2,10_19,194
Other pharyngitis,1,Alabama,2,10_19,553
Other/None,1,Alabama,2,10_19,7979
Otitis media,1,Alabama,2,10_19,92
SSTIs,1,Alabama,2,10_19,144
Strep pharyngitis,1,Alabama,2,10_19,1
UTIs,1,Alabama,2,10_19,118
Acute sinusitis,2,Alabama,2,10_19,518
Bacterial pneumonia,2,Alabama,2,10_19,14
Influenza,2,Alabama,2,10_19,268
Other pharyngitis,2,Alabama,2,10_19,693
Other/None,2,Alabama,2,10_19,7632
Otitis media,2,Alabama,2,10_19,88
SSTIs,2,Alabama,2,10_19,126
UTIs,2,Alabama,2,10_19,90
Viral pneumonia,2,Alabama,2,10_19,1
Acute sinusitis,3,Alabama,2,10_19,282
Bacterial pneumonia,3,Alabama,2,10_19,3
Influenza,3,Alabama,2,10_19,121
Other pharyngitis,3,Alabama,2,10_19,431
Other/None,3,Alabama,2,10_19,8189
Otitis media,3,Alabama,2,10_19,77
SSTIs,3,Alabama,2,10_19,138
UTIs,3,Alabama,2,10_19,108
Acute sinusitis,4,Alabama,2,10_19,346
Bacterial pneumonia,4,Alabama,2,10_19,18
Influenza,4,Alabama,2,10_19,12
Other pharyngitis,4,Alabama,2,10_19,403
Other/None,4,Alabama,2,10_19,8296
Otitis media,4,Alabama,2,10_19,89
SSTIs,4,Alabama,2,10_19,176
UTIs,4,Alabama,2,10_19,133
Acute sinusitis,5,Alabama,2,10_19,223
Bacterial pneumonia,5,Alabama,2,10_19,6
Influenza,5,Alabama,2,10_19,3
Other pharyngitis,5,Alabama,2,10_19,355
Other/None,5,Alabama,2,10_19,7234
Otitis media,5,Alabama,2,10_19,67
SSTIs,5,Alabama,2,10_19,151
UTIs,5,Alabama,2,10_19,107
Acute sinusitis,6,Alabama,2,10_19,102
Bacterial pneumonia,6,Alabama,2,10_19,3
Influenza,6,Alabama,2,10_19,1
Other pharyngitis,6,Alabama,2,10_19,208
Other/None,6,Alabama,2,10_19,8088
Otitis media,6,Alabama,2,10_19,53
SSTIs,6,Alabama,2,10_19,165
Strep pharyngitis,6,Alabama,2,10_19,1
UTIs,6,Alabama,2,10_19,129
Acute sinusitis,7,Alabama,2,10_19,109
Bacterial pneumonia,7,Alabama,2,10_19,6
Other pharyngitis,7,Alabama,2,10_19,200
Other/None,7,Alabama,2,10_19,8996
Otitis media,7,Alabama,2,10_19,58
SSTIs,7,Alabama,2,10_19,202
Strep pharyngitis,7,Alabama,2,10_19,4
UTIs,7,Alabama,2,10_19,157
Acute sinusitis,8,Alabama,2,10_19,256
Bacterial pneumonia,8,Alabama,2,10_19,16
Influenza,8,Alabama,2,10_19,2
Other pharyngitis,8,Alabama,2,10_19,362
Other/None,8,Alabama,2,10_19,8764
Otitis media,8,Alabama,2,10_19,64
SSTIs,8,Alabama,2,10_19,196
Strep pharyngitis,8,Alabama,2,10_19,2
UTIs,8,Alabama,2,10_19,126
Acute sinusitis,9,Alabama,2,10_19,333
Bacterial pneumonia,9,Alabama,2,10_19,15
Influenza,9,Alabama,2,10_19,3
Other pharyngitis,9,Alabama,2,10_19,406
Other/None,9,Alabama,2,10_19,8822
Otitis media,9,Alabama,2,10_19,60
SSTIs,9,Alabama,2,10_19,179
UTIs,9,Alabama,2,10_19,159
Acute sinusitis,10,Alabama,2,10_19,293
Bacterial pneumonia,10,Alabama,2,10_19,15
GI infections,10,Alabama,2,10_19,28
Influenza,10,Alabama,2,10_19,9
Other pharyngitis,10,Alabama,2,10_19,366
Other/None,10,Alabama,2,10_19,9264
Otitis media,10,Alabama,2,10_19,51
SSTIs,10,Alabama,2,10_19,91
Strep pharyngitis,10,Alabama,2,10_19,64
UTIs,10,Alabama,2,10_19,151
Acute sinusitis,11,Alabama,2,10_19,327
Bacterial pneumonia,11,Alabama,2,10_19,25
GI infections,11,Alabama,2,10_19,23
Influenza,11,Alabama,2,10_19,11
Other pharyngitis,11,Alabama,2,10_19,439
Other/None,11,Alabama,2,10_19,8121
Otitis media,11,Alabama,2,10_19,74
SSTIs,11,Alabama,2,10_19,86
