COND2,MONTH,STATE,SEX,AGEGRP,NVISITS
Other/None,1,Alabama,1,05_09,4222
Otitis media,1,Alabama,1,05_09,28
SSTIs,1,Alabama,1,05_09,2
UTIs,1,Alabama,1,05_09,1
Acute sinusitis,2,Alabama,1,05_09,33
Bacterial pneumonia,2,Alabama,1,05_09,5
Influenza,2,Alabama,1,05_09,10
Other pharyngitis,2,Alabama,1,05_09,53
Other/None,2,Alabama,1,05_09,4151
Otitis media,2,Alabama,1,05_09,28
SSTIs,2,Alabama,1,05_09,2
Viral pneumonia,2,Alabama,1,05_09,1
Acute sinusitis,3,Alabama,1,05_09,29
Bacterial pneumonia,3,Alabama,1,05_09,3
Influenza,3,Alabama,1,05_09,17
Other pharyngitis,3,Alabama,1,05_09,60
Other/None,3,Alabama,1,05_09,4168
Otitis media,3,Alabama,1,05_09,25
SSTIs,3,Alabama,1,05_09,2
UTIs,3,Alabama,1,05_09,2
Acute sinusitis,4,Alabama,1,05_09,28
Bacterial pneumonia,4,Alabama,1,05_09,1
Influenza,4,Alabama,1,05_09,3
Other pharyngitis,4,Alabama,1,05_09,40
Other/None,4,Alabama,1,05_09,4076
Otitis media,4,Alabama,1,05_09,19
SSTIs,4,Alabama,1,05_09,5
UTIs,4,Alabama,1,05_09,1
Acute sinusitis,5,Alabama,1,05_09,18
Bacterial pneumonia,5,Alabama,1,05_09,4
Influenza,5,Alabama,1,05_09,1
Other pharyngitis,5,Alabama,1,05_09,25
Other/None,5,Alabama,1,05_09,3647
Otitis media,5,Alabama,1,05_09,21
SSTIs,5,Alabama,1,05_09,7
UTIs,5,Alabama,1,05_09,1
Acute sinusitis,6,Alabama,1,05_09,3
Other pharyngitis,6,Alabama,1,05_09,15
Other/None,6,Alabama,1,05_09,2897
Otitis media,6,Alabama,1,05_09,10
SSTIs,6,Alabama,1,05_09,2
Acute sinusitis,7,Alabama,1,05_09,5
Bacterial pneumonia,7,Alabama,1,05_09,1
Other pharyngitis,7,Alabama,1,05_09,13
Other/None,7,Alabama,1,05_09,3261
Otitis media,7,Alabama,1,05_09,12
SSTIs,7,Alabama,1,05_09,6
UTIs,7,Alabama,1,05_09,1
Acute sinusitis,8,Alabama,1,05_09,11
Bacterial pneumonia,8,Alabama,1,05_09,1
Other pharyngitis,8,Alabama,1,05_09,26
Other/None,8,Alabama,1,05_09,3901
Otitis media,8,Alabama,1,05_09,13
SSTIs,8,Alabama,1,05_09,12
Acute sinusitis,9,Alabama,1,05_09,24
Bacterial pneumonia,9,Alabama,1,05_09,3
Other pharyngitis,9,Alabama,1,05_09,36
Other/None,9,Alabama,1,05_09,4383
Otitis media,9,Alabama,1,05_09,12
SSTIs,9,Alabama,1,05_09,8
UTIs,9,Alabama,1,05_09,1
Acute sinusitis,10,Alabama,1,05_09,33
Bacterial pneumonia,10,Alabama,1,05_09,2
Other pharyngitis,10,Alabama,1,05_09,55
Other/None,10,Alabama,1,05_09,5049
Otitis media,10,Alabama,1,05_09,17
SSTIs,10,Alabama,1,05_09,4
UTIs,10,Alabama,1,05_09,1
Acute sinusitis,11,Alabama,1,05_09,33
Bacterial pneumonia,11,Alabama,1,05_09,3
Influenza,11,Alabama,1,05_09,3
Other pharyngitis,11,Alabama,1,05_09,50
Other/None,11,Alabama,1,05_09,4067
Otitis media,11,Alabama,1,05_09,20
SSTIs,11,Alabama,1,05_09,3
Acute sinusitis,12,Alabama,1,05_09,22
Bacterial pneumonia,12,Alabama,1,05_09,6
Influenza,12,Alabama,1,05_09,22
Other pharyngitis,12,Alabama,1,05_09,52
Other/None,12,Alabama,1,05_09,3987
Otitis media,12,Alabama,1,05_09,21
SSTIs,12,Alabama,1,05_09,2
UTIs,12,Alabama,1,05_09,1
Acute sinusitis,1,Alabama,2,05_09,20
Bacterial pneumonia,1,Alabama,2,05_09,3
Influenza,1,Alabama,2,05_09,6
Other pharyngitis,1,Alabama,2,05_09,51
Other/None,1,Alabama,2,05_09,3938
Otitis media,1,Alabama,2,05_09,20
SSTIs,1,Alabama,2,05_09,5
UTIs,1,Alabama,2,05_09,6
Acute sinusitis,2,Alabama,2,05_09,20
Bacterial pneumonia,2,Alabama,2,05_09,2
Influenza,2,Alabama,2,05_09,9
Other pharyngitis,2,Alabama,2,05_09,68
Other/None,2,Alabama,2,05_09,3804
Otitis media,2,Alabama,2,05_09,31
SSTIs,2,Alabama,2,05_09,5
UTIs,2,Alabama,2,05_09,4
Acute sinusitis,3,Alabama,2,05_09,27
Bacterial pneumonia,3,Alabama,2,05_09,3
Influenza,3,Alabama,2,05_09,8
Other pharyngitis,3,Alabama,2,05_09,57
Other/None,3,Alabama,2,05_09,3784
Otitis media,3,Alabama,2,05_09,36
SSTIs,3,Alabama,2,05_09,6
UTIs,3,Alabama,2,05_09,4
Acute sinusitis,4,Alabama,2,05_09,17
Bacterial pneumonia,4,Alabama,2,05_09,3
Influenza,4,Alabama,2,05_09,3
Other pharyngitis,4,Alabama,2,05_09,37
Other/None,4,Alabama,2,05_09,3590
Otitis media,4,Alabama,2,05_09,16
SSTIs,4,Alabama,2,05_09,2
UTIs,4,Alabama,2,05_09,5
Acute sinusitis,5,Alabama,2,05_09,20
Bacterial pneumonia,5,Alabama,2,05_09,1
Influenza,5,Alabama,2,05_09,2
Other pharyngitis,5,Alabama,2,05_09,31
Other/None,5,Alabama,2,05_09,3095
Otitis media,5,Alabama,2,05_09,21
SSTIs,5,Alabama,2,05_09,3
UTIs,5,Alabama,2,05_09,2
Acute sinusitis,6,Alabama,2,05_09,6
Other pharyngitis,6,Alabama,2,05_09,15
Other/None,6,Alabama,2,05_09,2502
Otitis media,6,Alabama,2,05_09,10
SSTIs,6,Alabama,2,05_09,5
UTIs,6,Alabama,2,05_09,2
Acute sinusitis,7,Alabama,2,05_09,7
Bacterial pneumonia,7,Alabama,2,05_09,1
Other pharyngitis,7,Alabama,2,05_09,11
Other/None,7,Alabama,2,05_09,2727
Otitis media,7,Alabama,2,05_09,13
SSTIs,7,Alabama,2,05_09,3
UTIs,7,Alabama,2,05_09,4
Acute sinusitis,8,Alabama,2,05_09,17
Other pharyngitis,8,Alabama,2,05_09,24
Other/None,8,Alabama,2,05_09,3375
Otitis media,8,Alabama,2,05_09,15
SSTIs,8,Alabama,2,05_09,5
UTIs,8,Alabama,2,05_09,4
Acute sinusitis,9,Alabama,2,05_09,15
Bacterial pneumonia,9,Alabama,2,05_09,3
Influenza,9,Alabama,2,05_09,2
Other pharyngitis,9,Alabama,2,05_09,44
Other/None,9,Alabama,2,05_09,3680
Otitis media,9,Alabama,2,05_09,9
SSTIs,9,Alabama,2,05_09,10
UTIs,9,Alabama,2,05_09,5
Viral pneumonia,9,Alabama,2,05_09,1
Acute sinusitis,10,Alabama,2,05_09,20
Bacterial pneumonia,10,Alabama,2,05_09,4
Influenza,10,Alabama,2,05_09,5
Other pharyngitis,10,Alabama,2,05_09,39
Other/None,10,Alabama,2,05_09,4412
Otitis media,10,Alabama,2,05_09,14
SSTIs,10,Alabama,2,05_09,6
UTIs,10,Alabama,2,05_09,3
Acute sinusitis,11,Alabama,2,05_09,21
Bacterial pneumonia,11,Alabama,2,05_09,4
Influenza,11,Alabama,2,05_09,6
Other pharyngitis,11,Alabama,2,05_09,53
Other/None,11,Alabama,2,05_09,3714
Otitis media,11,Alabama,2,05_09,22
SSTIs,11,Alabama,2,05_09,5
UTIs,11,Alabama,2,05_09,6
Acute sinusitis,12,Alabama,2,05_09,22
Bacterial pneumonia,12,Alabama,2,05_09,3
Influenza,12,Alabama,2,05_09,17
Other pharyngitis,12,Alabama,2,05_09,58
Other/None,12,Alabama,2,05_09,3716
Otitis media,12,Alabama,2,05_09,21
SSTIs,12,Alabama,2,05_09,6
UTIs,12,Alabama,2,05_09,3
Acute sinusitis,1,Alabama,1,10_19,57
Bacterial pneumonia,1,Alabama,1,10_19,1
Influenza,1,Alabama,1,10_19,26
Other pharyngitis,1,Alabama,1,10_19,85
Other/None,1,Alabama,1,10_19,10186
Otitis media,1,Alabama,1,10_19,27
SSTIs,1,Alabama,1,10_19,13
UTIs,1,Alabama,1,10_19,3
Acute sinusitis,2,Alabama,1,10_19,58
Bacterial pneumonia,2,Alabama,1,10_19,2
Influenza,2,Alabama,1,10_19,12
Other pharyngitis,2,Alabama,1,10_19,83
Other/None,2,Alabama,1,10_19,9659
Otitis media,2,Alabama,1,10_19,25
SSTIs,2,Alabama,1,10_19,11
UTIs,2,Alabama,1,10_19,3
Acute sinusitis,3,Alabama,1,10_19,46
Bacterial pneumonia,3,Alabama,1,10_19,2
Influenza,3,Alabama,1,10_19,14
Other pharyngitis,3,Alabama,1,10_19,63
Other/None,3,Alabama,1,10_19,9155
Otitis media,3,Alabama,1,10_19,17
SSTIs,3,Alabama,1,10_19,8
UTIs,3,Alabama,1,10_19,1
Acute sinusitis,4,Alabama,1,10_19,32
Bacterial pneumonia,4,Alabama,1,10_19,3
Influenza,4,Alabama,1,10_19,2
Other pharyngitis,4,Alabama,1,10_19,55
Other/None,4,Alabama,1,10_19,9500
Otitis media,4,Alabama,1,10_19,15
SSTIs,4,Alabama,1,10_19,10
UTIs,4,Alabama,1,10_19,1
Acute sinusitis,5,Alabama,1,10_19,45
Bacterial pneumonia,5,Alabama,1,10_19,2
Influenza,5,Alabama,1,10_19,1
Other pharyngitis,5,Alabama,1,10_19,33
Other/None,5,Alabama,1,10_19,8911
Otitis media,5,Alabama,1,10_19,8
SSTIs,5,Alabama,1,10_19,15
Acute sinusitis,6,Alabama,1,10_19,23
Bacterial pneumonia,6,Alabama,1,10_19,3
Influenza,6,Alabama,1,10_19,2
Other pharyngitis,6,Alabama,1,10_19,14
Other/None,6,Alabama,1,10_19,7607
Otitis media,6,Alabama,1,10_19,16
SSTIs,6,Alabama,1,10_19,14
Acute sinusitis,7,Alabama,1,10_19,15
Bacterial pneumonia,7,Alabama,1,10_19,1
Other pharyngitis,7,Alabama,1,10_19,29
Other/None,7,Alabama,1,10_19,8480
Otitis media,7,Alabama,1,10_19,8
SSTIs,7,Alabama,1,10_19,16
UTIs,7,Alabama,1,10_19,2
Acute sinusitis,8,Alabama,1,10_19,38
Bacterial pneumonia,8,Alabama,1,10_19,4
Other pharyngitis,8,Alabama,1,10_19,34
Other/None,8,Alabama,1,10_19,10147
Otitis media,8,Alabama,1,10_19,10
SSTIs,8,Alabama,1,10_19,11
Acute sinusitis,9,Alabama,1,10_19,71
Bacterial pneumonia,9,Alabama,1,10_19,4
Influenza,9,Alabama,1,10_19,1
Other pharyngitis,9,Alabama,1,10_19,60
Other/None,9,Alabama,1,10_19,10152
Otitis media,9,Alabama,1,10_19,19
SSTIs,9,Alabama,1,10_19,8
UTIs,9,Alabama,1,10_19,1
Viral pneumonia,9,Alabama,1,10_19,1
Acute sinusitis,10,Alabama,1,10_19,39
Bacterial pneumonia,10,Alabama,1,10_19,2
Influenza,10,Alabama,1,10_19,1
Other pharyngitis,10,Alabama,1,10_19,55
Other/None,10,Alabama,1,10_19,11560
Otitis media,10,Alabama,1,10_19,17
SSTIs,10,Alabama,1,10_19,17
Acute sinusitis,11,Alabama,1,10_19,45
Bacterial pneumonia,11,Alabama,1,10_19,1
Influenza,11,Alabama,1,10_19,3
Other pharyngitis,11,Alabama,1,10_19,68
Other/None,11,Alabama,1,10_19,9289
Otitis media,11,Alabama,1,10_19,16
SSTIs,11,Alabama,1,10_19,6
UTIs,11,Alabama,1,10_19,2
Acute sinusitis,12,Alabama,1,10_19,39
Influenza,12,Alabama,1,10_19,15
Other pharyngitis,12,Alabama,1,10_19,67
Other/None,12,Alabama,1,10_19,8569
Otitis media,12,Alabama,1,10_19,17
SSTIs,12,Alabama,1,10_19,15
UTIs,12,Alabama,1,10_19,3
Acute sinusitis,1,Alabama,2,10_19,82
Bacterial pneumonia,1,Alabama,2,10_19,2
Influenza,1,Alabama,2,10_19,16
Other pharyngitis,1,Alabama,2,10_19,108
Other/None,1,Alabama,2,10_19,11658
Otitis media,1,Alabama,2,10_19,29
SSTIs,1,Alabama,2,10_19,21
UTIs,1,Alabama,2,10_19,13
Acute sinusitis,2,Alabama,2,10_19,88
Influenza,2,Alabama,2,10_19,15
Other pharyngitis,2,Alabama,2,10_19,124
Other/None,2,Alabama,2,10_19,11446
Otitis media,2,Alabama,2,10_19,32
SSTIs,2,Alabama,2,10_19,12
UTIs,2,Alabama,2,10_19,16
Viral pneumonia,2,Alabama,2,10_19,1
Acute sinusitis,3,Alabama,2,10_19,70
Bacterial pneumonia,3,Alabama,2,10_19,3
Influenza,3,Alabama,2,10_19,12
Other pharyngitis,3,Alabama,2,10_19,82
Other/None,3,Alabama,2,10_19,10994
Otitis media,3,Alabama,2,10_19,25
SSTIs,3,Alabama,2,10_19,14
UTIs,3,Alabama,2,10_19,15
Acute sinusitis,4,Alabama,2,10_19,49
Influenza,4,Alabama,2,10_19,3
Other pharyngitis,4,Alabama,2,10_19,61
Other/None,4,Alabama,2,10_19,11394
Otitis media,4,Alabama,2,10_19,20
SSTIs,4,Alabama,2,10_19,20
UTIs,4,Alabama,2,10_19,18
Acute sinusitis,5,Alabama,2,10_19,44
Bacterial pneumonia,5,Alabama,2,10_19,1
Influenza,5,Alabama,2,10_19,1
Other pharyngitis,5,Alabama,2,10_19,56
Other/None,5,Alabama,2,10_19,10296
Otitis media,5,Alabama,2,10_19,8
SSTIs,5,Alabama,2,10_19,18
UTIs,5,Alabama,2,10_19,14
Acute sinusitis,6,Alabama,2,10_19,17
Bacterial pneumonia,6,Alabama,2,10_19,1
Influenza,6,Alabama,2,10_19,2
Other pharyngitis,6,Alabama,2,10_19,31
Other/None,6,Alabama,2,10_19,9146
Otitis media,6,Alabama,2,10_19,10
SSTIs,6,Alabama,2,10_19,19
UTIs,6,Alabama,2,10_19,7
Acute sinusitis,7,Alabama,2,10_19,20
Other pharyngitis,7,Alabama,2,10_19,25
Other/None,7,Alabama,2,10_19,10549
Otitis media,7,Alabama,2,10_19,6
SSTIs,7,Alabama,2,10_19,19
UTIs,7,Alabama,2,10_19,10
Acute sinusitis,8,Alabama,2,10_19,33
Bacterial pneumonia,8,Alabama,2,10_19,2
Other pharyngitis,8,Alabama,2,10_19,42
Other/None,8,Alabama,2,10_19,11524
Otitis media,8,Alabama,2,10_19,10
SSTIs,8,Alabama,2,10_19,19
UTIs,8,Alabama,2,10_19,13
Acute sinusitis,9,Alabama,2,10_19,64
Bacterial pneumonia,9,Alabama,2,10_19,2
Influenza,9,Alabama,2,10_19,1
Other pharyngitis,9,Alabama,2,10_19,83
Other/None,9,Alabama,2,10_19,11408
Otitis media,9,Alabama,2,10_19,22
SSTIs,9,Alabama,2,10_19,17
UTIs,9,Alabama,2,10_19,14
Acute sinusitis,10,Alabama,2,10_19,48
Bacterial pneumonia,10,Alabama,2,10_19,4
Influenza,10,Alabama,2,10_19,6
Other pharyngitis,10,Alabama,2,10_19,87
Other/None,10,Alabama,2,10_19,12925
Otitis media,10,Alabama,2,10_19,12
SSTIs,10,Alabama,2,10_19,26
UTIs,10,Alabama,2,10_19,21
Acute sinusitis,11,Alabama,2,10_19,68
Influenza,11,Alabama,2,10_19,3
Other pharyngitis,11,Alabama,2,10_19,88
Other/None,11,Alabama,2,10_19,11028
Otitis media,11,Alabama,2,10_19,22
SSTIs,11,Alabama,2,10_19,22
UTIs,11,Alabama,2,10_19,12
Acute sinusitis,12,Alabama,2,10_19,62
Influenza,12,Alabama,2,10_19,15
Other pharyngitis,12,Alabama,2,10_19,98
Other/None,12,Alabama,2,10_19,10688
Otitis media,12,Alabama,2,10_19,22
SSTIs,12,Alabama,2,10_19,20
UTIs,12,Alabama,2,10_19,20
Acute sinusitis,1,Alabama,1,20_29,61
Bacterial pneumonia,1,Alabama,1,20_29,2
Influenza,1,Alabama,1,20_29,5
Other pharyngitis,1,Alabama,1,20_29,41
Other/None,1,Alabama,1,20_29,7047
Otitis media,1,Alabama,1,20_29,6
SSTIs,1,Alabama,1,20_29,15
UTIs,1,Alabama,1,20_29,3
Acute sinusitis,2,Alabama,1,20_29,38
Bacterial pneumonia,2,Alabama,1,20_29,1
Influenza,2,Alabama,1,20_29,2
Other pharyngitis,2,Alabama,1,20_29,42
Other/None,2,Alabama,1,20_29,6448
Otitis media,2,Alabama,1,20_29,5
SSTIs,2,Alabama,1,20_29,12
UTIs,2,Alabama,1,20_29,2
Acute sinusitis,3,Alabama,1,20_29,30
Influenza,3,Alabama,1,20_29,2
Other pharyngitis,3,Alabama,1,20_29,29
Other/None,3,Alabama,1,20_29,6693
Otitis media,3,Alabama,1,20_29,11
SSTIs,3,Alabama,1,20_29,15
UTIs,3,Alabama,1,20_29,2
Acute sinusitis,4,Alabama,1,20_29,38
Bacterial pneumonia,4,Alabama,1,20_29,1
Influenza,4,Alabama,1,20_29,1
Other pharyngitis,4,Alabama,1,20_29,34
Other/None,4,Alabama,1,20_29,7008
Otitis media,4,Alabama,1,20_29,4
SSTIs,4,Alabama,1,20_29,12
Acute sinusitis,5,Alabama,1,20_29,33
Other pharyngitis,5,Alabama,1,20_29,28
Other/None,5,Alabama,1,20_29,6937
Otitis media,5,Alabama,1,20_29,4
SSTIs,5,Alabama,1,20_29,10
UTIs,5,Alabama,1,20_29,1
Acute sinusitis,6,Alabama,1,20_29,30
Bacterial pneumonia,6,Alabama,1,20_29,1
Other pharyngitis,6,Alabama,1,20_29,19
Other/None,6,Alabama,1,20_29,6277
Otitis media,6,Alabama,1,20_29,4
SSTIs,6,Alabama,1,20_29,15
UTIs,6,Alabama,1,20_29,5
Acute sinusitis,7,Alabama,1,20_29,15
Bacterial pneumonia,7,Alabama,1,20_29,2
Other pharyngitis,7,Alabama,1,20_29,23
Other/None,7,Alabama,1,20_29,6820
Otitis media,7,Alabama,1,20_29,5
SSTIs,7,Alabama,1,20_29,25
Strep pharyngitis,7,Alabama,1,20_29,1
UTIs,7,Alabama,1,20_29,3
Acute sinusitis,8,Alabama,1,20_29,19
Influenza,8,Alabama,1,20_29,1
Other pharyngitis,8,Alabama,1,20_29,32
Other/None,8,Alabama,1,20_29,7041
Otitis media,8,Alabama,1,20_29,2
SSTIs,8,Alabama,1,20_29,24
Strep pharyngitis,8,Alabama,1,20_29,1
UTIs,8,Alabama,1,20_29,2
Acute sinusitis,9,Alabama,1,20_29,29
Influenza,9,Alabama,1,20_29,2
Other pharyngitis,9,Alabama,1,20_29,28
Other/None,9,Alabama,1,20_29,6626
Otitis media,9,Alabama,1,20_29,8
SSTIs,9,Alabama,1,20_29,26
UTIs,9,Alabama,1,20_29,5
Acute sinusitis,10,Alabama,1,20_29,38
Bacterial pneumonia,10,Alabama,1,20_29,1
Other pharyngitis,10,Alabama,1,20_29,35
Other/None,10,Alabama,1,20_29,6974
Otitis media,10,Alabama,1,20_29,8
SSTIs,10,Alabama,1,20_29,22
UTIs,10,Alabama,1,20_29,3
Acute sinusitis,11,Alabama,1,20_29,43
Influenza,11,Alabama,1,20_29,2
Other pharyngitis,11,Alabama,1,20_29,28
Other/None,11,Alabama,1,20_29,6263
Otitis media,11,Alabama,1,20_29,9
SSTIs,11,Alabama,1,20_29,12
UTIs,11,Alabama,1,20_29,4
Acute sinusitis,12,Alabama,1,20_29,48
Bacterial pneumonia,12,Alabama,1,20_29,2
Influenza,12,Alabama,1,20_29,18
Other pharyngitis,12,Alabama,1,20_29,66
Other/None,12,Alabama,1,20_29,6822
Otitis media,12,Alabama,1,20_29,10
SSTIs,12,Alabama,1,20_29,16
UTIs,12,Alabama,1,20_29,4
Acute sinusitis,1,Alabama,2,20_29,84
Bacterial pneumonia,1,Alabama,2,20_29,1
Influenza,1,Alabama,2,20_29,9
Other pharyngitis,1,Alabama,2,20_29,54
Other/None,1,Alabama,2,20_29,14160
Otitis media,1,Alabama,2,20_29,12
SSTIs,1,Alabama,2,20_29,25
Strep pharyngitis,1,Alabama,2,20_29,4
UTIs,1,Alabama,2,20_29,26
