COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
Strep pharyngitis,9,Alabama,1,05_09,102
UTIs,9,Alabama,1,05_09,4
Acute sinusitis,10,Alabama,1,05_09,91
Bacterial pneumonia,10,Alabama,1,05_09,11
GI infections,10,Alabama,1,05_09,8
Influenza,10,Alabama,1,05_09,10
Other pharyngitis,10,Alabama,1,05_09,223
Other/None,10,Alabama,1,05_09,4087
Otitis media,10,Alabama,1,05_09,79
SSTIs,10,Alabama,1,05_09,45
Strep pharyngitis,10,Alabama,1,05_09,115
UTIs,10,Alabama,1,05_09,5
Acute sinusitis,11,Alabama,1,05_09,95
Bacterial pneumonia,11,Alabama,1,05_09,12
GI infections,11,Alabama,1,05_09,16
Influenza,11,Alabama,1,05_09,10
Other pharyngitis,11,Alabama,1,05_09,209
Other/None,11,Alabama,1,05_09,3082
Otitis media,11,Alabama,1,05_09,97
SSTIs,11,Alabama,1,05_09,40
Strep pharyngitis,11,Alabama,1,05_09,129
UTIs,11,Alabama,1,05_09,1
Acute sinusitis,12,Alabama,1,05_09,100
Bacterial pneumonia,12,Alabama,1,05_09,23
GI infections,12,Alabama,1,05_09,14
Influenza,12,Alabama,1,05_09,95
Other pharyngitis,12,Alabama,1,05_09,188
Other/None,12,Alabama,1,05_09,2421
Otitis media,12,Alabama,1,05_09,91
SSTIs,12,Alabama,1,05_09,30
Strep pharyngitis,12,Alabama,1,05_09,156
UTIs,12,Alabama,1,05_09,2
Viral pneumonia,12,Alabama,1,05_09,1
Acute sinusitis,1,Alabama,2,05_09,76
Bacterial pneumonia,1,Alabama,2,05_09,15
GI infections,1,Alabama,2,05_09,12
Influenza,1,Alabama,2,05_09,417
Other pharyngitis,1,Alabama,2,05_09,299
Other/None,1,Alabama,2,05_09,2337
Otitis media,1,Alabama,2,05_09,84
SSTIs,1,Alabama,2,05_09,38
Strep pharyngitis,1,Alabama,2,05_09,148
UTIs,1,Alabama,2,05_09,40
Viral pneumonia,1,Alabama,2,05_09,2
Acute sinusitis,2,Alabama,2,05_09,82
Bacterial pneumonia,2,Alabama,2,05_09,13
GI infections,2,Alabama,2,05_09,20
Influenza,2,Alabama,2,05_09,314
Other pharyngitis,2,Alabama,2,05_09,338
Other/None,2,Alabama,2,05_09,2333
Otitis media,2,Alabama,2,05_09,90
SSTIs,2,Alabama,2,05_09,24
Strep pharyngitis,2,Alabama,2,05_09,157
UTIs,2,Alabama,2,05_09,40
Viral pneumonia,2,Alabama,2,05_09,2
Acute sinusitis,3,Alabama,2,05_09,90
Bacterial pneumonia,3,Alabama,2,05_09,14
GI infections,3,Alabama,2,05_09,14
Influenza,3,Alabama,2,05_09,39
Other pharyngitis,3,Alabama,2,05_09,174
Other/None,3,Alabama,2,05_09,2283
Otitis media,3,Alabama,2,05_09,91
SSTIs,3,Alabama,2,05_09,26
Strep pharyngitis,3,Alabama,2,05_09,122
UTIs,3,Alabama,2,05_09,41
Viral pneumonia,3,Alabama,2,05_09,2
Acute sinusitis,4,Alabama,2,05_09,69
Bacterial pneumonia,4,Alabama,2,05_09,16
GI infections,4,Alabama,2,05_09,18
Influenza,4,Alabama,2,05_09,21
Other pharyngitis,4,Alabama,2,05_09,152
Other/None,4,Alabama,2,05_09,2219
Otitis media,4,Alabama,2,05_09,72
SSTIs,4,Alabama,2,05_09,37
Strep pharyngitis,4,Alabama,2,05_09,108
UTIs,4,Alabama,2,05_09,52
Acute sinusitis,5,Alabama,2,05_09,43
Bacterial pneumonia,5,Alabama,2,05_09,17
GI infections,5,Alabama,2,05_09,9
Influenza,5,Alabama,2,05_09,3
Other pharyngitis,5,Alabama,2,05_09,144
Other/None,5,Alabama,2,05_09,2290
Otitis media,5,Alabama,2,05_09,62
SSTIs,5,Alabama,2,05_09,28
Strep pharyngitis,5,Alabama,2,05_09,99
UTIs,5,Alabama,2,05_09,48
Acute sinusitis,6,Alabama,2,05_09,26
Bacterial pneumonia,6,Alabama,2,05_09,2
GI infections,6,Alabama,2,05_09,3
Influenza,6,Alabama,2,05_09,3
Other pharyngitis,6,Alabama,2,05_09,87
Other/None,6,Alabama,2,05_09,2045
Otitis media,6,Alabama,2,05_09,68
SSTIs,6,Alabama,2,05_09,45
Strep pharyngitis,6,Alabama,2,05_09,49
UTIs,6,Alabama,2,05_09,24
Acute sinusitis,7,Alabama,2,05_09,28
Bacterial pneumonia,7,Alabama,2,05_09,12
GI infections,7,Alabama,2,05_09,3
Influenza,7,Alabama,2,05_09,1
Other pharyngitis,7,Alabama,2,05_09,84
Other/None,7,Alabama,2,05_09,2268
Otitis media,7,Alabama,2,05_09,56
SSTIs,7,Alabama,2,05_09,66
Strep pharyngitis,7,Alabama,2,05_09,33
UTIs,7,Alabama,2,05_09,47
Viral pneumonia,7,Alabama,2,05_09,1
Acute sinusitis,8,Alabama,2,05_09,68
Bacterial pneumonia,8,Alabama,2,05_09,19
GI infections,8,Alabama,2,05_09,7
Influenza,8,Alabama,2,05_09,4
Other pharyngitis,8,Alabama,2,05_09,209
Other/None,8,Alabama,2,05_09,2362
Otitis media,8,Alabama,2,05_09,80
SSTIs,8,Alabama,2,05_09,62
Strep pharyngitis,8,Alabama,2,05_09,75
UTIs,8,Alabama,2,05_09,60
Acute sinusitis,9,Alabama,2,05_09,57
Bacterial pneumonia,9,Alabama,2,05_09,8
GI infections,9,Alabama,2,05_09,27
Influenza,9,Alabama,2,05_09,12
Other pharyngitis,9,Alabama,2,05_09,180
Other/None,9,Alabama,2,05_09,2522
Otitis media,9,Alabama,2,05_09,66
SSTIs,9,Alabama,2,05_09,50
Strep pharyngitis,9,Alabama,2,05_09,104
UTIs,9,Alabama,2,05_09,36
Acute sinusitis,10,Alabama,2,05_09,75
Bacterial pneumonia,10,Alabama,2,05_09,15
GI infections,10,Alabama,2,05_09,10
Influenza,10,Alabama,2,05_09,7
Other pharyngitis,10,Alabama,2,05_09,247
Other/None,10,Alabama,2,05_09,3298
Otitis media,10,Alabama,2,05_09,52
SSTIs,10,Alabama,2,05_09,54
Strep pharyngitis,10,Alabama,2,05_09,110
UTIs,10,Alabama,2,05_09,27
Acute sinusitis,11,Alabama,2,05_09,87
Bacterial pneumonia,11,Alabama,2,05_09,14
GI infections,11,Alabama,2,05_09,18
Influenza,11,Alabama,2,05_09,11
Other pharyngitis,11,Alabama,2,05_09,250
Other/None,11,Alabama,2,05_09,2556
Otitis media,11,Alabama,2,05_09,102
SSTIs,11,Alabama,2,05_09,34
Strep pharyngitis,11,Alabama,2,05_09,122
UTIs,11,Alabama,2,05_09,28
Acute sinusitis,12,Alabama,2,05_09,86
Bacterial pneumonia,12,Alabama,2,05_09,18
GI infections,12,Alabama,2,05_09,12
Influenza,12,Alabama,2,05_09,89
Other pharyngitis,12,Alabama,2,05_09,226
Other/None,12,Alabama,2,05_09,2090
Otitis media,12,Alabama,2,05_09,80
SSTIs,12,Alabama,2,05_09,25
Strep pharyngitis,12,Alabama,2,05_09,143
UTIs,12,Alabama,2,05_09,50
Viral pneumonia,12,Alabama,2,05_09,3
Acute sinusitis,1,Alabama,1,10_19,308
Bacterial pneumonia,1,Alabama,1,10_19,8
GI infections,1,Alabama,1,10_19,30
Influenza,1,Alabama,1,10_19,728
Other pharyngitis,1,Alabama,1,10_19,501
Other/None,1,Alabama,1,10_19,6860
Otitis media,1,Alabama,1,10_19,65
SSTIs,1,Alabama,1,10_19,68
Strep pharyngitis,1,Alabama,1,10_19,139
UTIs,1,Alabama,1,10_19,11
Viral pneumonia,1,Alabama,1,10_19,2
Acute sinusitis,2,Alabama,1,10_19,301
Bacterial pneumonia,2,Alabama,1,10_19,21
GI infections,2,Alabama,1,10_19,30
Influenza,2,Alabama,1,10_19,499
Other pharyngitis,2,Alabama,1,10_19,581
Other/None,2,Alabama,1,10_19,6784
Otitis media,2,Alabama,1,10_19,42
SSTIs,2,Alabama,1,10_19,60
Strep pharyngitis,2,Alabama,1,10_19,132
UTIs,2,Alabama,1,10_19,8
Viral pneumonia,2,Alabama,1,10_19,1
Acute sinusitis,3,Alabama,1,10_19,271
Bacterial pneumonia,3,Alabama,1,10_19,13
GI infections,3,Alabama,1,10_19,24
Influenza,3,Alabama,1,10_19,46
Other pharyngitis,3,Alabama,1,10_19,314
Other/None,3,Alabama,1,10_19,6589
Otitis media,3,Alabama,1,10_19,71
SSTIs,3,Alabama,1,10_19,71
Strep pharyngitis,3,Alabama,1,10_19,84
UTIs,3,Alabama,1,10_19,14
Acute sinusitis,4,Alabama,1,10_19,266
Bacterial pneumonia,4,Alabama,1,10_19,6
GI infections,4,Alabama,1,10_19,30
Influenza,4,Alabama,1,10_19,27
Other pharyngitis,4,Alabama,1,10_19,305
Other/None,4,Alabama,1,10_19,6605
Otitis media,4,Alabama,1,10_19,57
SSTIs,4,Alabama,1,10_19,72
Strep pharyngitis,4,Alabama,1,10_19,61
UTIs,4,Alabama,1,10_19,14
Viral pneumonia,4,Alabama,1,10_19,1
Acute sinusitis,5,Alabama,1,10_19,177
Bacterial pneumonia,5,Alabama,1,10_19,13
Fungal pneumonia,5,Alabama,1,10_19,1
GI infections,5,Alabama,1,10_19,22
Influenza,5,Alabama,1,10_19,11
Other pharyngitis,5,Alabama,1,10_19,206
Other/None,5,Alabama,1,10_19,6715
Otitis media,5,Alabama,1,10_19,45
SSTIs,5,Alabama,1,10_19,86
Strep pharyngitis,5,Alabama,1,10_19,49
UTIs,5,Alabama,1,10_19,2
Acute sinusitis,6,Alabama,1,10_19,74
Bacterial pneumonia,6,Alabama,1,10_19,6
GI infections,6,Alabama,1,10_19,7
Influenza,6,Alabama,1,10_19,1
Other pharyngitis,6,Alabama,1,10_19,98
Other/None,6,Alabama,1,10_19,6137
Otitis media,6,Alabama,1,10_19,38
SSTIs,6,Alabama,1,10_19,78
Strep pharyngitis,6,Alabama,1,10_19,36
UTIs,6,Alabama,1,10_19,8
Acute sinusitis,7,Alabama,1,10_19,69
Bacterial pneumonia,7,Alabama,1,10_19,2
GI infections,7,Alabama,1,10_19,11
Influenza,7,Alabama,1,10_19,1
Other pharyngitis,7,Alabama,1,10_19,96
Other/None,7,Alabama,1,10_19,6816
Otitis media,7,Alabama,1,10_19,52
SSTIs,7,Alabama,1,10_19,97
Strep pharyngitis,7,Alabama,1,10_19,25
UTIs,7,Alabama,1,10_19,8
Acute sinusitis,8,Alabama,1,10_19,265
Bacterial pneumonia,8,Alabama,1,10_19,4
GI infections,8,Alabama,1,10_19,13
Influenza,8,Alabama,1,10_19,13
Other pharyngitis,8,Alabama,1,10_19,346
Other/None,8,Alabama,1,10_19,7797
Otitis media,8,Alabama,1,10_19,54
SSTIs,8,Alabama,1,10_19,124
Strep pharyngitis,8,Alabama,1,10_19,62
UTIs,8,Alabama,1,10_19,20
Acute sinusitis,9,Alabama,1,10_19,225
Bacterial pneumonia,9,Alabama,1,10_19,7
GI infections,9,Alabama,1,10_19,20
Influenza,9,Alabama,1,10_19,16
Other pharyngitis,9,Alabama,1,10_19,274
Other/None,9,Alabama,1,10_19,7270
Otitis media,9,Alabama,1,10_19,62
SSTIs,9,Alabama,1,10_19,112
Strep pharyngitis,9,Alabama,1,10_19,74
UTIs,9,Alabama,1,10_19,17
Viral pneumonia,9,Alabama,1,10_19,1
Acute sinusitis,10,Alabama,1,10_19,235
Bacterial pneumonia,10,Alabama,1,10_19,15
GI infections,10,Alabama,1,10_19,25
Influenza,10,Alabama,1,10_19,14
Other pharyngitis,10,Alabama,1,10_19,351
Other/None,10,Alabama,1,10_19,9102
Otitis media,10,Alabama,1,10_19,53
SSTIs,10,Alabama,1,10_19,120
Strep pharyngitis,10,Alabama,1,10_19,83
UTIs,10,Alabama,1,10_19,15
Acute sinusitis,11,Alabama,1,10_19,277
Bacterial pneumonia,11,Alabama,1,10_19,20
GI infections,11,Alabama,1,10_19,27
Influenza,11,Alabama,1,10_19,22
Other pharyngitis,11,Alabama,1,10_19,381
Other/None,11,Alabama,1,10_19,7111
Otitis media,11,Alabama,1,10_19,53
SSTIs,11,Alabama,1,10_19,95
Strep pharyngitis,11,Alabama,1,10_19,70
UTIs,11,Alabama,1,10_19,8
Acute sinusitis,12,Alabama,1,10_19,279
Bacterial pneumonia,12,Alabama,1,10_19,16
GI infections,12,Alabama,1,10_19,22
Influenza,12,Alabama,1,10_19,104
Other pharyngitis,12,Alabama,1,10_19,320
Other/None,12,Alabama,1,10_19,5960
Otitis media,12,Alabama,1,10_19,62
SSTIs,12,Alabama,1,10_19,58
Strep pharyngitis,12,Alabama,1,10_19,78
UTIs,12,Alabama,1,10_19,9
Viral pneumonia,12,Alabama,1,10_19,1
