COND1,MONTH,STATE,SEX,AGEGRP,NVISITS
SSTIs,6,Alabama,2,00_04,51
Strep pharyngitis,6,Alabama,2,00_04,60
UTIs,6,Alabama,2,00_04,30
Acute sinusitis,7,Alabama,2,00_04,37
Bacterial pneumonia,7,Alabama,2,00_04,7
GI infections,7,Alabama,2,00_04,16
Influenza,7,Alabama,2,00_04,1
Other pharyngitis,7,Alabama,2,00_04,104
Other/None,7,Alabama,2,00_04,2479
Otitis media,7,Alabama,2,00_04,166
SSTIs,7,Alabama,2,00_04,66
Strep pharyngitis,7,Alabama,2,00_04,41
UTIs,7,Alabama,2,00_04,45
Acute sinusitis,8,Alabama,2,00_04,71
Bacterial pneumonia,8,Alabama,2,00_04,8
GI infections,8,Alabama,2,00_04,15
Influenza,8,Alabama,2,00_04,6
Other pharyngitis,8,Alabama,2,00_04,153
Other/None,8,Alabama,2,00_04,2897
Otitis media,8,Alabama,2,00_04,181
SSTIs,8,Alabama,2,00_04,81
Strep pharyngitis,8,Alabama,2,00_04,63
UTIs,8,Alabama,2,00_04,47
Acute sinusitis,9,Alabama,2,00_04,92
Bacterial pneumonia,9,Alabama,2,00_04,13
GI infections,9,Alabama,2,00_04,16
Influenza,9,Alabama,2,00_04,2
Other pharyngitis,9,Alabama,2,00_04,156
Other/None,9,Alabama,2,00_04,2778
Otitis media,9,Alabama,2,00_04,176
SSTIs,9,Alabama,2,00_04,67
Strep pharyngitis,9,Alabama,2,00_04,68
UTIs,9,Alabama,2,00_04,41
Viral pneumonia,9,Alabama,2,00_04,1
Acute sinusitis,10,Alabama,2,00_04,106
Bacterial pneumonia,10,Alabama,2,00_04,19
GI infections,10,Alabama,2,00_04,20
Influenza,10,Alabama,2,00_04,13
Other pharyngitis,10,Alabama,2,00_04,170
Other/None,10,Alabama,2,00_04,3233
Otitis media,10,Alabama,2,00_04,237
SSTIs,10,Alabama,2,00_04,46
Strep pharyngitis,10,Alabama,2,00_04,75
UTIs,10,Alabama,2,00_04,45
Acute sinusitis,11,Alabama,2,00_04,136
Bacterial pneumonia,11,Alabama,2,00_04,22
GI infections,11,Alabama,2,00_04,25
Influenza,11,Alabama,2,00_04,29
Other pharyngitis,11,Alabama,2,00_04,191
Other/None,11,Alabama,2,00_04,3038
Otitis media,11,Alabama,2,00_04,339
SSTIs,11,Alabama,2,00_04,28
Strep pharyngitis,11,Alabama,2,00_04,91
UTIs,11,Alabama,2,00_04,51
Acute sinusitis,12,Alabama,2,00_04,139
Bacterial pneumonia,12,Alabama,2,00_04,24
GI infections,12,Alabama,2,00_04,14
Influenza,12,Alabama,2,00_04,172
Other pharyngitis,12,Alabama,2,00_04,186
Other/None,12,Alabama,2,00_04,2676
Otitis media,12,Alabama,2,00_04,362
SSTIs,12,Alabama,2,00_04,29
Strep pharyngitis,12,Alabama,2,00_04,81
UTIs,12,Alabama,2,00_04,33
Viral pneumonia,12,Alabama,2,00_04,1
Acute sinusitis,1,Alabama,1,05_09,75
Bacterial pneumonia,1,Alabama,1,05_09,19
GI infections,1,Alabama,1,05_09,7
Influenza,1,Alabama,1,05_09,82
Other pharyngitis,1,Alabama,1,05_09,185
Other/None,1,Alabama,1,05_09,2626
Otitis media,1,Alabama,1,05_09,106
SSTIs,1,Alabama,1,05_09,15
Strep pharyngitis,1,Alabama,1,05_09,187
UTIs,1,Alabama,1,05_09,1
Acute sinusitis,2,Alabama,1,05_09,115
Bacterial pneumonia,2,Alabama,1,05_09,31
GI infections,2,Alabama,1,05_09,13
Influenza,2,Alabama,1,05_09,220
Other pharyngitis,2,Alabama,1,05_09,272
Other/None,2,Alabama,1,05_09,2813
Otitis media,2,Alabama,1,05_09,151
SSTIs,2,Alabama,1,05_09,28
Strep pharyngitis,2,Alabama,1,05_09,288
UTIs,2,Alabama,1,05_09,2
Viral pneumonia,2,Alabama,1,05_09,2
Acute sinusitis,3,Alabama,1,05_09,86
Bacterial pneumonia,3,Alabama,1,05_09,12
GI infections,3,Alabama,1,05_09,19
Influenza,3,Alabama,1,05_09,173
Other pharyngitis,3,Alabama,1,05_09,235
Other/None,3,Alabama,1,05_09,2998
Otitis media,3,Alabama,1,05_09,111
SSTIs,3,Alabama,1,05_09,24
Strep pharyngitis,3,Alabama,1,05_09,254
UTIs,3,Alabama,1,05_09,2
Viral pneumonia,3,Alabama,1,05_09,3
Acute sinusitis,4,Alabama,1,05_09,56
Bacterial pneumonia,4,Alabama,1,05_09,5
GI infections,4,Alabama,1,05_09,11
Influenza,4,Alabama,1,05_09,37
Other pharyngitis,4,Alabama,1,05_09,149
Other/None,4,Alabama,1,05_09,2654
Otitis media,4,Alabama,1,05_09,53
SSTIs,4,Alabama,1,05_09,28
Strep pharyngitis,4,Alabama,1,05_09,147
UTIs,4,Alabama,1,05_09,3
Viral pneumonia,4,Alabama,1,05_09,1
Acute sinusitis,5,Alabama,1,05_09,43
Bacterial pneumonia,5,Alabama,1,05_09,5
GI infections,5,Alabama,1,05_09,17
Influenza,5,Alabama,1,05_09,21
Other pharyngitis,5,Alabama,1,05_09,173
Other/None,5,Alabama,1,05_09,2842
Otitis media,5,Alabama,1,05_09,83
SSTIs,5,Alabama,1,05_09,37
Strep pharyngitis,5,Alabama,1,05_09,165
UTIs,5,Alabama,1,05_09,3
Viral pneumonia,5,Alabama,1,05_09,1
Acute sinusitis,6,Alabama,1,05_09,29
Bacterial pneumonia,6,Alabama,1,05_09,2
GI infections,6,Alabama,1,05_09,2
Influenza,6,Alabama,1,05_09,5
Other pharyngitis,6,Alabama,1,05_09,101
Other/None,6,Alabama,1,05_09,2513
Otitis media,6,Alabama,1,05_09,48
SSTIs,6,Alabama,1,05_09,51
Strep pharyngitis,6,Alabama,1,05_09,65
UTIs,6,Alabama,1,05_09,7
Acute sinusitis,7,Alabama,1,05_09,21
Bacterial pneumonia,7,Alabama,1,05_09,3
Influenza,7,Alabama,1,05_09,2
Other pharyngitis,7,Alabama,1,05_09,75
Other/None,7,Alabama,1,05_09,2595
Otitis media,7,Alabama,1,05_09,62
SSTIs,7,Alabama,1,05_09,75
Strep pharyngitis,7,Alabama,1,05_09,48
UTIs,7,Alabama,1,05_09,6
Acute sinusitis,8,Alabama,1,05_09,66
Bacterial pneumonia,8,Alabama,1,05_09,6
GI infections,8,Alabama,1,05_09,8
Influenza,8,Alabama,1,05_09,3
Other pharyngitis,8,Alabama,1,05_09,178
Other/None,8,Alabama,1,05_09,3110
Otitis media,8,Alabama,1,05_09,67
SSTIs,8,Alabama,1,05_09,85
Strep pharyngitis,8,Alabama,1,05_09,86
UTIs,8,Alabama,1,05_09,3
Viral pneumonia,8,Alabama,1,05_09,1
Acute sinusitis,9,Alabama,1,05_09,74
Bacterial pneumonia,9,Alabama,1,05_09,9
GI infections,9,Alabama,1,05_09,9
Influenza,9,Alabama,1,05_09,4
Other pharyngitis,9,Alabama,1,05_09,144
Other/None,9,Alabama,1,05_09,3033
Otitis media,9,Alabama,1,05_09,43
SSTIs,9,Alabama,1,05_09,66
Strep pharyngitis,9,Alabama,1,05_09,102
UTIs,9,Alabama,1,05_09,2
Acute sinusitis,10,Alabama,1,05_09,87
Bacterial pneumonia,10,Alabama,1,05_09,16
GI infections,10,Alabama,1,05_09,19
Influenza,10,Alabama,1,05_09,18
Other pharyngitis,10,Alabama,1,05_09,202
Other/None,10,Alabama,1,05_09,3654
Otitis media,10,Alabama,1,05_09,67
SSTIs,10,Alabama,1,05_09,51
Strep pharyngitis,10,Alabama,1,05_09,122
UTIs,10,Alabama,1,05_09,1
Viral pneumonia,10,Alabama,1,05_09,2
Acute sinusitis,11,Alabama,1,05_09,119
Bacterial pneumonia,11,Alabama,1,05_09,17
GI infections,11,Alabama,1,05_09,11
Influenza,11,Alabama,1,05_09,25
Other pharyngitis,11,Alabama,1,05_09,202
Other/None,11,Alabama,1,05_09,3120
Otitis media,11,Alabama,1,05_09,88
SSTIs,11,Alabama,1,05_09,44
Strep pharyngitis,11,Alabama,1,05_09,143
UTIs,11,Alabama,1,05_09,3
Acute sinusitis,12,Alabama,1,05_09,117
Bacterial pneumonia,12,Alabama,1,05_09,20
GI infections,12,Alabama,1,05_09,11
Influenza,12,Alabama,1,05_09,139
Other pharyngitis,12,Alabama,1,05_09,219
Other/None,12,Alabama,1,05_09,2386
Otitis media,12,Alabama,1,05_09,87
SSTIs,12,Alabama,1,05_09,22
Strep pharyngitis,12,Alabama,1,05_09,135
UTIs,12,Alabama,1,05_09,6
Acute sinusitis,1,Alabama,2,05_09,80
Bacterial pneumonia,1,Alabama,2,05_09,14
GI infections,1,Alabama,2,05_09,13
Influenza,1,Alabama,2,05_09,87
Other pharyngitis,1,Alabama,2,05_09,226
Other/None,1,Alabama,2,05_09,2326
Otitis media,1,Alabama,2,05_09,104
SSTIs,1,Alabama,2,05_09,34
Strep pharyngitis,1,Alabama,2,05_09,155
UTIs,1,Alabama,2,05_09,52
Viral pneumonia,1,Alabama,2,05_09,2
Acute sinusitis,2,Alabama,2,05_09,121
Bacterial pneumonia,2,Alabama,2,05_09,8
GI infections,2,Alabama,2,05_09,9
Influenza,2,Alabama,2,05_09,206
Other pharyngitis,2,Alabama,2,05_09,340
Other/None,2,Alabama,2,05_09,2378
Otitis media,2,Alabama,2,05_09,135
SSTIs,2,Alabama,2,05_09,30
Strep pharyngitis,2,Alabama,2,05_09,249
UTIs,2,Alabama,2,05_09,38
Viral pneumonia,2,Alabama,2,05_09,2
Acute sinusitis,3,Alabama,2,05_09,96
Bacterial pneumonia,3,Alabama,2,05_09,9
GI infections,3,Alabama,2,05_09,17
Influenza,3,Alabama,2,05_09,163
Other pharyngitis,3,Alabama,2,05_09,259
Other/None,3,Alabama,2,05_09,2587
Otitis media,3,Alabama,2,05_09,118
SSTIs,3,Alabama,2,05_09,31
Strep pharyngitis,3,Alabama,2,05_09,221
UTIs,3,Alabama,2,05_09,44
Viral pneumonia,3,Alabama,2,05_09,1
Acute sinusitis,4,Alabama,2,05_09,67
Bacterial pneumonia,4,Alabama,2,05_09,3
GI infections,4,Alabama,2,05_09,16
Influenza,4,Alabama,2,05_09,38
Other pharyngitis,4,Alabama,2,05_09,190
Other/None,4,Alabama,2,05_09,2250
Otitis media,4,Alabama,2,05_09,85
SSTIs,4,Alabama,2,05_09,31
Strep pharyngitis,4,Alabama,2,05_09,157
UTIs,4,Alabama,2,05_09,40
Acute sinusitis,5,Alabama,2,05_09,78
Bacterial pneumonia,5,Alabama,2,05_09,3
GI infections,5,Alabama,2,05_09,11
Influenza,5,Alabama,2,05_09,20
Other pharyngitis,5,Alabama,2,05_09,225
Other/None,5,Alabama,2,05_09,2307
Otitis media,5,Alabama,2,05_09,87
SSTIs,5,Alabama,2,05_09,46
Strep pharyngitis,5,Alabama,2,05_09,152
UTIs,5,Alabama,2,05_09,48
Acute sinusitis,6,Alabama,2,05_09,33
Bacterial pneumonia,6,Alabama,2,05_09,4
GI infections,6,Alabama,2,05_09,7
Influenza,6,Alabama,2,05_09,2
Other pharyngitis,6,Alabama,2,05_09,87
Other/None,6,Alabama,2,05_09,1994
Otitis media,6,Alabama,2,05_09,57
SSTIs,6,Alabama,2,05_09,37
Strep pharyngitis,6,Alabama,2,05_09,72
UTIs,6,Alabama,2,05_09,41
Acute sinusitis,7,Alabama,2,05_09,25
Bacterial pneumonia,7,Alabama,2,05_09,6
GI infections,7,Alabama,2,05_09,7
Influenza,7,Alabama,2,05_09,2
Other pharyngitis,7,Alabama,2,05_09,96
Other/None,7,Alabama,2,05_09,2226
Otitis media,7,Alabama,2,05_09,58
SSTIs,7,Alabama,2,05_09,61
Strep pharyngitis,7,Alabama,2,05_09,45
UTIs,7,Alabama,2,05_09,41
Acute sinusitis,8,Alabama,2,05_09,73
Bacterial pneumonia,8,Alabama,2,05_09,5
GI infections,8,Alabama,2,05_09,10
Influenza,8,Alabama,2,05_09,3
Other pharyngitis,8,Alabama,2,05_09,234
Other/None,8,Alabama,2,05_09,2438
Otitis media,8,Alabama,2,05_09,62
SSTIs,8,Alabama,2,05_09,61
Strep pharyngitis,8,Alabama,2,05_09,67
UTIs,8,Alabama,2,05_09,41
Acute sinusitis,9,Alabama,2,05_09,58
Bacterial pneumonia,9,Alabama,2,05_09,3
GI infections,9,Alabama,2,05_09,9
Influenza,9,Alabama,2,05_09,8
Other pharyngitis,9,Alabama,2,05_09,182
Other/None,9,Alabama,2,05_09,2463
Otitis media,9,Alabama,2,05_09,47
SSTIs,9,Alabama,2,05_09,49
Strep pharyngitis,9,Alabama,2,05_09,98
UTIs,9,Alabama,2,05_09,41
Acute sinusitis,10,Alabama,2,05_09,88
Bacterial pneumonia,10,Alabama,2,05_09,10
GI infections,10,Alabama,2,05_09,14
Influenza,10,Alabama,2,05_09,20
Other pharyngitis,10,Alabama,2,05_09,241
Other/None,10,Alabama,2,05_09,3104
Otitis media,10,Alabama,2,05_09,66
SSTIs,10,Alabama,2,05_09,40
Strep pharyngitis,10,Alabama,2,05_09,129
UTIs,10,Alabama,2,05_09,44
Acute sinusitis,11,Alabama,2,05_09,108
Bacterial pneumonia,11,Alabama,2,05_09,13
GI infections,11,Alabama,2,05_09,15
Influenza,11,Alabama,2,05_09,15
Other pharyngitis,11,Alabama,2,05_09,264
Other/None,11,Alabama,2,05_09,2643
Otitis media,11,Alabama,2,05_09,94
SSTIs,11,Alabama,2,05_09,35
Strep pharyngitis,11,Alabama,2,05_09,137
UTIs,11,Alabama,2,05_09,36
Viral pneumonia,11,Alabama,2,05_09,1
Acute sinusitis,12,Alabama,2,05_09,119
Bacterial pneumonia,12,Alabama,2,05_09,9
GI infections,12,Alabama,2,05_09,11
Influenza,12,Alabama,2,05_09,136
Other pharyngitis,12,Alabama,2,05_09,254
Other/None,12,Alabama,2,05_09,2148
Otitis media,12,Alabama,2,05_09,96
SSTIs,12,Alabama,2,05_09,25
Strep pharyngitis,12,Alabama,2,05_09,161
UTIs,12,Alabama,2,05_09,36
Viral pneumonia,12,Alabama,2,05_09,2
Acute sinusitis,1,Alabama,1,10_19,310
Bacterial pneumonia,1,Alabama,1,10_19,21
GI infections,1,Alabama,1,10_19,27
Influenza,1,Alabama,1,10_19,208
Other pharyngitis,1,Alabama,1,10_19,374
Other/None,1,Alabama,1,10_19,6890
Otitis media,1,Alabama,1,10_19,53
SSTIs,1,Alabama,1,10_19,89
Strep pharyngitis,1,Alabama,1,10_19,132
UTIs,1,Alabama,1,10_19,15
Viral pneumonia,1,Alabama,1,10_19,2
Acute sinusitis,2,Alabama,1,10_19,414
Bacterial pneumonia,2,Alabama,1,10_19,13
GI infections,2,Alabama,1,10_19,25
Influenza,2,Alabama,1,10_19,430
Other pharyngitis,2,Alabama,1,10_19,596
Other/None,2,Alabama,1,10_19,7042
Otitis media,2,Alabama,1,10_19,95
SSTIs,2,Alabama,1,10_19,78
Strep pharyngitis,2,Alabama,1,10_19,207
UTIs,2,Alabama,1,10_19,11
Viral pneumonia,2,Alabama,1,10_19,2
Acute sinusitis,3,Alabama,1,10_19,300
Bacterial pneumonia,3,Alabama,1,10_19,15
GI infections,3,Alabama,1,10_19,31
Influenza,3,Alabama,1,10_19,228
Other pharyngitis,3,Alabama,1,10_19,420
Other/None,3,Alabama,1,10_19,7173
Otitis media,3,Alabama,1,10_19,71
SSTIs,3,Alabama,1,10_19,79
Strep pharyngitis,3,Alabama,1,10_19,160
UTIs,3,Alabama,1,10_19,12
Acute sinusitis,4,Alabama,1,10_19,197
Bacterial pneumonia,4,Alabama,1,10_19,6
GI infections,4,Alabama,1,10_19,24
Influenza,4,Alabama,1,10_19,70
Other pharyngitis,4,Alabama,1,10_19,250
Other/None,4,Alabama,1,10_19,6506
Otitis media,4,Alabama,1,10_19,58
SSTIs,4,Alabama,1,10_19,80
Strep pharyngitis,4,Alabama,1,10_19,110
UTIs,4,Alabama,1,10_19,7
Acute sinusitis,5,Alabama,1,10_19,236
Bacterial pneumonia,5,Alabama,1,10_19,11
GI infections,5,Alabama,1,10_19,24
Influenza,5,Alabama,1,10_19,19
Other pharyngitis,5,Alabama,1,10_19,272
Other/None,5,Alabama,1,10_19,7056
Otitis media,5,Alabama,1,10_19,54
SSTIs,5,Alabama,1,10_19,93
Strep pharyngitis,5,Alabama,1,10_19,93
UTIs,5,Alabama,1,10_19,17
Acute sinusitis,6,Alabama,1,10_19,106
Bacterial pneumonia,6,Alabama,1,10_19,10
GI infections,6,Alabama,1,10_19,6
Influenza,6,Alabama,1,10_19,9
Other pharyngitis,6,Alabama,1,10_19,106
Other/None,6,Alabama,1,10_19,6602
Otitis media,6,Alabama,1,10_19,53
SSTIs,6,Alabama,1,10_19,85
Strep pharyngitis,6,Alabama,1,10_19,34
UTIs,6,Alabama,1,10_19,8
Acute sinusitis,7,Alabama,1,10_19,92
Bacterial pneumonia,7,Alabama,1,10_19,6
GI infections,7,Alabama,1,10_19,7
Influenza,7,Alabama,1,10_19,4
Other pharyngitis,7,Alabama,1,10_19,111
Other/None,7,Alabama,1,10_19,6571
Otitis media,7,Alabama,1,10_19,62
SSTIs,7,Alabama,1,10_19,103
Strep pharyngitis,7,Alabama,1,10_19,43
UTIs,7,Alabama,1,10_19,8
Acute sinusitis,8,Alabama,1,10_19,269
Bacterial pneumonia,8,Alabama,1,10_19,14
GI infections,8,Alabama,1,10_19,21
Influenza,8,Alabama,1,10_19,9
Other pharyngitis,8,Alabama,1,10_19,330
Other/None,8,Alabama,1,10_19,7886
Otitis media,8,Alabama,1,10_19,59
SSTIs,8,Alabama,1,10_19,142
Strep pharyngitis,8,Alabama,1,10_19,84
UTIs,8,Alabama,1,10_19,11
Acute sinusitis,9,Alabama,1,10_19,274
Bacterial pneumonia,9,Alabama,1,10_19,20
GI infections,9,Alabama,1,10_19,17
Influenza,9,Alabama,1,10_19,20
Other pharyngitis,9,Alabama,1,10_19,294
Other/None,9,Alabama,1,10_19,7150
Otitis media,9,Alabama,1,10_19,45
SSTIs,9,Alabama,1,10_19,130
Strep pharyngitis,9,Alabama,1,10_19,74
UTIs,9,Alabama,1,10_19,12
Acute sinusitis,10,Alabama,1,10_19,262
Bacterial pneumonia,10,Alabama,1,10_19,11
GI infections,10,Alabama,1,10_19,17
Influenza,10,Alabama,1,10_19,44
Other pharyngitis,10,Alabama,1,10_19,305
Other/None,10,Alabama,1,10_19,8589
Otitis media,10,Alabama,1,10_19,51
SSTIs,10,Alabama,1,10_19,116
Strep pharyngitis,10,Alabama,1,10_19,88
UTIs,10,Alabama,1,10_19,12
Acute sinusitis,11,Alabama,1,10_19,313
Bacterial pneumonia,11,Alabama,1,10_19,22
GI infections,11,Alabama,1,10_19,29
Influenza,11,Alabama,1,10_19,67
Other pharyngitis,11,Alabama,1,10_19,397
Other/None,11,Alabama,1,10_19,7520
Otitis media,11,Alabama,1,10_19,58
SSTIs,11,Alabama,1,10_19,78
Strep pharyngitis,11,Alabama,1,10_19,94
UTIs,11,Alabama,1,10_19,9
Viral pneumonia,11,Alabama,1,10_19,1
Acute sinusitis,12,Alabama,1,10_19,316
Bacterial pneumonia,12,Alabama,1,10_19,24
GI infections,12,Alabama,1,10_19,23
Influenza,12,Alabama,1,10_19,205
Other pharyngitis,12,Alabama,1,10_19,351
Other/None,12,Alabama,1,10_19,6131
Otitis media,12,Alabama,1,10_19,75
SSTIs,12,Alabama,1,10_19,66
Strep pharyngitis,12,Alabama,1,10_19,90
UTIs,12,Alabama,1,10_19,8
